landscape_unit_id,watersystem_code,watersystem_name,unit_basin_code,gsi_landform_class,available_area_m2,available_area_km2,available_share_known,available_share_basin,landform_coverage_ratio,resolution_m,source,selection_inference_ready
B_830303_391_LF_CLASS::落堀,830303,,391,落堀,37000.0,0.037,0.011184329847046733,0.010470315241383213,0.9361593751768634,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_391_LF_CLASS::水部,830303,,391,水部,414200.0,0.4142,0.12520403844991235,0.11721093440488992,0.9361593751768634,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_391_LF_CLASS::旧水部,830303,,391,旧水部,4800.0,0.0048,0.001450940088265522,0.001358311166449714,0.9361593751768634,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::自然堤防,830303,,393,自然堤防,3122600.0,3.1226,0.2737321937321937,0.26902267558067405,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::砂州・砂丘,830303,,393,砂州・砂丘,174800.0,0.1748,0.01532325224632917,0.015059618168033634,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::氾濫平野・海岸平野,830303,,393,氾濫平野・海岸平野,7226200.0,7.2262,0.6334604426912119,0.622561858157006,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::旧河道,830303,,393,旧河道,90400.0,0.0904,0.007924611001534078,0.007788269350058584,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::水部,830303,,393,水部,777300.0,0.7773,0.06813938198553583,0.06696705493142188,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_393_LF_CLASS::旧水部,830303,,393,旧水部,16200.0,0.0162,0.0014201183431952662,0.0013956854366255428,0.9827951616238197,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_423_LF_CLASS::砂州・砂丘,830303,,423,砂州・砂丘,12300.0,0.0123,0.05032733224222586,0.05032733224222586,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_423_LF_CLASS::氾濫平野・海岸平野,830303,,423,氾濫平野・海岸平野,139300.0,0.1393,0.5699672667757774,0.5699672667757774,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_423_LF_CLASS::水部,830303,,423,水部,92800.0,0.0928,0.37970540098199673,0.37970540098199673,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_424_LF_CLASS::砂州・砂丘,830303,,424,砂州・砂丘,68000.0,0.068,0.2399435426958363,0.2399435426958363,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_424_LF_CLASS::氾濫平野・海岸平野,830303,,424,氾濫平野・海岸平野,182900.0,0.1829,0.6453775582215949,0.6453775582215949,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_424_LF_CLASS::水部,830303,,424,水部,32500.0,0.0325,0.11467889908256881,0.11467889908256881,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_425_LF_CLASS::自然堤防,830303,,425,自然堤防,479000.0,0.479,0.15756060655899476,0.15726574299034737,0.9981285704905115,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_425_LF_CLASS::氾濫平野・海岸平野,830303,,425,氾濫平野・海岸平野,2521500.0,2.5215,0.8294135061346666,0.8278613172237179,0.9981285704905115,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_425_LF_CLASS::水部,830303,,425,水部,39600.0,0.0396,0.013025887306338607,0.013001510276446254,0.9981285704905115,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_426_LF_CLASS::自然堤防,830303,,426,自然堤防,664800.0,0.6648,0.20945179584120982,0.20926059995593188,0.999087160439422,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_426_LF_CLASS::氾濫平野・海岸平野,830303,,426,氾濫平野・海岸平野,2498000.0,2.498,0.7870195337114052,0.7863011111460858,0.999087160439422,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_426_LF_CLASS::水部,830303,,426,水部,11200.0,0.0112,0.003528670447385003,0.003525449337404388,0.999087160439422,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_427_LF_CLASS::自然堤防,830303,,427,自然堤防,1597300.0,1.5973,0.27709254922369675,0.27667977343195166,0.9985103324037345,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_427_LF_CLASS::氾濫平野・海岸平野,830303,,427,氾濫平野・海岸平野,3386800.0,3.3868,0.5875271055598924,0.5866518854688122,0.9985103324037345,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_427_LF_CLASS::旧河道,830303,,427,旧河道,136700.0,0.1367,0.023714112238702404,0.023678786094126207,0.9985103324037345,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_427_LF_CLASS::水部,830303,,427,水部,643700.0,0.6437,0.11166623297770839,0.11149988740884446,0.9985103324037345,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_430_LF_CLASS::自然堤防,830303,,430,自然堤防,341700.0,0.3417,0.41635189472401607,0.4159970781592403,0.9991477964450938,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_430_LF_CLASS::氾濫平野・海岸平野,830303,,430,氾濫平野・海岸平野,420800.0,0.4208,0.5127330327768977,0.5122960798636474,0.9991477964450938,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_430_LF_CLASS::旧河道,830303,,430,旧河道,1300.0,0.0013,0.0015840136468868039,0.001582663744825907,0.9991477964450938,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_430_LF_CLASS::水部,830303,,430,水部,56900.0,0.0569,0.06933105885219934,0.06927197467738008,0.9991477964450938,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_432_LF_CLASS::自然堤防,830303,,432,自然堤防,3104500.0,3.1045,0.17276880867711794,0.17259495641344957,0.9989937288738658,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_432_LF_CLASS::氾濫平野・海岸平野,830303,,432,氾濫平野・海岸平野,13842900.0,13.8429,0.7703724727448787,0.769597269169187,0.9989937288738658,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_432_LF_CLASS::旧河道,830303,,432,旧河道,507100.0,0.5071,0.02822066770177694,0.028192270058708415,0.9989937288738658,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_432_LF_CLASS::水部,830303,,432,水部,509500.0,0.5095,0.02835423031760077,0.02832569827432841,0.9989937288738658,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_432_LF_CLASS::旧水部,830303,,432,旧水部,5100.0,0.0051,0.0002838205586256407,0.0002835349581924924,0.9989937288738658,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_468_LF_CLASS::自然堤防,830303,,468,自然堤防,108700.0,0.1087,0.1422961120565519,0.1422961120565519,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_468_LF_CLASS::砂州・砂丘,830303,,468,砂州・砂丘,500.0,0.0005,0.0006545359340227779,0.0006545359340227779,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_468_LF_CLASS::氾濫平野・海岸平野,830303,,468,氾濫平野・海岸平野,506000.0,0.506,0.6623903652310512,0.6623903652310512,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_468_LF_CLASS::水部,830303,,468,水部,148700.0,0.1487,0.19465898677837412,0.19465898677837412,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_469_LF_CLASS::自然堤防,830303,,469,自然堤防,89800.0,0.0898,0.09029663147310206,0.08990788946736084,0.9956948338005607,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_469_LF_CLASS::砂州・砂丘,830303,,469,砂州・砂丘,170200.0,0.1702,0.17114127702362997,0.17040448538245895,0.9956948338005607,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_469_LF_CLASS::氾濫平野・海岸平野,830303,,469,氾濫平野・海岸平野,684800.0,0.6848,0.6885872297637003,0.6856227472967561,0.9956948338005607,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_469_LF_CLASS::水部,830303,,469,水部,49700.0,0.0497,0.049974861739567625,0.04975971165398478,0.9956948338005607,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_470_LF_CLASS::自然堤防,830303,,470,自然堤防,9600.0,0.0096,0.003921728828792026,0.003921728828792026,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_470_LF_CLASS::砂州・砂丘,830303,,470,砂州・砂丘,189800.0,0.1898,0.07753584705257567,0.07753584705257567,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_470_LF_CLASS::氾濫平野・海岸平野,830303,,470,氾濫平野・海岸平野,1295000.0,1.295,0.5290248784672577,0.5290248784672577,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_470_LF_CLASS::水部,830303,,470,水部,2600.0,0.0026,0.0010621348911311736,0.0010621348911311736,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_470_LF_CLASS::旧水部,830303,,470,旧水部,950900.0,0.9509,0.3884554107602435,0.3884554107602435,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::自然堤防,830303,,471,自然堤防,125100.0,0.1251,0.12585513078470825,0.1255141968496037,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::砂州・砂丘,830303,,471,砂州・砂丘,25600.0,0.0256,0.025754527162977867,0.02568475970703321,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::氾濫平野・海岸平野,830303,,471,氾濫平野・海岸平野,806200.0,0.8062,0.811066398390342,0.8088692685863349,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::旧河道,830303,,471,旧河道,8100.0,0.0081,0.008148893360160966,0.008126818501053476,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::水部,830303,,471,水部,27300.0,0.0273,0.027464788732394368,0.027390388281328382,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_471_LF_CLASS::旧水部,830303,,471,旧水部,1700.0,0.0017,0.001710261569416499,0.0017056285742951742,0.9972910604996489,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_472_LF_CLASS::自然堤防,830303,,472,自然堤防,18900.0,0.0189,0.15390879478827363,0.13745454545454547,0.893090909090909,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_472_LF_CLASS::氾濫平野・海岸平野,830303,,472,氾濫平野・海岸平野,31400.0,0.0314,0.255700325732899,0.22836363636363635,0.893090909090909,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_472_LF_CLASS::水部,830303,,472,水部,72500.0,0.0725,0.5903908794788274,0.5272727272727272,0.893090909090909,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_473_LF_CLASS::自然堤防,830303,,473,自然堤防,100.0,0.0001,0.0003097893432465923,0.00029027576197387516,0.9370101596516691,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_473_LF_CLASS::氾濫平野・海岸平野,830303,,473,氾濫平野・海岸平野,222500.0,0.2225,0.6892812887236679,0.6458635703918723,0.9370101596516691,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_473_LF_CLASS::水部,830303,,473,水部,99200.0,0.0992,0.3073110285006196,0.2879535558780842,0.9370101596516691,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_473_LF_CLASS::旧水部,830303,,473,旧水部,1000.0,0.001,0.0030978934324659233,0.002902757619738752,0.9370101596516691,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_474_LF_CLASS::自然堤防,830303,,474,自然堤防,133000.0,0.133,0.06036947936997867,0.05784117595894581,0.9581195094372444,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_474_LF_CLASS::氾濫平野・海岸平野,830303,,474,氾濫平野・海岸平野,1689300.0,1.6893,0.766783169170714,0.7346699138905801,0.9581195094372444,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_474_LF_CLASS::水部,830303,,474,水部,380800.0,0.3808,0.17284735145930735,0.16560841958771855,0.9581195094372444,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_475_LF_CLASS::自然堤防,830303,,475,自然堤防,547500.0,0.5475,0.42047461792489055,0.42024869511820695,0.999462695732269,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_475_LF_CLASS::氾濫平野・海岸平野,830303,,475,氾濫平野・海岸平野,644300.0,0.6443,0.49481606635435066,0.4945501995701566,0.999462695732269,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_475_LF_CLASS::旧河道,830303,,475,旧河道,85900.0,0.0859,0.06597035557944858,0.065934909425852,0.999462695732269,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_475_LF_CLASS::水部,830303,,475,水部,24400.0,0.0244,0.01873896014131019,0.018728891618053422,0.999462695732269,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_476_LF_CLASS::氾濫平野・海岸平野,830303,,476,氾濫平野・海岸平野,84600.0,0.0846,0.6477794793261868,0.6477794793261868,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_476_LF_CLASS::旧河道,830303,,476,旧河道,29000.0,0.029,0.222052067381317,0.222052067381317,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_476_LF_CLASS::水部,830303,,476,水部,17000.0,0.017,0.13016845329249618,0.13016845329249618,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_478_LF_CLASS::自然堤防,830303,,478,自然堤防,1056300.0,1.0563,0.3285536547433904,0.32740290735517463,0.9964975358770108,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_478_LF_CLASS::氾濫平野・海岸平野,830303,,478,氾濫平野・海岸平野,1834500.0,1.8345,0.570606531881804,0.5686080029755447,0.9964975358770108,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_478_LF_CLASS::旧河道,830303,,478,旧河道,275300.0,0.2753,0.0856298600311042,0.08532994451848867,0.9964975358770108,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_478_LF_CLASS::水部,830303,,478,水部,48900.0,0.0489,0.015209953343701399,0.015156681027802746,0.9964975358770108,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_513_LF_CLASS::水部,830303,,513,水部,207200.0,0.2072,0.22945736434108527,0.22945736434108527,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_513_LF_CLASS::旧水部,830303,,513,旧水部,695800.0,0.6958,0.7705426356589147,0.7705426356589147,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_514_LF_CLASS::氾濫平野・海岸平野,830303,,514,氾濫平野・海岸平野,996800.0,0.9968,0.2696969696969697,0.26779141928377614,0.9929344759960239,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_514_LF_CLASS::水部,830303,,514,水部,104000.0,0.104,0.02813852813852814,0.027939714692528813,0.9929344759960239,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_514_LF_CLASS::旧水部,830303,,514,旧水部,2595200.0,2.5952,0.7021645021645022,0.697203342019719,0.9929344759960239,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::自然堤防,830303,,515,自然堤防,120900.0,0.1209,0.06041677077607316,0.056672760511883,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::砂州・砂丘,830303,,515,砂州・砂丘,16500.0,0.0165,0.00824546499425316,0.00773449585149768,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::氾濫平野・海岸平野,830303,,515,氾濫平野・海岸平野,618300.0,0.6183,0.30898006096646846,0.28983265363521304,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::旧河道,830303,,515,旧河道,19500.0,0.0195,0.009744640447753736,0.009140767824497258,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::水部,830303,,515,水部,515500.0,0.5155,0.2576083154265154,0.24164440069376084,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_515_LF_CLASS::旧水部,830303,,515,旧水部,710400.0,0.7104,0.35500474738893606,0.3330052032063001,0.938030281723152,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_516_LF_CLASS::旧河道,830303,,516,旧河道,1600.0,0.0016,0.6153846153846154,0.6153846153846154,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_516_LF_CLASS::水部,830303,,516,水部,1000.0,0.001,0.38461538461538464,0.38461538461538464,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_517_LF_CLASS::自然堤防,830303,,517,自然堤防,1633200.0,1.6332,0.34272763519610516,0.34272763519610516,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_517_LF_CLASS::氾濫平野・海岸平野,830303,,517,氾濫平野・海岸平野,1546900.0,1.5469,0.3246175476884981,0.3246175476884981,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_517_LF_CLASS::後背低地・湿地,830303,,517,後背低地・湿地,416100.0,0.4161,0.08731874173714142,0.08731874173714142,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_517_LF_CLASS::旧河道,830303,,517,旧河道,1093700.0,1.0937,0.22951335697647576,0.22951335697647576,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_517_LF_CLASS::水部,830303,,517,水部,75400.0,0.0754,0.015822718401779533,0.015822718401779533,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_518_LF_CLASS::氾濫平野・海岸平野,830303,,518,氾濫平野・海岸平野,54600.0,0.0546,0.7994143484626647,0.7947598253275109,0.9941775836972343,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_518_LF_CLASS::旧河道,830303,,518,旧河道,6300.0,0.0063,0.09224011713030747,0.09170305676855896,0.9941775836972343,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_518_LF_CLASS::水部,830303,,518,水部,7400.0,0.0074,0.10834553440702782,0.10771470160116449,0.9941775836972343,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830303_8_LF_CLASS::水部,830303,,8,水部,2700.0,0.0027,1.0,1.0,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_1_LF_CLASS::水部,830304,,1,水部,1178300.0,1.1783,0.4701727784206536,0.418608782151485,0.8903296859457155,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_1_LF_CLASS::旧水部,830304,,1,旧水部,1327800.0,1.3278,0.5298272215793464,0.4717209037942305,0.8903296859457155,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_10_LF_CLASS::水部,830304,,10,水部,2438900.0,2.4389,1.0,0.9999180025419212,0.9999180025419212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_105_LF_CLASS::山地斜面等,830304,,105,山地斜面等,509400.0,0.5094,0.11024780867871442,0.11024303676932067,0.9999567165148138,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_105_LF_CLASS::台地・段丘,830304,,105,台地・段丘,3862400.0,3.8624,0.8359268477437507,0.8358906659164196,0.9999567165148138,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_105_LF_CLASS::扇状地,830304,,105,扇状地,247700.0,0.2477,0.05360891678389785,0.05360659640314238,0.9999567165148138,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_105_LF_CLASS::水部,830304,,105,水部,1000.0,0.001,0.00021642679363705227,0.00021641742593113598,0.9999567165148138,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::自然堤防,830304,,11,自然堤防,7203400.0,7.2034,0.35099157043317253,0.316367357515229,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::砂州・砂丘,830304,,11,砂州・砂丘,149300.0,0.1493,0.007274764897919408,0.006557132253800106,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::氾濫平野・海岸平野,830304,,11,氾濫平野・海岸平野,7524700.0,7.5247,0.3666471763387419,0.3304785872081022,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::旧河道,830304,,11,旧河道,521200.0,0.5212,0.025395897285971837,0.022890672007237878,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::水部,830304,,11,水部,5080500.0,5.0805,0.24755152755445112,0.22313134906518045,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_11_LF_CLASS::旧水部,830304,,11,旧水部,43900.0,0.0439,0.002139063489743215,0.0019280516138099441,0.9013531496633596,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_12_LF_CLASS::水部,830304,,12,水部,42300.0,0.0423,0.04595827900912647,0.045749513303049966,0.9954574951330305,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_12_LF_CLASS::旧水部,830304,,12,旧水部,878100.0,0.8781,0.9540417209908736,0.9497079818299805,0.9954574951330305,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_120_LF_CLASS::山地斜面等,830304,,120,山地斜面等,3307400.0,3.3074,0.34460698507960325,0.34459621375509225,0.9999687431625668,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830304_120_LF_CLASS::崖・段丘崖,830304,,120,崖・段丘崖,68400.0,0.0684,0.007126781695423856,0.007126558934766981,0.9999687431625668,10.0,GSI_natural_landform_GeoJSON_rasterized,True
