place_id,Pa,Jo,Ya,Ko,Na,He,Me,JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,gsi_landform_code,gsi_landform_class,gsi_landform_match_status,gsi_landform_zoom,gsi_landform_source,watershed_mesh_code_100m,watershed_first_mesh_code,watersystem_code,watersystem_name,river_code,river_name,unit_basin_code,w07_match_status,w07_source_year,w07_source_id,watersystem_unit_id,watersystem_unit_label,basin_unit_id,basin_unit_label,landscape_unit_id,landscape_unit_label,sequence_string_7digit,sequence_display,sequence_phases
13228002100,0,1,0,1,0,0,0,13228002100,13228,21,みとうがいどいせき,みとうがいど遺跡,あきる野市 館谷,[縄文時代（中期〜後期）][古墳時代],集落,[縄文時代]敷石住居,縄文土器　土師器,139.2341607,35.72781878,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339417837,5339,830305,多摩川,8303050036,秋川,62,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_62,多摩川 / basin 62,NA,NA,0101000,seq_0101000,Jo-Ko
13228002200,0,0,0,1,0,0,0,13228002200,13228,22,たてやこふんぐん,舘谷古墳群,あきる野市 館谷,[古墳時代],古墳,円墳3基,NA,139.2327187,35.72820897,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339417836,5339,830305,多摩川,8303050036,秋川,62,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_62,多摩川 / basin 62,NA,NA,0001000,seq_0001000,Ko
13228002300,0,1,0,1,0,0,0,13228002300,13228,23,てんのうざわいせき,天王沢遺跡,あきる野市 高尾,[縄文時代（中期）][古墳時代],包蔵地,NA,縄文土器　土師器,139.2363923,35.72296909,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339416879,5339,830305,多摩川,8303050036,秋川,62,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_62,多摩川 / basin 62,NA,NA,0101000,seq_0101000,Jo-Ko
13228002400,0,1,0,0,0,0,0,13228002400,13228,24,はししたいせき,橋下遺跡,あきる野市 高尾,[縄文時代（中期）],包蔵地,NA,縄文土器　剥片,139.2373536,35.72511525,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339417809,5339,830305,多摩川,8303050036,秋川,62,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_62,多摩川 / basin 62,NA,NA,0100000,seq_0100000,Jo
13228002500,0,0,0,0,0,0,1,13228002500,13228,25,だいひがんじいせき,大悲願寺遺跡,あきる野市 横沢,[中世],城館・社寺,[中世]段切状遺構,土師質土器　磁器（青磁）,139.2415078,35.73250096,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339417993,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,NA,NA,0000001,seq_0000001,Me
13228002600,0,1,0,1,0,1,0,13228002600,13228,26,ひがしだいらいせき,東平遺跡,あきる野市 横沢,[縄文時代（中期〜晩期）][古墳時代][平安時代],包蔵地,NA,縄文土器　礫器　石鏃　剥片　土師器,139.2434991,35.73311408,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339417994,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,NA,NA,0101010,seq_0101010,Jo-Ko-He
13228002700,0,0,0,0,0,1,0,13228002700,13228,27,ばんばいせき,番場遺跡,あきる野市 高尾,[平安時代],包蔵地,NA,土師器,139.2411645,35.72890574,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339417942,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,NA,NA,0000010,seq_0000010,He
13228002800,0,0,0,0,0,0,1,13228002800,13228,28,あじろじょうあと,網代城跡,あきる野市 網代,[中世],城館,NA,NA,139.2427781,35.72046051,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339416944,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,NA,NA,0000001,seq_0000001,Me
13228002900,0,1,0,0,0,1,0,13228002900,13228,29,まえはらいせき,前原遺跡,あきる野市 伊奈,[縄文時代（中期）][平安時代],包蔵地,NA,縄文土器　石鏃　土師器,139.2477219,35.73202718,10305,台地・段丘,matched,14,GSI experimental_landformclassification1,5339417988,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10305,多摩川 / basin 43 / 台地・段丘,0100010,seq_0100010,Jo-He
13228003000,0,1,1,0,0,1,1,13228003000,13228,30,あじろべんてんどうけついせき,網代弁天洞穴遺跡,あきる野市 網代,[縄文時代][弥生時代][平安時代][中世][近世],洞穴（祭祀）,NA,縄文土器　打斧　磨斧　礫器　石鏃　凹石　管玉　弥生土器　有孔円板　須恵器　鉄刀子　経石　石像　銭貨,139.246692,35.720572,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339416947,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,NA,NA,0110011,seq_0110011,Jo-Ya-He-Me
13228003100,0,0,1,0,0,0,1,13228003100,13228,31,しょうがんじいせき,松岩寺遺跡,あきる野市 北伊奈,[弥生時代][中世],城館,NA,須恵器,139.2521165,35.73534358,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339428021,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10101,多摩川 / basin 43 / 山地斜面等,0010001,seq_0010001,Ya-Me
13228003200,0,1,0,1,0,1,0,13228003200,13228,32,もんぐちいせき,門口遺跡,あきる野市 網代,[縄文時代（中期〜後期）][古墳時代][平安時代],包蔵地,NA,縄文土器　石器　土師器,139.2520135,35.72333143,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339426071,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10314,多摩川 / basin 43 / 台地・段丘,0101010,seq_0101010,Jo-Ko-He
13228003300,0,1,0,0,1,1,1,13228003300,13228,33,ひきやがやといせき,引谷ヶ谷戸遺跡,あきる野市 網代,[縄文時代（早期〜中期）][奈良時代][平安時代][中世],包蔵地・集落,[縄文時代]住居跡　土坑　集石　陥穴状土坑　埋甕　焼土群　[奈良時代][平安時代][中世]陥穴状土坑,縄文土器　石器　石製品　土製品　土師器　須恵器　陶磁器,139.2512925,35.72065562,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339426041,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10101,多摩川 / basin 43 / 山地斜面等,0100111,seq_0100111,Jo-Na-He-Me
13228003400,0,1,0,1,1,1,1,13228003400,13228,34,みずくさきいせき,水草木遺跡,あきる野市 伊奈,[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],集落　その他（狩猟場）,[縄文時代]土坑　陥穴状土坑　[古墳時代]住居跡　掘立柱建物跡　[古墳時代]〜[中世]円形土坑　方形土坑　[古墳時代]〜[近世]土坑　[近世]溝状遺構　道路跡　農業関連遺構,縄文土器　尖頭器　打斧　石鏃　削器　石皿　土師器　石器　須恵器　貿易陶器　陶磁器(常滑・青磁),139.2577813,35.73277965,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339427096,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10314,多摩川 / basin 43 / 台地・段丘,0101111,seq_0101111,Jo-Ko-Na-He-Me
13228003500,0,1,0,1,0,0,0,13228003500,13228,35,にしみねいせき,西峯遺跡,あきる野市 網代,[縄文時代（中期）][古墳時代],包蔵地,NA,縄文土器　石錐　土師器,139.2547601,35.72112947,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339426053,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10314,多摩川 / basin 43 / 台地・段丘,0101000,seq_0101000,Jo-Ko
13228003600,0,0,0,1,1,0,0,13228003600,13228,36,やまだこふん,山田古墳,あきる野市 山田,[古墳時代][奈良時代],古墳,NA,NA,139.2599786,35.72578417,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339427007,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10101,多摩川 / basin 43 / 山地斜面等,0001100,seq_0001100,Ko-Na
13228003700,0,1,0,0,0,0,0,13228003700,13228,37,てんじんひがしいせき・しずのごういせき,天神東遺跡・静の郷遺跡,あきる野市 山田,[縄文時代（中期）],包蔵地,NA,縄文土器　剥片,139.2655061,35.72422335,10305,台地・段丘,matched,14,GSI experimental_landformclassification1,5339426192,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10305,多摩川 / basin 43 / 台地・段丘,0100000,seq_0100000,Jo
13228003800,0,1,0,0,0,1,0,13228003800,13228,38,つぼまつえーいせき,坪松A遺跡,あきる野市 網代,[縄文時代（早期〜中期）][平安時代],包蔵地,NA,縄文土器　土師器,139.2567513,35.72104585,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339426055,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10101,多摩川 / basin 43 / 山地斜面等,0100010,seq_0100010,Jo-He
13228003900,0,1,0,1,1,1,0,13228003900,13228,39,つぼまつびーいせき,坪松B遺跡,あきる野市 網代,[縄文時代（早期・中期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]住居跡　土坑　陥穴状土坑　[古墳時代][奈良時代][平安時代]住居跡　土坑　[平安時代]円形土坑,縄文土器　石器　土師器　須恵器　土製品　石製品　鉄製品　灰ゆう陶器,139.2560647,35.72037689,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339426044,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10314,多摩川 / basin 43 / 台地・段丘,0101110,seq_0101110,Jo-Ko-Na-He
13228004000,0,1,0,0,0,0,0,13228004000,13228,40,まつはたいせき,松畑遺跡,あきる野市 網代,[縄文時代（前期〜中期）],包蔵地,NA,縄文土器,139.2570946,35.71934556,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339426035,5339,830305,多摩川,8303050036,秋川,43,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_43,多摩川 / basin 43,B_830305_43_LF_10314,多摩川 / basin 43 / 台地・段丘,0100000,seq_0100000,Jo
13228004100,0,1,0,0,0,0,1,13228004100,13228,41,ままうえいせき,儘上遺跡,あきる野市 高尾,[縄文時代][中世][近世],包蔵地・社寺,NA,縄文土器　陶磁器,139.2376282,35.72299696,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339416970,5339,830305,多摩川,8303050036,秋川,62,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_62,多摩川 / basin 62,NA,NA,0100001,seq_0100001,Jo-Me
13228004200,0,1,0,1,0,0,0,13228004200,13228,42,すがおだいいちいせき,菅生第一遺跡,あきる野市 菅生,[縄文時代（前期〜後期）][古墳時代],包蔵地,[縄文時代]墓壙,縄文土器　石皿　土師器,139.2873744,35.75373129,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339520249,5339,830305,多摩川,8303050041,鯉川,55,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_55,多摩川 / basin 55,B_830305_55_LF_3030101,多摩川 / basin 55 / 氾濫平野・海岸平野,0101000,seq_0101000,Jo-Ko
13228004300,0,1,0,1,0,0,0,13228004300,13228,43,すがおだいにいせき,菅生第二遺跡,あきる野市 菅生,[縄文時代（前期）][古墳時代],集落,[古墳時代]住居跡,縄文土器　土師器,139.2879237,35.7515023,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339520310,5339,830305,多摩川,8303050041,鯉川,55,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_55,多摩川 / basin 55,B_830305_55_LF_2010101,多摩川 / basin 55 / 台地・段丘,0101000,seq_0101000,Jo-Ko
13228004400,0,1,0,1,0,1,0,13228004400,13228,44,すがおだいさんいせき,菅生第三遺跡,あきる野市 菅生,[縄文時代（早期・中期〜後期）][古墳時代][平安時代][近世],集落,[縄文時代]土坑　ピット　集石土坑　陥穴状土坑　[古墳時代]竪穴　[古墳時代][奈良時代][平安時代]住居跡　円形土坑　土坑　集石土坑　[近世]道路跡　土坑,縄文土器　石器　土師器　須恵器　土製品　石製品　鉄製品　国産陶磁器（肥前・瀬戸美濃）,139.289812,35.74553947,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429341,5339,830305,多摩川,8303050041,鯉川,55,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_55,多摩川 / basin 55,B_830305_55_LF_2010101,多摩川 / basin 55 / 台地・段丘,0101010,seq_0101010,Jo-Ko-He
13228004500,0,0,0,1,0,0,0,13228004500,13228,45,NA,あきる野市No.45遺跡,あきる野市 菅生,[古墳時代],包蔵地,NA,土師器　須恵器,139.2836665,35.74317093,10305,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429216,5339,830305,多摩川,8303050039,平井川,56,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_56,多摩川 / basin 56,B_830305_56_LF_10305,多摩川 / basin 56 / 台地・段丘,0001000,seq_0001000,Ko
13228004600,0,1,0,1,0,0,0,13228004600,13228,46,NA,あきる野市No.46遺跡,あきる野市 草花,[縄文時代][古墳時代],包蔵地,NA,剥片　土師器　須恵器,139.2947987,35.74245687,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429305,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0101000,seq_0101000,Jo-Ko
13228004701,0,0,0,1,0,0,0,13228004701,13228,47,みどううえこふんぐん1ごうこふん,御堂上古墳群1号古墳,あきる野市 草花,[古墳時代],古墳,NA,NA,139.2936829,35.74205282,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429304,5339,830305,多摩川,8303050041,鯉川,55,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_55,多摩川 / basin 55,B_830305_55_LF_2010101,多摩川 / basin 55 / 台地・段丘,0001000,seq_0001000,Ko
13228004702,0,0,0,1,0,0,0,13228004702,13228,47,みどううえこふんぐん2ごうこふん,御堂上古墳群2号古墳,あきる野市 草花,[古墳時代],古墳,NA,鉄鏃　直刀,139.2946099,35.74208068,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429305,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13228004703,0,0,0,1,0,0,0,13228004703,13228,47,みどううえこふんぐん3ごうこふん,御堂上古墳群3号古墳,あきる野市 草花,[古墳時代],古墳,[古墳時代]積石,NA,139.2939747,35.74160696,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428395,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13228004704,0,0,0,1,0,0,0,13228004704,13228,47,みどううえこふんぐん4ごうこふん,御堂上古墳群4号古墳,あきる野市 草花,[古墳時代],古墳,円墳　[古墳時代]葺石?,NA,139.2969102,35.74096604,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339428397,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_3030101,多摩川 / basin 52 / 氾濫平野・海岸平野,0001000,seq_0001000,Ko
13228004800,0,1,0,0,0,0,0,13228004800,13228,48,はけたいせき,羽ヶ田遺跡,あきる野市 草花,[縄文時代（前期〜後期）],集落,[縄文時代]敷石住居,縄文土器　石器,139.2984723,35.7409939,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428398,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0100000,seq_0100000,Jo
13228004900,0,1,0,1,1,1,0,13228004900,13228,49,きたこみやいせき,北小宮遺跡,あきる野市 草花,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]住居跡　[古墳時代]住居跡　土坑　[平安時代]住居跡,縄文土器　石器　弥生土器　土師器　須恵器,139.3028325,35.74060377,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428482,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0101110,seq_0101110,Jo-Ko-Na-He
13228005000,0,0,0,1,0,0,0,13228005000,13228,50,きたこみやこふん,北小宮古墳,あきる野市 草花,[古墳時代？],古墳,NA,NA,139.3013905,35.74056197,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428481,5339,830305,多摩川,8303050039,平井川,52,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_52,多摩川 / basin 52,B_830305_52_LF_2010101,多摩川 / basin 52 / 台地・段丘,0001000,seq_0001000,Ko
13228005100,0,1,0,0,0,0,0,13228005100,13228,51,NA,あきる野市No.51遺跡,あきる野市 草花,[縄文時代（後期）],包蔵地,NA,縄文土器,139.3054589,35.73916864,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339428474,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_3030101,多摩川 / basin 51 / 氾濫平野・海岸平野,0100000,seq_0100000,Jo
13228005200,0,1,0,0,0,0,0,13228005200,13228,52,NA,あきる野市No.52遺跡,あきる野市 草花,[縄文時代（後期）],包蔵地,NA,縄文土器,139.3060597,35.73751053,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428454,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0100000,seq_0100000,Jo
13228005300,0,1,0,0,0,0,0,13228005300,13228,53,NA,あきる野市No.53遺跡,あきる野市 草花,[縄文時代（前期）],包蔵地,NA,縄文土器,139.2993199,35.75091892,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339520319,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_1010101,多摩川 / basin 51 / 山地斜面等,0100000,seq_0100000,Jo
13228005400,0,1,0,0,0,0,0,13228005400,13228,54,NA,あきる野市No.54遺跡,あきる野市 草花,[縄文時代（前期）],包蔵地,NA,縄文土器,139.3045384,35.74785395,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339429473,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_1010101,多摩川 / basin 51 / 山地斜面等,0100000,seq_0100000,Jo
13228005500,0,1,0,0,0,0,0,13228005500,13228,55,NA,あきる野市No.55遺跡,あきる野市 草花,[縄文時代（早期）],包蔵地,NA,縄文土器,139.3084522,35.74905209,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339429486,5339,830305,多摩川,8303050001,多摩川,42,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_42,多摩川 / basin 42,B_830305_42_LF_1010101,多摩川 / basin 42 / 山地斜面等,0100000,seq_0100000,Jo
13228005600,0,1,0,0,0,0,0,13228005600,13228,56,NA,あきる野市No.56遺跡,あきる野市 草花,[縄文時代（早期）],包蔵地,NA,縄文土器　石槍,139.310083,35.74658613,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339429458,5339,830305,多摩川,8303050001,多摩川,42,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_42,多摩川 / basin 42,B_830305_42_LF_1010101,多摩川 / basin 42 / 山地斜面等,0100000,seq_0100000,Jo
13228005700,0,1,0,1,0,1,0,13228005700,13228,57,はしば・えりいせき,橋場・江里遺跡,あきる野市 草花,[縄文時代（前期）][古墳時代][平安時代],包蔵地,NA,縄文土器　土師器,139.3081947,35.74544368,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429446,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0101010,seq_0101010,Jo-Ko-He
13228005800,0,1,0,1,1,1,0,13228005800,13228,58,はしばいせき,橋場遺跡,あきる野市 草花,[縄文時代][古墳時代][奈良時代][平安時代],包蔵地・集落,[縄文時代]住居　土坑　炉跡　[古墳時代]住居　掘立柱建物　[奈良時代]〜[平安時代]土坑　［時代不明］小穴,縄文土器　石鏃　石斧　土師器　須恵器　支脚　土錐　紡錘車,139.3054825,35.74209984,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339429404,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0101110,seq_0101110,Jo-Ko-Na-He
13228005900,0,0,0,1,0,0,0,13228005900,13228,59,くさばなこふんぐん,草花古墳群,あきる野市 草花,[古墳時代],古墳,11基,NA,139.3102547,35.73739035,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428448,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
13228005901,0,0,0,1,0,0,0,13228005901,13228,59,NA,あきる野市No.59-1古墳,あきる野市 草花,[古墳時代？],古墳,NA,NA,139.3067185,35.74028853,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428485,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0001000,seq_0001000,Ko
13228005902,0,0,0,0,1,0,0,13228005902,13228,59,NA,あきる野市No.59-2古墳,あきる野市 草花,[奈良時代?],古墳,[奈良時代]?石組,骨壺,139.3087441,35.74000986,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428486,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0000100,seq_0000100,Na
13228005903,0,0,0,1,0,0,0,13228005903,13228,59,NA,あきる野市No.59-3古墳,あきる野市 草花,[古墳時代？],古墳,[古墳時代]石組,横瓶,139.3076733,35.73843016,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428466,5339,830305,多摩川,8303050040,氷沢川,51,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_51,多摩川 / basin 51,B_830305_51_LF_2010101,多摩川 / basin 51 / 台地・段丘,0001000,seq_0001000,Ko
13228005904,0,0,0,1,0,0,0,13228005904,13228,59,NA,あきる野市No.59-4古墳,あきる野市 草花,[古墳時代？],古墳,[古墳時代]石組,NA,139.3076218,35.73787281,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428456,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
13228005905,0,0,0,1,0,0,0,13228005905,13228,59,NA,あきる野市No.59-5古墳,あきる野市 草花,[古墳時代？],古墳,NA,NA,139.3104886,35.73790068,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428458,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
13228005906,0,0,0,1,0,0,0,13228005906,13228,59,NA,あきる野市No.59-6古墳,あきる野市 草花,[古墳時代？],古墳,NA,鉄鏃　直刀,139.3114499,35.73707859,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428449,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
13228005907,0,0,0,1,0,0,0,13228005907,13228,59,NA,あきる野市No.59-7古墳,あきる野市 草花,[古墳時代？],古墳,NA,NA,139.3137845,35.7352811,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428521,5339,830305,多摩川,8303050001,多摩川,42,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_42,多摩川 / basin 42,B_830305_42_LF_2010101,多摩川 / basin 42 / 台地・段丘,0001000,seq_0001000,Ko
13228005908,0,0,0,1,0,0,0,13228005908,13228,59,NA,あきる野市No.59-8古墳,あきる野市 草花,[古墳時代？],古墳,[古墳時代]積石,NA,139.3142651,35.7348352,2010201,崖・段丘崖,matched,14,GSI experimental_landformclassification1,5339428511,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010201,多摩川 / basin 50 / 崖・段丘崖,0001000,seq_0001000,Ko
13228005909,0,0,0,1,0,0,0,13228005909,13228,59,NA,あきる野市No.59-9古墳,あきる野市 草花,[古墳時代],古墳,円墳　[古墳時代]石室,刀子　直刀,139.3079137,35.73815149,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428456,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
13228005910,0,0,0,1,0,0,0,13228005910,13228,59,NA,あきる野市No.59-10古墳,あきる野市 草花,[古墳時代],古墳,円墳　[古墳時代]周溝,土師器,139.3119477,35.73734333,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339428449,5339,830305,多摩川,8303050039,平井川,50,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_50,多摩川 / basin 50,B_830305_50_LF_2010101,多摩川 / basin 50 / 台地・段丘,0001000,seq_0001000,Ko
