scheme,phase_code,phase_order,group_id,group_label,presence_count,phase_known_geo_total,phase_share,baseline_place_count,baseline_total,baseline_share,phase_share_minus_baseline,relative_concentration_ratio,interpretation_class,selection_inference_allowed
unit_basin,Pa,1,B_130000_3,名称不明 / basin 3,2,694,0.002881844380403458,12,5479,0.0021901806899069175,6.916636904965405e-4,1.3158021133525455,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_51,荒川 / basin 51,2,694,0.002881844380403458,7,5479,0.0012776054024457018,0.0016042389779577562,2.255660765747221,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_79,荒川 / basin 79,2,694,0.002881844380403458,11,5479,0.002007665632414674,8.74178747988784e-4,1.4354204872936862,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_82,荒川 / basin 82,2,694,0.002881844380403458,43,5479,0.007848147472166453,-0.004966303091762995,0.36720058977280345,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_13,多摩川 / basin 13,2,694,0.002881844380403458,33,5479,0.006022996897244022,-0.003141152516840564,0.47847349576456205,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_26,多摩川 / basin 26,2,694,0.002881844380403458,10,5479,0.001825150574922431,0.001056693805481027,1.5789625360230546,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_33,多摩川 / basin 33,2,694,0.002881844380403458,51,5479,0.0093082679321044,-0.006426423551700941,0.30960049725942246,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_43,多摩川 / basin 43,2,694,0.002881844380403458,63,5479,0.011498448622011315,-0.008616604241607857,0.25062897397191347,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_5,多摩川 / basin 5,2,694,0.002881844380403458,20,5479,0.003650301149844862,-7.684567694414041e-4,0.7894812680115273,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830306_19,鶴見川 / basin 19,2,694,0.002881844380403458,32,5479,0.005840481839751779,-0.002958637459348321,0.4934257925072046,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_130000_6,名称不明 / basin 6,1,694,0.001440922190201729,20,5479,0.003650301149844862,-0.002209378959643133,0.39474063400576365,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_15,荒川 / basin 15,1,694,0.001440922190201729,8,5479,0.0014601204599379448,-1.9198269736215787e-5,0.9868515850144092,similar_to_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_16,荒川 / basin 16,1,694,0.001440922190201729,14,5479,0.0025552108048914036,-0.0011142886146896745,0.5639151914368052,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_161,荒川 / basin 161,1,694,0.001440922190201729,3,5479,5.475451724767294e-4,8.933770177249996e-4,2.631604226705091,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_25,荒川 / basin 25,1,694,0.001440922190201729,33,5479,0.006022996897244022,-0.004582074707042293,0.23923674788228103,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_38,荒川 / basin 38,1,694,0.001440922190201729,22,5479,0.004015331264829348,-0.002574409074627619,0.35885512182342155,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_69,荒川 / basin 69,1,694,0.001440922190201729,30,5479,0.005475451724767293,-0.004034529534565564,0.2631604226705091,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_77,荒川 / basin 77,1,694,0.001440922190201729,3,5479,5.475451724767294e-4,8.933770177249996e-4,2.631604226705091,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830304_98,荒川 / basin 98,1,694,0.001440922190201729,2,5479,3.650301149844862e-4,0.0010758920752172428,3.9474063400576367,higher_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_2,多摩川 / basin 2,1,694,0.001440922190201729,73,5479,0.013323599196933747,-0.011882677006732019,0.10814811890568868,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_46,多摩川 / basin 46,1,694,0.001440922190201729,80,5479,0.014601204599379448,-0.01316028240917772,0.09868515850144091,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_50,多摩川 / basin 50,1,694,0.001440922190201729,16,5479,0.0029202409198758896,-0.0014793187296741606,0.4934257925072046,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_56,多摩川 / basin 56,1,694,0.001440922190201729,62,5479,0.011315933564519072,-0.009875011374317344,0.12733568838895604,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_72,多摩川 / basin 72,1,694,0.001440922190201729,10,5479,0.001825150574922431,-3.8422838472070204e-4,0.7894812680115273,lower_than_archaeological_sample,FALSE
unit_basin,Pa,1,B_830305_91,多摩川 / basin 91,1,694,0.001440922190201729,9,5479,0.001642635517430188,-2.0171332722845902e-4,0.877201408901697,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830306_20,鶴見川 / basin 20,314,3846,0.08164326573062923,362,5479,0.06607045081219201,0.01557281491843722,1.2357001462378936,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_unknown_0,古川・目黒川・立会川・呑川 / basin 0,230,3846,0.059802392095683825,424,5479,0.07738638437671108,-0.017583992281027257,0.7727766657836124,lower_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_22,多摩川 / basin 22,198,3846,0.0514820592823713,239,5479,0.043621098740646104,0.007860960541725193,1.180210053590428,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_140013_17,境川 / basin 17,187,3846,0.048621944877795115,240,5479,0.043803613798138345,0.004818331079656769,1.1099984832726644,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_28,多摩川 / basin 28,180,3846,0.046801872074883,216,5479,0.03942325241832451,0.007378619656558484,1.187164153232796,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_30,多摩川 / basin 30,172,3846,0.04472178887155486,234,5479,0.04270852345318489,0.002013265418369971,1.0471396633643122,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_23,多摩川 / basin 23,160,3846,0.04160166406656266,215,5479,0.03924073736083227,0.00236092670573039,1.0601651973055666,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830306_16,鶴見川 / basin 16,134,3846,0.034841393655746226,155,5479,0.028289833911297683,0.006551559744448543,1.23158706993441,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_18,多摩川 / basin 18,100,3846,0.026001040041601663,125,5479,0.02281438218653039,0.003186657855071273,1.139677587103484,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_86,荒川 / basin 86,96,3846,0.0249609984399376,110,5479,0.020076656324146742,0.004884342115790856,1.243284640476528,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_17,多摩川 / basin 17,96,3846,0.0249609984399376,110,5479,0.020076656324146742,0.004884342115790856,1.243284640476528,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_46,多摩川 / basin 46,71,3846,0.01846073842953718,80,5479,0.014601204599379448,0.0038595338301577325,1.2643298231929276,higher_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_52,荒川 / basin 52,64,3846,0.016640665626625067,80,5479,0.014601204599379448,0.0020394610272456183,1.1396775871034843,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_80,荒川 / basin 80,64,3846,0.016640665626625067,68,5479,0.012411023909472532,0.0042296417171525345,1.3407971612982168,higher_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_67,荒川 / basin 67,63,3846,0.01638065522620905,72,5479,0.013141084139441504,0.0032395710867675447,1.2465223608944358,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_35,多摩川 / basin 35,63,3846,0.01638065522620905,76,5479,0.013871144369410476,0.0025095108567985726,1.1809159208473603,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_68,荒川 / basin 68,59,3846,0.015340613624544981,70,5479,0.012776054024457018,0.002564559600087963,1.2007317435554563,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_40,多摩川 / basin 40,59,3846,0.015340613624544981,63,5479,0.011498448622011315,0.003842165002533666,1.334146381728285,higher_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830306_21,鶴見川 / basin 21,59,3846,0.015340613624544981,81,5479,0.014783719656871691,5.568939676732897e-4,1.0376694080108884,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_47,荒川 / basin 47,58,3846,0.015080603224128965,63,5479,0.011498448622011315,0.0035821546021176497,1.3115337311905175,higher_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_54,荒川 / basin 54,54,3846,0.014040561622464899,69,5479,0.012593538966964775,0.0014470226555001239,1.1149019873838433,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_57,荒川 / basin 57,52,3846,0.013520540821632865,64,5479,0.011680963679503558,0.0018395771421293068,1.1574850494019762,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_70,荒川 / basin 70,52,3846,0.013520540821632865,60,5479,0.010950903449534586,0.002569637372098279,1.234650719362108,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_36,多摩川 / basin 36,48,3846,0.0124804992199688,91,5479,0.016608870231794123,-0.004128371011825324,0.7514357717165829,lower_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_43,多摩川 / basin 43,45,3846,0.01170046801872075,63,5479,0.011498448622011315,2.0201939670943386e-4,1.0175692741995395,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_120,荒川 / basin 120,42,3846,0.0109204368174727,57,5479,0.010403358277057857,5.17078540414842e-4,1.049703040753209,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_130000_4,名称不明 / basin 4,41,3846,0.010660426417056681,47,5479,0.008578207702135425,0.002082218714921256,1.2427335391287992,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_130000_5,名称不明 / basin 5,40,3846,0.010400416016640665,64,5479,0.011680963679503558,-0.001280547662862893,0.890373114924597,similar_to_archaeological_sample,FALSE
unit_basin,Jo,2,B_830304_61,荒川 / basin 61,37,3846,0.009620384815392615,42,5479,0.00766563241467421,0.001954752400718405,1.2550021048460986,higher_than_archaeological_sample,FALSE
unit_basin,Jo,2,B_830305_14,多摩川 / basin 14,37,3846,0.009620384815392615,54,5479,0.009855813104581128,-2.3542828918851275e-4,0.9761127482136323,similar_to_archaeological_sample,FALSE
