group_id,group_label,total_presence_records,mean_presence_count,sd_presence_count,max_presence_count,peak_phase,peak_phase_count,mean_phase_share,max_phase_share,active_phase_count,run_count,longest_run_length,gap_count,gap_phase_count,first_active_phase_order,last_active_phase_order,trajectory_class,interpretation_status
B_830305_47_LF_CLASS::台地・段丘,多摩川 / basin 47 / 台地・段丘,4,0.5714285714285714,0.5345224838248488,1,Jo,1,4.163115429705608e-4,0.0015552099533437014,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,25,3.5714285714285716,2.878491668515698,8,Jo,8,0.001998471751319352,0.003110419906687403,6,1,6,0,0,2,7,continuous_5_7phase,eligible
B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,21,3,2.943920288775949,7,Jo,7,0.0022161406501277356,0.006220839813374806,4,2,2,1,2,2,7,intermittent_gap1,eligible
B_830305_48_LF_CLASS::山麓堆積地形,多摩川 / basin 48 / 山麓堆積地形,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_48_LF_CLASS::扇状地,多摩川 / basin 48 / 扇状地,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_48_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 48 / 氾濫平野・海岸平野,4,0.5714285714285714,0.9759000729485332,2,Jo,2,2.1256134211106395e-4,9.407337723424271e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_49_LF_CLASS::台地・段丘,多摩川 / basin 49 / 台地・段丘,4,0.5714285714285714,1.1338934190276817,3,Ko,3,3.4870942954278854e-4,0.0018450184501845018,2,1,2,0,0,4,5,continuous_2phase,low_n_descriptive_only
B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,4,0.5714285714285714,0.7867957924694431,2,Jo,2,2.889410906049107e-4,0.0010050251256281408,3,2,2,1,3,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_49_LF_CLASS::崖・段丘崖,多摩川 / basin 49 / 崖・段丘崖,2,0.2857142857142857,0.48795003647426666,1,Ko,1,1.7299338666807408e-4,6.150061500615006e-4,2,1,2,0,0,4,5,continuous_2phase,low_n_descriptive_only
B_830305_49_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 49 / 氾濫平野・海岸平野,2,0.2857142857142857,0.48795003647426666,1,Jo,1,1.269434230398587e-4,6.150061500615006e-4,2,2,1,1,1,2,4,intermittent_gap1,low_n_descriptive_only
B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,28,4,5.066228051190222,15,Ko,15,0.0024576414515171336,0.00922509225092251,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_50_LF_CLASS::崖・段丘崖,多摩川 / basin 50 / 崖・段丘崖,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,11,1.5714285714285714,1.6183471874253743,4,Ko,4,7.73349559924428e-4,0.0024600246002460025,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_51_LF_CLASS::山地斜面等,多摩川 / basin 51 / 山地斜面等,2,0.2857142857142857,0.7559289460184545,2,Jo,2,7.817080320500292e-5,5.471956224350205e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_51_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 51 / 氾濫平野・海岸平野,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,20,2.857142857142857,2.853569193634026,8,Ko,8,0.0015752378500033313,0.004920049200492005,5,2,4,1,1,2,7,intermittent_gap1,eligible
B_830305_52_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 52 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_54_LF_CLASS::山地斜面等,多摩川 / basin 54 / 山地斜面等,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_55_LF_CLASS::台地・段丘,多摩川 / basin 55 / 台地・段丘,7,1,1.4142135623730951,3,Jo,3,4.480255385726066e-4,0.0018450184501845018,3,3,1,2,2,2,6,intermittent_gap2plus,low_n_descriptive_only
B_830305_55_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 55 / 氾濫平野・海岸平野,2,0.2857142857142857,0.48795003647426666,1,Jo,1,1.269434230398587e-4,6.150061500615006e-4,2,2,1,1,1,2,4,intermittent_gap1,low_n_descriptive_only
B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,69,9.857142857142858,16.607514076752242,47,Ko,47,0.005932115683953103,0.02890528905289053,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_56_LF_CLASS::山地斜面等,多摩川 / basin 56 / 山地斜面等,3,0.42857142857142855,0.5345224838248487,1,Jo,1,3.4911627351753036e-4,0.0015552099533437014,3,1,3,0,0,2,4,continuous_3_4phase,low_n_descriptive_only
B_830305_56_LF_CLASS::崖・段丘崖,多摩川 / basin 56 / 崖・段丘崖,5,0.7142857142857143,1.889822365046136,5,Ko,5,4.3929010718678614e-4,0.003075030750307503,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_56_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 56 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_57_LF_CLASS::台地・段丘,多摩川 / basin 57 / 台地・段丘,3,0.42857142857142855,0.5345224838248487,1,Jo,1,1.914160362862488e-4,5.959475566150178e-4,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_57_LF_CLASS::崖・段丘崖,多摩川 / basin 57 / 崖・段丘崖,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_58_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 58 / 氾濫平野・海岸平野,2,0.2857142857142857,0.4879500364742666,1,Jo,1,1.0628067105553198e-4,4.7036688617121356e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_59_LF_CLASS::凹地・浅い谷,多摩川 / basin 59 / 凹地・浅い谷,1,0.14285714285714285,0.3779644730092272,1,He,1,6.719526945303051e-5,4.7036688617121356e-4,1,1,1,0,0,6,6,single_phase,low_n_descriptive_only
B_830305_5_LF_CLASS::凹地・浅い谷,多摩川 / basin 5 / 凹地・浅い谷,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_5_LF_CLASS::台地・段丘,多摩川 / basin 5 / 台地・段丘,18,2.5714285714285716,3.552329886011098,10,Ko,10,0.0018400409024200957,0.006150061500615006,4,3,2,2,3,1,7,intermittent_gap2plus,low_n_descriptive_only
B_830305_5_LF_CLASS::山地斜面等,多摩川 / basin 5 / 山地斜面等,4,0.5714285714285714,1.1338934190276817,3,Ko,3,3.0265946591457313e-4,0.0018450184501845018,2,2,1,1,1,2,4,intermittent_gap1,low_n_descriptive_only
B_830305_5_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 5 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_60_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 60 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_71_LF_CLASS::台地・段丘,多摩川 / basin 71 / 台地・段丘,3,0.42857142857142855,0.5345224838248487,1,Jo,1,3.4911627351753036e-4,0.0015552099533437014,3,1,3,0,0,2,4,continuous_3_4phase,low_n_descriptive_only
B_830305_72_LF_CLASS::台地・段丘,多摩川 / basin 72 / 台地・段丘,5,0.7142857142857143,0.9511897312113419,2,Jo,2,5.720605537979512e-4,0.0020100502512562816,3,2,2,1,4,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,13,1.8571428571428572,2.410295378065479,7,Jo,7,8.096921199692395e-4,0.0019151846785225718,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_72_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 72 / 氾濫平野・海岸平野,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,16,2.2857142857142856,1.889822365046136,5,He,5,0.0012133127843424183,0.0023518344308560675,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_73_LF_CLASS::山地斜面等,多摩川 / basin 73 / 山地斜面等,3,0.42857142857142855,0.7867957924694431,2,Me,2,3.2623543749625593e-4,0.0020100502512562816,2,2,1,1,4,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_74_LF_CLASS::台地・段丘,多摩川 / basin 74 / 台地・段丘,3,0.42857142857142855,0.5345224838248487,1,Jo,1,2.4985568900240927e-4,0.0010050251256281408,3,2,2,1,3,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,18,2.5714285714285716,2.1491969707422394,6,He,6,0.0014539082844382647,0.0028222013170272815,6,1,6,0,0,2,7,continuous_5_7phase,low_n_descriptive_only
B_830305_75_LF_CLASS::山地斜面等,多摩川 / basin 75 / 山地斜面等,4,0.5714285714285714,1.1338934190276817,3,Me,3,4.698104554431332e-4,0.003015075376884422,2,2,1,1,4,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_75_LF_CLASS::山麓堆積地形,多摩川 / basin 75 / 山麓堆積地形,2,0.2857142857142857,0.4879500364742666,1,Jo,1,1.0628067105553198e-4,4.7036688617121356e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_75_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 75 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_76_LF_CLASS::山地斜面等,多摩川 / basin 76 / 山地斜面等,2,0.2857142857142857,0.4879500364742666,1,Jo,1,1.0628067105553198e-4,4.7036688617121356e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_8_LF_CLASS::凹地・浅い谷,多摩川 / basin 8 / 凹地・浅い谷,1,0.14285714285714285,0.3779644730092272,1,He,1,6.719526945303051e-5,4.7036688617121356e-4,1,1,1,0,0,6,6,single_phase,low_n_descriptive_only
B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,79,11.285714285714286,6.945365018348225,24,Ko,24,0.00821934614347826,0.014760147601476014,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_8_LF_CLASS::山地斜面等,多摩川 / basin 8 / 山地斜面等,4,0.5714285714285714,0.5345224838248488,1,Pa,1,4.7725815568592963e-4,0.001447178002894356,4,3,2,2,3,1,7,intermittent_gap2plus,low_n_descriptive_only
B_830305_8_LF_CLASS::崖・段丘崖,多摩川 / basin 8 / 崖・段丘崖,10,1.4285714285714286,3.779644730092272,10,Ko,10,8.785802143735723e-4,0.006150061500615006,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_8_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 8 / 氾濫平野・海岸平野,8,1.1428571428571428,0.8997354108424372,3,Ko,3,8.207379690228694e-4,0.0018450184501845018,6,1,6,0,0,2,7,continuous_5_7phase,low_n_descriptive_only
B_830305_9_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 9 / 氾濫平野・海岸平野,5,0.7142857142857143,0.48795003647426666,1,Jo,1,4.228490756704833e-4,0.0010050251256281408,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830306_16_LF_CLASS::凹地・浅い谷,鶴見川 / basin 16 / 凹地・浅い谷,4,0.5714285714285714,0.5345224838248488,1,Ya,1,4.623615065987762e-4,0.0015552099533437014,4,1,4,0,0,3,6,continuous_3_4phase,low_n_descriptive_only
B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,142,20.285714285714285,17.923116225648243,54,Jo,54,0.011300019325452004,0.017107309486780714,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,162,23.142857142857142,23.183532743656446,65,Jo,65,0.011530431352452752,0.020858164481525627,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830306_16_LF_CLASS::山麓堆積地形,鶴見川 / basin 16 / 山麓堆積地形,8,1.1428571428571428,1.0690449676496976,2,Jo,2,5.585481154472121e-4,0.0012300123001230013,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_16_LF_CLASS::崖・段丘崖,鶴見川 / basin 16 / 崖・段丘崖,5,0.7142857142857143,0.7559289460184545,2,He,2,4.0218632368615656e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830306_16_LF_CLASS::水部,鶴見川 / basin 16 / 水部,7,1,1,2,Jo,2,4.7069009400985487e-4,0.0011918951132300357,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_16_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 16 / 氾濫平野・海岸平野,25,3.5714285714285716,3.598941643369749,8,Jo,8,0.0018803351064419877,0.004171632896305125,5,2,3,1,1,1,6,intermittent_gap1,eligible
B_830306_16_LF_CLASS::自然堤防,鶴見川 / basin 16 / 自然堤防,8,1.1428571428571428,1.4638501094227998,3,Na,3,5.351627072562449e-4,0.0017878426698450535,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_17_LF_CLASS::台地・段丘,鶴見川 / basin 17 / 台地・段丘,13,1.8571428571428572,1.3451854182690985,3,Jo,3,0.001194309852688804,0.003110419906687403,5,1,5,0,0,2,6,continuous_5_7phase,low_n_descriptive_only
B_830306_17_LF_CLASS::山地斜面等,鶴見川 / basin 17 / 山地斜面等,19,2.7142857142857144,2.870208222079931,6,Jo,6,0.0012390768953614904,0.0029797377830750892,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_19_LF_CLASS::台地・段丘,鶴見川 / basin 19 / 台地・段丘,6,0.8571428571428571,0.8997354108424372,2,Jo,2,5.611950617881058e-4,0.0015552099533437014,4,1,4,0,0,2,5,continuous_3_4phase,low_n_descriptive_only
B_830306_19_LF_CLASS::山地斜面等,鶴見川 / basin 19 / 山地斜面等,43,6.142857142857143,6.51737604225738,19,Jo,19,0.0030331660639132244,0.005198358413132695,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830306_19_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 19 / 氾濫平野・海岸平野,4,0.5714285714285714,0.7867957924694431,2,Jo,2,2.332240940953907e-4,6.150061500615006e-4,3,3,1,2,2,2,6,intermittent_gap2plus,low_n_descriptive_only
B_830306_20_LF_CLASS::台地・段丘,鶴見川 / basin 20 / 台地・段丘,100,14.285714285714286,11.025943432261412,28,Jo,28,0.00865252829829201,0.015552099533437015,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830306_20_LF_CLASS::山地斜面等,鶴見川 / basin 20 / 山地斜面等,688,98.28571428571429,90.88768579170353,252,Jo,252,0.05226001310450361,0.08760429082240763,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830306_20_LF_CLASS::山麓堆積地形,鶴見川 / basin 20 / 山麓堆積地形,25,3.5714285714285716,3.101458950082625,7,Jo,7,0.002127629559532052,0.005025125628140704,5,2,3,1,1,2,7,intermittent_gap1,eligible
B_830306_20_LF_CLASS::崖・段丘崖,鶴見川 / basin 20 / 崖・段丘崖,4,0.5714285714285714,0.5345224838248488,1,Jo,1,4.1358888676392043e-4,0.0015552099533437014,4,2,2,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_20_LF_CLASS::水部,鶴見川 / basin 20 / 水部,5,0.7142857142857143,0.9511897312113418,2,Jo,2,4.347341925887356e-4,0.0015552099533437014,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830306_20_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 20 / 氾濫平野・海岸平野,76,10.857142857142858,8.80205603686948,24,Jo,24,0.00611720902225181,0.010131108462455305,6,1,6,0,0,2,7,continuous_5_7phase,eligible
B_830306_21_LF_CLASS::台地・段丘,鶴見川 / basin 21 / 台地・段丘,18,2.5714285714285716,2.29906813420444,5,Jo,5,0.0014738507680454665,0.0029797377830750892,6,1,6,0,0,1,6,continuous_5_7phase,low_n_descriptive_only
B_830306_21_LF_CLASS::山地斜面等,鶴見川 / basin 21 / 山地斜面等,143,20.428571428571427,15.468862734076938,48,Jo,48,0.011676394892695532,0.015051740357478834,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830306_21_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 21 / 氾濫平野・海岸平野,30,4.285714285714286,3.147183169877773,8,Na,8,0.0026166530311455983,0.004767580452920143,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_unknown_0_LF_CLASS::凹地・浅い谷,古川・目黒川・立会川・呑川 / basin 0 / 凹地・浅い谷,16,2.2857142857142856,1.4960264830861911,5,Jo,5,0.0016824340847611731,0.004341534008683068,7,1,7,0,0,1,7,continuous_5_7phase,low_n_descriptive_only
B_unknown_0_LF_CLASS::台地・段丘,古川・目黒川・立会川・呑川 / basin 0 / 台地・段丘,371,53,45.92022067310507,153,Jo,153,0.03634102229904482,0.06531881804043546,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,157,22.428571428571427,21.7014373015333,56,Jo,56,0.01321169509403138,0.03013530135301353,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,27,3.857142857142857,3.338091841585121,8,Ko,8,0.0022161229646088733,0.004920049200492005,6,1,6,0,0,2,7,continuous_5_7phase,eligible
B_unknown_0_LF_CLASS::後背低地・湿地,古川・目黒川・立会川・呑川 / basin 0 / 後背低地・湿地,4,0.5714285714285714,0.5345224838248488,1,Jo,1,3.349910542331261e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_unknown_0_LF_CLASS::氾濫平野・海岸平野,古川・目黒川・立会川・呑川 / basin 0 / 氾濫平野・海岸平野,50,7.142857142857143,4.488079449258574,14,Ko,14,0.005154926137538454,0.010050251256281407,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,29,4.142857142857143,3.4364987719368982,8,Na,8,0.0027249265479086814,0.005025125628140704,6,1,6,0,0,2,7,continuous_5_7phase,eligible
