activity_domain,phase_code,phase_order,scheme,group_id,group_label,presence_count,phase_domain_total,phase_domain_share
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_37_LF_CLASS::台地・段丘,荒川 / basin 37 / 台地・段丘,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_37_LF_CLASS::山地斜面等,荒川 / basin 37 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::台地・段丘,荒川 / basin 38 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 38 / 氾濫平野・海岸平野,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_47_LF_CLASS::台地・段丘,荒川 / basin 47 / 台地・段丘,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::台地・段丘,荒川 / basin 52 / 台地・段丘,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_55_LF_CLASS::台地・段丘,荒川 / basin 55 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_56_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 56 / 氾濫平野・海岸平野,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_69_LF_CLASS::台地・段丘,荒川 / basin 69 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_79_LF_CLASS::山地斜面等,荒川 / basin 79 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830304_82_LF_CLASS::山地斜面等,荒川 / basin 82 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::台地・段丘,多摩川 / basin 10 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_16_LF_CLASS::山地斜面等,多摩川 / basin 16 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::山地斜面等,多摩川 / basin 17 / 山地斜面等,4,127,0.031496062992125984
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::台地・段丘,多摩川 / basin 18 / 台地・段丘,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 19 / 氾濫平野・海岸平野,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_1_LF_CLASS::砂州・砂丘,多摩川 / basin 1 / 砂州・砂丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::山地斜面等,多摩川 / basin 22 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::山地斜面等,多摩川 / basin 23 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::山麓堆積地形,多摩川 / basin 23 / 山麓堆積地形,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::台地・段丘,多摩川 / basin 27 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::山地斜面等,多摩川 / basin 27 / 山地斜面等,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::扇状地,多摩川 / basin 27 / 扇状地,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_28_LF_CLASS::台地・段丘,多摩川 / basin 28 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::台地・段丘,多摩川 / basin 30 / 台地・段丘,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_30_LF_CLASS::山地斜面等,多摩川 / basin 30 / 山地斜面等,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_34_LF_CLASS::台地・段丘,多摩川 / basin 34 / 台地・段丘,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::台地・段丘,多摩川 / basin 35 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::山地斜面等,多摩川 / basin 36 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,4,127,0.031496062992125984
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_45_LF_CLASS::台地・段丘,多摩川 / basin 45 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,4,127,0.031496062992125984
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_54_LF_CLASS::山地斜面等,多摩川 / basin 54 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_5_LF_CLASS::台地・段丘,多摩川 / basin 5 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_73_LF_CLASS::山地斜面等,多摩川 / basin 73 / 山地斜面等,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_75_LF_CLASS::山地斜面等,多摩川 / basin 75 / 山地斜面等,3,127,0.023622047244094488
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830306_16_LF_CLASS::崖・段丘崖,鶴見川 / basin 16 / 崖・段丘崖,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830306_20_LF_CLASS::台地・段丘,鶴見川 / basin 20 / 台地・段丘,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_830306_20_LF_CLASS::山地斜面等,鶴見川 / basin 20 / 山地斜面等,4,127,0.031496062992125984
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::台地・段丘,古川・目黒川・立会川・呑川 / basin 0 / 台地・段丘,8,127,0.06299212598425197
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,7,127,0.05511811023622047
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::後背低地・湿地,古川・目黒川・立会川・呑川 / basin 0 / 後背低地・湿地,1,127,0.007874015748031496
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::氾濫平野・海岸平野,古川・目黒川・立会川・呑川 / basin 0 / 氾濫平野・海岸平野,2,127,0.015748031496062992
institutional,Me,7,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,3,127,0.023622047244094488
institutional,Na,5,watersystem_x_unit_basin_x_landform,B_130000_4_LF_CLASS::後背低地・湿地,名称不明 / basin 4 / 後背低地・湿地,1,4,0.25
institutional,Na,5,watersystem_x_unit_basin_x_landform,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,1,4,0.25
institutional,Na,5,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,1,4,0.25
institutional,Na,5,watersystem_x_unit_basin_x_landform,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,1,4,0.25
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_130000_1_LF_CLASS::崖・段丘崖,名称不明 / basin 1 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_130000_5_LF_CLASS::台地・段丘,名称不明 / basin 5 / 台地・段丘,11,682,0.016129032258064516
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_130000_6_LF_CLASS::台地・段丘,名称不明 / basin 6 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_140013_17_LF_CLASS::山地斜面等,境川 / basin 17 / 山地斜面等,9,682,0.013196480938416423
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_140013_17_LF_CLASS::崖・段丘崖,境川 / basin 17 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_347_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 347 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_393_LF_CLASS::自然堤防,利根川 / basin 393 / 自然堤防,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_427_LF_CLASS::自然堤防,利根川 / basin 427 / 自然堤防,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_478_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 478 / 氾濫平野・海岸平野,5,682,0.007331378299120235
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_517_LF_CLASS::旧河道,利根川 / basin 517 / 旧河道,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_517_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 517 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830303_517_LF_CLASS::自然堤防,利根川 / basin 517 / 自然堤防,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_15_LF_CLASS::台地・段丘,荒川 / basin 15 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::台地・段丘,荒川 / basin 16 / 台地・段丘,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::自然堤防,荒川 / basin 16 / 自然堤防,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_25_LF_CLASS::台地・段丘,荒川 / basin 25 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,5,682,0.007331378299120235
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::崖・段丘崖,荒川 / basin 27 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::砂州・砂丘,荒川 / basin 27 / 砂州・砂丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_37_LF_CLASS::台地・段丘,荒川 / basin 37 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_42_LF_CLASS::台地・段丘,荒川 / basin 42 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_44_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 44 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::台地・段丘,荒川 / basin 52 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_54_LF_CLASS::山地斜面等,荒川 / basin 54 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_55_LF_CLASS::台地・段丘,荒川 / basin 55 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_56_LF_CLASS::台地・段丘,荒川 / basin 56 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_56_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 56 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_57_LF_CLASS::台地・段丘,荒川 / basin 57 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_57_LF_CLASS::山地斜面等,荒川 / basin 57 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_61_LF_CLASS::台地・段丘,荒川 / basin 61 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830304_69_LF_CLASS::台地・段丘,荒川 / basin 69 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::台地・段丘,多摩川 / basin 10 / 台地・段丘,22,682,0.03225806451612903
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::山地斜面等,多摩川 / basin 10 / 山地斜面等,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::崖・段丘崖,多摩川 / basin 10 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 10 / 氾濫平野・海岸平野,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::凹地・浅い谷,多摩川 / basin 12 / 凹地・浅い谷,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::台地・段丘,多摩川 / basin 12 / 台地・段丘,34,682,0.04985337243401759
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::旧河道,多摩川 / basin 12 / 旧河道,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 12 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_13_LF_CLASS::台地・段丘,多摩川 / basin 13 / 台地・段丘,22,682,0.03225806451612903
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::台地・段丘,多摩川 / basin 14 / 台地・段丘,9,682,0.013196480938416423
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::崖・段丘崖,多摩川 / basin 14 / 崖・段丘崖,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 14 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_16_LF_CLASS::台地・段丘,多摩川 / basin 16 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::山地斜面等,多摩川 / basin 17 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::台地・段丘,多摩川 / basin 18 / 台地・段丘,5,682,0.007331378299120235
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::山地斜面等,多摩川 / basin 18 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::崖・段丘崖,多摩川 / basin 18 / 崖・段丘崖,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,93,682,0.13636363636363635
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::山地斜面等,多摩川 / basin 19 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,10,682,0.01466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_20_LF_CLASS::崖・段丘崖,多摩川 / basin 20 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::台地・段丘,多摩川 / basin 23 / 台地・段丘,14,682,0.020527859237536656
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::山地斜面等,多摩川 / basin 23 / 山地斜面等,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_23_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 23 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,17,682,0.024926686217008796
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::台地・段丘,多摩川 / basin 27 / 台地・段丘,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_27_LF_CLASS::崖・段丘崖,多摩川 / basin 27 / 崖・段丘崖,5,682,0.007331378299120235
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::凹地・浅い谷,多摩川 / basin 2 / 凹地・浅い谷,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::台地・段丘,多摩川 / basin 2 / 台地・段丘,18,682,0.026392961876832845
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,10,682,0.01466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::崖・段丘崖,多摩川 / basin 2 / 崖・段丘崖,10,682,0.01466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 2 / 氾濫平野・海岸平野,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_2_LF_CLASS::自然堤防,多摩川 / basin 2 / 自然堤防,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_31_LF_CLASS::台地・段丘,多摩川 / basin 31 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_33_LF_CLASS::台地・段丘,多摩川 / basin 33 / 台地・段丘,4,682,0.005865102639296188
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::凹地・浅い谷,多摩川 / basin 35 / 凹地・浅い谷,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_36_LF_CLASS::山地斜面等,多摩川 / basin 36 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_37_LF_CLASS::山地斜面等,多摩川 / basin 37 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_37_LF_CLASS::崖・段丘崖,多摩川 / basin 37 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_38_LF_CLASS::台地・段丘,多摩川 / basin 38 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,15,682,0.021994134897360705
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_3_LF_CLASS::山地斜面等,多摩川 / basin 3 / 山地斜面等,20,682,0.02932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_41_LF_CLASS::台地・段丘,多摩川 / basin 41 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_42_LF_CLASS::崖・段丘崖,多摩川 / basin 42 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,6,682,0.008797653958944282
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::台地・段丘,多摩川 / basin 49 / 台地・段丘,3,682,0.004398826979472141
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::崖・段丘崖,多摩川 / basin 49 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_49_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 49 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,10,682,0.01466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_50_LF_CLASS::崖・段丘崖,多摩川 / basin 50 / 崖・段丘崖,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,2,682,0.002932551319648094
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,5,682,0.007331378299120235
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_52_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 52 / 氾濫平野・海岸平野,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_55_LF_CLASS::台地・段丘,多摩川 / basin 55 / 台地・段丘,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,41,682,0.060117302052785926
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_56_LF_CLASS::山地斜面等,多摩川 / basin 56 / 山地斜面等,1,682,0.001466275659824047
monument,Ko,4,watersystem_x_unit_basin_x_landform,B_830305_56_LF_CLASS::崖・段丘崖,多摩川 / basin 56 / 崖・段丘崖,5,682,0.007331378299120235
