group_id,phase_code,group_label,presence_count,phase_share,phase_order,unit_total_presence_records,within_unit_temporal_share,trajectory_class,interpretation_status
B_830305_35_LF_CLASS::山地斜面等,Me,多摩川 / basin 35 / 山地斜面等,8,0.008040201005025126,7,114,0.07017543859649122,continuous_5_7phase,eligible
B_830305_35_LF_CLASS::山麓堆積地形,Pa,多摩川 / basin 35 / 山麓堆積地形,0,0,1,8,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,Jo,多摩川 / basin 35 / 山麓堆積地形,3,8.207934336525308e-4,2,8,0.375,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,Ya,多摩川 / basin 35 / 山麓堆積地形,0,0,3,8,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,Ko,多摩川 / basin 35 / 山麓堆積地形,0,0,4,8,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,Na,多摩川 / basin 35 / 山麓堆積地形,2,0.0011918951132300357,5,8,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,He,多摩川 / basin 35 / 山麓堆積地形,3,0.0014111006585136407,6,8,0.375,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::山麓堆積地形,Me,多摩川 / basin 35 / 山麓堆積地形,0,0,7,8,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Pa,多摩川 / basin 35 / 扇状地,0,0,1,3,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Jo,多摩川 / basin 35 / 扇状地,0,0,2,3,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Ya,多摩川 / basin 35 / 扇状地,0,0,3,3,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Ko,多摩川 / basin 35 / 扇状地,1,6.150061500615006e-4,4,3,0.3333333333333333,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Na,多摩川 / basin 35 / 扇状地,0,0,5,3,0,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,He,多摩川 / basin 35 / 扇状地,1,4.7036688617121356e-4,6,3,0.3333333333333333,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,Me,多摩川 / basin 35 / 扇状地,1,0.0010050251256281408,7,3,0.3333333333333333,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Pa,多摩川 / basin 35 / 氾濫平野・海岸平野,0,0,1,11,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Jo,多摩川 / basin 35 / 氾濫平野・海岸平野,5,0.0013679890560875513,2,11,0.45454545454545453,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Ya,多摩川 / basin 35 / 氾濫平野・海岸平野,0,0,3,11,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Ko,多摩川 / basin 35 / 氾濫平野・海岸平野,2,0.0012300123001230013,4,11,0.18181818181818182,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Na,多摩川 / basin 35 / 氾濫平野・海岸平野,0,0,5,11,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,He,多摩川 / basin 35 / 氾濫平野・海岸平野,3,0.0014111006585136407,6,11,0.2727272727272727,intermittent_gap2plus,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,Me,多摩川 / basin 35 / 氾濫平野・海岸平野,1,0.0010050251256281408,7,11,0.09090909090909091,intermittent_gap2plus,low_n_descriptive_only
B_830305_36_LF_CLASS::台地・段丘,Pa,多摩川 / basin 36 / 台地・段丘,3,0.004341534008683068,1,29,0.10344827586206896,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,Jo,多摩川 / basin 36 / 台地・段丘,6,0.0016415868673050615,2,29,0.20689655172413793,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,Ya,多摩川 / basin 36 / 台地・段丘,3,0.004665629860031105,3,29,0.10344827586206896,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,Ko,多摩川 / basin 36 / 台地・段丘,3,0.0018450184501845018,4,29,0.10344827586206896,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,Na,多摩川 / basin 36 / 台地・段丘,4,0.0023837902264600714,5,29,0.13793103448275862,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,He,多摩川 / basin 36 / 台地・段丘,6,0.0028222013170272815,6,29,0.20689655172413793,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::台地・段丘,Me,多摩川 / basin 36 / 台地・段丘,4,0.004020100502512563,7,29,0.13793103448275862,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Pa,多摩川 / basin 36 / 山地斜面等,2,0.002894356005788712,1,120,0.016666666666666666,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Jo,多摩川 / basin 36 / 山地斜面等,39,0.0106703146374829,2,120,0.325,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Ya,多摩川 / basin 36 / 山地斜面等,1,0.0015552099533437014,3,120,0.008333333333333333,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Ko,多摩川 / basin 36 / 山地斜面等,9,0.005535055350553505,4,120,0.075,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Na,多摩川 / basin 36 / 山地斜面等,2,0.0011918951132300357,5,120,0.016666666666666666,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,He,多摩川 / basin 36 / 山地斜面等,60,0.028222013170272814,6,120,0.5,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,Me,多摩川 / basin 36 / 山地斜面等,7,0.007035175879396985,7,120,0.058333333333333334,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Pa,多摩川 / basin 36 / 氾濫平野・海岸平野,0,0,1,9,0,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Jo,多摩川 / basin 36 / 氾濫平野・海岸平野,3,8.207934336525308e-4,2,9,0.3333333333333333,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Ya,多摩川 / basin 36 / 氾濫平野・海岸平野,0,0,3,9,0,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Ko,多摩川 / basin 36 / 氾濫平野・海岸平野,1,6.150061500615006e-4,4,9,0.1111111111111111,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Na,多摩川 / basin 36 / 氾濫平野・海岸平野,1,5.959475566150178e-4,5,9,0.1111111111111111,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,He,多摩川 / basin 36 / 氾濫平野・海岸平野,4,0.0018814675446848542,6,9,0.4444444444444444,intermittent_gap1,low_n_descriptive_only
B_830305_36_LF_CLASS::氾濫平野・海岸平野,Me,多摩川 / basin 36 / 氾濫平野・海岸平野,0,0,7,9,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Pa,多摩川 / basin 37 / 台地・段丘,0,0,1,13,0,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Jo,多摩川 / basin 37 / 台地・段丘,4,0.001094391244870041,2,13,0.3076923076923077,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Ya,多摩川 / basin 37 / 台地・段丘,3,0.004665629860031105,3,13,0.23076923076923078,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Ko,多摩川 / basin 37 / 台地・段丘,1,6.150061500615006e-4,4,13,0.07692307692307693,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Na,多摩川 / basin 37 / 台地・段丘,2,0.0011918951132300357,5,13,0.15384615384615385,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,He,多摩川 / basin 37 / 台地・段丘,3,0.0014111006585136407,6,13,0.23076923076923078,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,Me,多摩川 / basin 37 / 台地・段丘,0,0,7,13,0,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Pa,多摩川 / basin 37 / 山地斜面等,0,0,1,4,0,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Jo,多摩川 / basin 37 / 山地斜面等,2,5.471956224350205e-4,2,4,0.5,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Ya,多摩川 / basin 37 / 山地斜面等,1,0.0015552099533437014,3,4,0.25,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Ko,多摩川 / basin 37 / 山地斜面等,1,6.150061500615006e-4,4,4,0.25,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Na,多摩川 / basin 37 / 山地斜面等,0,0,5,4,0,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,He,多摩川 / basin 37 / 山地斜面等,0,0,6,4,0,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,Me,多摩川 / basin 37 / 山地斜面等,0,0,7,4,0,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Pa,多摩川 / basin 37 / 崖・段丘崖,0,0,1,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Jo,多摩川 / basin 37 / 崖・段丘崖,0,0,2,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Ya,多摩川 / basin 37 / 崖・段丘崖,0,0,3,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Ko,多摩川 / basin 37 / 崖・段丘崖,1,6.150061500615006e-4,4,2,0.5,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Na,多摩川 / basin 37 / 崖・段丘崖,0,0,5,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,He,多摩川 / basin 37 / 崖・段丘崖,0,0,6,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,Me,多摩川 / basin 37 / 崖・段丘崖,1,0.0010050251256281408,7,2,0.5,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Pa,多摩川 / basin 38 / 台地・段丘,0,0,1,15,0,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Jo,多摩川 / basin 38 / 台地・段丘,4,0.001094391244870041,2,15,0.26666666666666666,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Ya,多摩川 / basin 38 / 台地・段丘,1,0.0015552099533437014,3,15,0.06666666666666667,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Ko,多摩川 / basin 38 / 台地・段丘,3,0.0018450184501845018,4,15,0.2,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Na,多摩川 / basin 38 / 台地・段丘,2,0.0011918951132300357,5,15,0.13333333333333333,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,He,多摩川 / basin 38 / 台地・段丘,3,0.0014111006585136407,6,15,0.2,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,Me,多摩川 / basin 38 / 台地・段丘,2,0.0020100502512562816,7,15,0.13333333333333333,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Pa,多摩川 / basin 38 / 山地斜面等,0,0,1,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Jo,多摩川 / basin 38 / 山地斜面等,1,2.7359781121751026e-4,2,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Ya,多摩川 / basin 38 / 山地斜面等,0,0,3,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Ko,多摩川 / basin 38 / 山地斜面等,1,6.150061500615006e-4,4,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Na,多摩川 / basin 38 / 山地斜面等,1,5.959475566150178e-4,5,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,He,多摩川 / basin 38 / 山地斜面等,1,4.7036688617121356e-4,6,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,Me,多摩川 / basin 38 / 山地斜面等,0,0,7,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Pa,多摩川 / basin 39 / 台地・段丘,0,0,1,5,0,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Jo,多摩川 / basin 39 / 台地・段丘,2,5.471956224350205e-4,2,5,0.4,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Ya,多摩川 / basin 39 / 台地・段丘,0,0,3,5,0,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Ko,多摩川 / basin 39 / 台地・段丘,0,0,4,5,0,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Na,多摩川 / basin 39 / 台地・段丘,0,0,5,5,0,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,He,多摩川 / basin 39 / 台地・段丘,1,4.7036688617121356e-4,6,5,0.2,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,Me,多摩川 / basin 39 / 台地・段丘,2,0.0020100502512562816,7,5,0.4,intermittent_gap1,low_n_descriptive_only
B_830305_3_LF_CLASS::台地・段丘,Pa,多摩川 / basin 3 / 台地・段丘,3,0.004341534008683068,1,34,0.08823529411764706,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,Jo,多摩川 / basin 3 / 台地・段丘,6,0.0016415868673050615,2,34,0.17647058823529413,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,Ya,多摩川 / basin 3 / 台地・段丘,2,0.003110419906687403,3,34,0.058823529411764705,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,Ko,多摩川 / basin 3 / 台地・段丘,18,0.01107011070110701,4,34,0.5294117647058824,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,Na,多摩川 / basin 3 / 台地・段丘,2,0.0011918951132300357,5,34,0.058823529411764705,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,He,多摩川 / basin 3 / 台地・段丘,0,0,6,34,0,intermittent_gap1,eligible
B_830305_3_LF_CLASS::台地・段丘,Me,多摩川 / basin 3 / 台地・段丘,3,0.003015075376884422,7,34,0.08823529411764706,intermittent_gap1,eligible
B_830305_3_LF_CLASS::山地斜面等,Pa,多摩川 / basin 3 / 山地斜面等,0,0,1,31,0,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,Jo,多摩川 / basin 3 / 山地斜面等,3,8.207934336525308e-4,2,31,0.0967741935483871,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,Ya,多摩川 / basin 3 / 山地斜面等,0,0,3,31,0,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,Ko,多摩川 / basin 3 / 山地斜面等,20,0.012300123001230012,4,31,0.6451612903225806,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,Na,多摩川 / basin 3 / 山地斜面等,6,0.003575685339690107,5,31,0.1935483870967742,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,He,多摩川 / basin 3 / 山地斜面等,0,0,6,31,0,intermittent_gap2plus,eligible
B_830305_3_LF_CLASS::山地斜面等,Me,多摩川 / basin 3 / 山地斜面等,2,0.0020100502512562816,7,31,0.06451612903225806,intermittent_gap2plus,eligible
B_830305_40_LF_CLASS::凹地・浅い谷,Pa,多摩川 / basin 40 / 凹地・浅い谷,1,0.001447178002894356,1,7,0.14285714285714285,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,Jo,多摩川 / basin 40 / 凹地・浅い谷,2,5.471956224350205e-4,2,7,0.2857142857142857,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,Ya,多摩川 / basin 40 / 凹地・浅い谷,1,0.0015552099533437014,3,7,0.14285714285714285,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,Ko,多摩川 / basin 40 / 凹地・浅い谷,0,0,4,7,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,Na,多摩川 / basin 40 / 凹地・浅い谷,0,0,5,7,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,He,多摩川 / basin 40 / 凹地・浅い谷,2,9.407337723424271e-4,6,7,0.2857142857142857,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::凹地・浅い谷,Me,多摩川 / basin 40 / 凹地・浅い谷,1,0.0010050251256281408,7,7,0.14285714285714285,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::台地・段丘,Pa,多摩川 / basin 40 / 台地・段丘,7,0.010130246020260492,1,112,0.0625,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,Jo,多摩川 / basin 40 / 台地・段丘,28,0.007660738714090287,2,112,0.25,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,Ya,多摩川 / basin 40 / 台地・段丘,12,0.01866251944012442,3,112,0.10714285714285714,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,Ko,多摩川 / basin 40 / 台地・段丘,18,0.01107011070110701,4,112,0.16071428571428573,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,Na,多摩川 / basin 40 / 台地・段丘,14,0.00834326579261025,5,112,0.125,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,He,多摩川 / basin 40 / 台地・段丘,27,0.012699905926622766,6,112,0.24107142857142858,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::台地・段丘,Me,多摩川 / basin 40 / 台地・段丘,6,0.006030150753768844,7,112,0.05357142857142857,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Pa,多摩川 / basin 40 / 山地斜面等,5,0.00723589001447178,1,67,0.07462686567164178,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Jo,多摩川 / basin 40 / 山地斜面等,26,0.007113543091655267,2,67,0.3880597014925373,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Ya,多摩川 / basin 40 / 山地斜面等,4,0.006220839813374806,3,67,0.05970149253731343,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Ko,多摩川 / basin 40 / 山地斜面等,7,0.004305043050430504,4,67,0.1044776119402985,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Na,多摩川 / basin 40 / 山地斜面等,5,0.0029797377830750892,5,67,0.07462686567164178,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,He,多摩川 / basin 40 / 山地斜面等,11,0.0051740357478833494,6,67,0.16417910447761194,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,Me,多摩川 / basin 40 / 山地斜面等,9,0.009045226130653266,7,67,0.13432835820895522,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山麓堆積地形,Pa,多摩川 / basin 40 / 山麓堆積地形,0,0,1,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,Jo,多摩川 / basin 40 / 山麓堆積地形,1,2.7359781121751026e-4,2,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,Ya,多摩川 / basin 40 / 山麓堆積地形,0,0,3,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,Ko,多摩川 / basin 40 / 山麓堆積地形,0,0,4,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,Na,多摩川 / basin 40 / 山麓堆積地形,1,5.959475566150178e-4,5,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,He,多摩川 / basin 40 / 山麓堆積地形,1,4.7036688617121356e-4,6,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::山麓堆積地形,Me,多摩川 / basin 40 / 山麓堆積地形,1,0.0010050251256281408,7,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Pa,多摩川 / basin 40 / 崖・段丘崖,0,0,1,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Jo,多摩川 / basin 40 / 崖・段丘崖,1,2.7359781121751026e-4,2,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Ya,多摩川 / basin 40 / 崖・段丘崖,0,0,3,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Ko,多摩川 / basin 40 / 崖・段丘崖,1,6.150061500615006e-4,4,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Na,多摩川 / basin 40 / 崖・段丘崖,1,5.959475566150178e-4,5,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,He,多摩川 / basin 40 / 崖・段丘崖,1,4.7036688617121356e-4,6,4,0.25,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,Me,多摩川 / basin 40 / 崖・段丘崖,0,0,7,4,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Pa,多摩川 / basin 40 / 氾濫平野・海岸平野,0,0,1,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Jo,多摩川 / basin 40 / 氾濫平野・海岸平野,1,2.7359781121751026e-4,2,2,0.5,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Ya,多摩川 / basin 40 / 氾濫平野・海岸平野,0,0,3,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Ko,多摩川 / basin 40 / 氾濫平野・海岸平野,1,6.150061500615006e-4,4,2,0.5,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Na,多摩川 / basin 40 / 氾濫平野・海岸平野,0,0,5,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,He,多摩川 / basin 40 / 氾濫平野・海岸平野,0,0,6,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,Me,多摩川 / basin 40 / 氾濫平野・海岸平野,0,0,7,2,0,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::台地・段丘,Pa,多摩川 / basin 41 / 台地・段丘,0,0,1,25,0,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,Jo,多摩川 / basin 41 / 台地・段丘,6,0.0016415868673050615,2,25,0.24,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,Ya,多摩川 / basin 41 / 台地・段丘,4,0.006220839813374806,3,25,0.16,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,Ko,多摩川 / basin 41 / 台地・段丘,7,0.004305043050430504,4,25,0.28,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,Na,多摩川 / basin 41 / 台地・段丘,2,0.0011918951132300357,5,25,0.08,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,He,多摩川 / basin 41 / 台地・段丘,6,0.0028222013170272815,6,25,0.24,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::台地・段丘,Me,多摩川 / basin 41 / 台地・段丘,0,0,7,25,0,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::山地斜面等,Pa,多摩川 / basin 41 / 山地斜面等,0,0,1,6,0,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,Jo,多摩川 / basin 41 / 山地斜面等,1,2.7359781121751026e-4,2,6,0.16666666666666666,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,Ya,多摩川 / basin 41 / 山地斜面等,0,0,3,6,0,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,Ko,多摩川 / basin 41 / 山地斜面等,1,6.150061500615006e-4,4,6,0.16666666666666666,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,Na,多摩川 / basin 41 / 山地斜面等,1,5.959475566150178e-4,5,6,0.16666666666666666,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,He,多摩川 / basin 41 / 山地斜面等,2,9.407337723424271e-4,6,6,0.3333333333333333,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::山地斜面等,Me,多摩川 / basin 41 / 山地斜面等,1,0.0010050251256281408,7,6,0.16666666666666666,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Pa,多摩川 / basin 41 / 氾濫平野・海岸平野,0,0,1,3,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Jo,多摩川 / basin 41 / 氾濫平野・海岸平野,1,2.7359781121751026e-4,2,3,0.3333333333333333,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Ya,多摩川 / basin 41 / 氾濫平野・海岸平野,0,0,3,3,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Ko,多摩川 / basin 41 / 氾濫平野・海岸平野,1,6.150061500615006e-4,4,3,0.3333333333333333,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Na,多摩川 / basin 41 / 氾濫平野・海岸平野,0,0,5,3,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,He,多摩川 / basin 41 / 氾濫平野・海岸平野,1,4.7036688617121356e-4,6,3,0.3333333333333333,intermittent_gap2plus,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,Me,多摩川 / basin 41 / 氾濫平野・海岸平野,0,0,7,3,0,intermittent_gap2plus,low_n_descriptive_only
B_830305_42_LF_CLASS::台地・段丘,Pa,多摩川 / basin 42 / 台地・段丘,0,0,1,24,0,intermittent_gap1,eligible
