place_id,continuity_weight_mean,continuity_weight_sd,continuity_weight_min,continuity_weight_max,continuity_weight_range
13220001700,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220001800,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220001900,0.44799999999999995,0.027656788663611556,0.40285714285714286,0.47428571428571425,0.0714285714285714
13220002000,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220002100,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220002200,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220002300,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220002400,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220002500,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220002600,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220002700,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220002800,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220002900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220003000,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220003100,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220003200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220003300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220003400,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220003500,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220003600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220003700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220003800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220003900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220004200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
