scope_type,scope_id,scope_label,activity_domain,metric,candidate_order,left_label,right_label,change_label,left_mean,right_mean,delta_mean,sse_no_break,sse_with_break,change_score,best_candidate,n_places_group,score_rank,second_best_score,break_clarity
unit_basin,B_130000_5,名称不明 / basin 5,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.40627768549280174,0.07402597402597402,-0.33225171146682775,0.4428400552048754,0.2956517888413606,0.3323734261017099,TRUE,64,1,0.2567157901671063,0.07565763593460362
unit_basin,B_130000_5,名称不明 / basin 5,all_land_use,presence_rate,5,Na,He,Na | He,0.409375,0.359375,-0.04999999999999999,0.1946847098214286,0.19111328125000004,0.018344679326406238,TRUE,64,1,0.011196703690433697,0.007147975635972541
unit_basin,B_130000_6,名称不明 / basin 6,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.020833333333333336,0.3611111111111111,0.3402777777777778,0.45869502314814814,0.2850115740740741,0.37864690111969707,TRUE,20,1,0.22149503232928566,0.1571518687904114
unit_basin,B_130000_6,名称不明 / basin 6,all_land_use,drop_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.33333333333333337,0.6018518518518519,0.2685185185185185,1.0592849794238686,0.9511316872427984,0.1021002792278744,TRUE,20,1,0.07017117882724302,0.03192910040063138
unit_basin,B_130000_6,名称不明 / basin 6,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.6458333333333334,0.037037037037037035,-0.6087962962962963,1.1917840149176957,0.6358346193415637,0.466485024649811,TRUE,20,1,0.29345414325890073,0.17303088139091027
unit_basin,B_130000_6,名称不明 / basin 6,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.42500000000000004,0.15,-0.275,0.49928571428571433,0.39125000000000004,0.2163805436337625,TRUE,20,1,0.13226037195994292,0.08412017167381958
unit_basin,B_140013_17,境川 / basin 17,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.17725582901149223,0.5290667586682767,0.35181092965678445,0.42102891608973675,0.2560010091217756,0.3919633561054216,TRUE,241,1,0.35073795623116016,0.04122539987426144
unit_basin,B_140013_17,境川 / basin 17,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.43882978723404253,0.25295156968025534,-0.1858782175537872,0.8069898937340395,0.7609222780527423,0.05708574052660912,TRUE,241,1,0.029373616291704197,0.027712124234904923
unit_basin,B_140013_17,境川 / basin 17,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.5522781159483756,0.06713242481743431,-0.4851456911309413,0.7528068367998979,0.4389850479693396,0.41686894099498545,TRUE,241,1,0.1460744780914001,0.27079446290358533
unit_basin,B_140013_17,境川 / basin 17,all_land_use,presence_rate,4,Ko,Na,Ko | Na,0.3091286307053942,0.5366528354080221,0.2275242047026279,0.6093903341884609,0.5206464535160666,0.14562731913130278,TRUE,241,1,0.06335348740841172,0.08227383172289106
unit_basin,B_140013_19,境川 / basin 19,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.10482456140350876,0.375,0.27017543859649124,0.1942339630142608,0.09690760618651893,0.5010779542226407,TRUE,24,1,0.4581459781603058,0.0429319760623349
unit_basin,B_140013_19,境川 / basin 19,all_land_use,drop_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.4649122807017544,0.2708333333333333,-0.19407894736842107,0.8049778537626963,0.7484778970452447,0.07018821257423995,TRUE,24,1,0.02355177582069955,0.0466364367535404
unit_basin,B_140013_19,境川 / basin 19,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.5464912280701755,0.21875,-0.32774122807017547,0.5846510865522726,0.44143200311634356,0.24496505134455793,TRUE,24,1,0.0062834713687950055,0.23868157997576292
unit_basin,B_140013_19,境川 / basin 19,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.4375,0.275,-0.16249999999999998,0.4608134920634921,0.4230902777777778,0.0818622174381055,TRUE,24,1,0.07539468963042714,0.0064675278076783554
unit_basin,B_830304_120,荒川 / basin 120,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.20524178663713546,0.5515342250196695,0.3462924383825341,0.4740393370760937,0.29416165775471187,0.3794572839268559,TRUE,60,1,0.35604666274202273,0.02341062118483317
unit_basin,B_830304_120,荒川 / basin 120,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.4186046511627907,0.17053501180173092,-0.2480696393610598,0.668200768746007,0.5861493741157053,0.12279452294597792,TRUE,60,1,0.00699012909531853,0.1158043938506594
unit_basin,B_830304_120,荒川 / basin 120,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.515688445921004,0.2210857592446892,-0.29460268667631484,0.5383367277134569,0.4081506132181024,0.24183026680774647,TRUE,60,1,0.2185806005848687,0.023249666222877774
unit_basin,B_830304_120,荒川 / basin 120,all_land_use,presence_rate,4,Ko,Na,Ko | Na,0.31666666666666665,0.4222222222222222,0.10555555555555557,0.2842857142857142,0.2651851851851852,0.06718779080588094,TRUE,60,1,0.05863809789689178,0.00854969290898916
