JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,LGCCheck,TownCheck,OverallCheck,AddressCandidates,DictionaryCandidates,PointBoundaryLGC,PointBoundaryTown,MatchedAddressCandidate,MatchedBoundaryTown,NormalizedLGC,SourceRowNumber
13223000600,13223,6,のやまだい3いせき,野山第3遺跡,武蔵村山市 三ツ木五丁目,[縄文時代（早期〜後期）][古墳時代],集落,[縄文時代]住居　集石　集石土坑　野外炉　[古墳時代]住居　[時代不明]炉　土坑,縄文土器　打斧　石鏃　掻器　石匙　石錐　磨石　スタンプ形石器　凹石　敲石　剥片　土師器　須恵器,139.3810201,35.76264685,Match,Mismatch,TownMismatch,三ツ木五丁目,三ツ木五丁目,13223,本町三丁目,,,13223,5697
13223002800,13223,28,ざんぼりひがしいせき,残堀東遺跡,武蔵村山市 残堀二丁目,[縄文時代（草創期）],包蔵地,,石槍,139.3764236,35.74996859,Match,Mismatch,TownMismatch,残堀二丁目,残堀二丁目,13223,三ツ藤二丁目,,,13223,5719
13223003000,13223,30,あたごまついせき,アタゴ松遺跡,武蔵村山市 榎三丁目,［旧石器時代］[縄文時代][古墳時代],包蔵地,,縄文土器　土師器,139.3823414,35.74670853,Match,Mismatch,TownMismatch,榎三丁目,榎三丁目,13223,三ツ藤一丁目,,,13223,5721
13224001200,13224,12,もぐさひがしいせき,百草東遺跡,多摩市 落川　 貝取,[縄文時代（前期）][平安時代],包蔵地,,,139.4358697,35.63772409,Match,Mismatch,TownMismatch,落川｜貝取,落川｜貝取,13224,百草,,,13224,5742
13224001700,13224,17,たましNo.17いせき・さえきやしきあと,多摩市No.17遺跡・佐伯屋敷跡,多摩市 桜ヶ丘一丁目　 関戸五丁目,[平安時代],包蔵地・城館,,土師器,139.4512538,35.64705639,Match,Mismatch,TownMismatch,桜ヶ丘一丁目｜関戸五丁目,関戸五丁目,13224,桜ケ丘一丁目,,,13224,5745
13224002000,13224,20,たまにゅーたうんNo.15いせき,多摩ニュータウンNo.15遺跡,多摩市 聖ヶ丘五丁目,[縄文時代（早期〜中期）][平安時代],包蔵地,[縄文時代]土坑,縄文土器　平安土器　石器　土師器,139.4651332,35.62869501,Match,Mismatch,TownMismatch,聖ヶ丘五丁目,,13224,聖ケ丘五丁目,,,13224,5748
13224002100,13224,21,たまにゅーたうんNo.377いせき,多摩ニュータウンNo.377遺跡,多摩市 聖ヶ丘五丁目,[縄中][奈][平],包蔵地,,縄文土器　土師器?,139.463262,35.62500931,Match,Mismatch,TownMismatch,聖ヶ丘五丁目,,13224,諏訪六丁目,,,13224,5749
13224002200,13224,22,たまにゅーたうんNo.378いせき,多摩ニュータウンNo.378遺跡,多摩市 聖ヶ丘四丁目　 諏訪四丁目,[縄文時代（前期〜中期）][奈良時代][平安時代],包蔵地,,縄文土器　石核　土師器,139.4597773,35.62640672,Match,Mismatch,TownMismatch,聖ヶ丘四丁目｜諏訪四丁目,諏訪四丁目,13224,聖ケ丘四丁目,,,13224,5750
13224003100,13224,31,ほんむらNo.1いせき,本村No.1遺跡,多摩市 連光寺二丁目,[縄文時代（草創期〜中期）][平安時代],包蔵地・屋敷,[縄文時代]土坑　[近世]掘立柱建物　井戸　炭窯　段切状遺構,縄文土器　有舌尖頭器　石器　土師器　須恵器　陶磁器,139.455202,35.63916053,Match,Mismatch,TownMismatch,連光寺二丁目,連光寺二丁目,13224,聖ケ丘一丁目,,,13224,5758
13224003400,13224,34,たまにゅーたうんNo.22いせき,多摩ニュータウンNo.22遺跡,多摩市 連光寺二丁目,[縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[中世]掘立柱建物　建物　住居　方形竪穴　遺構　蔵　井戸　溝,縄文土器　土師器　須恵器　陶磁器　燈明皿　鉄釘　刀子　紡錘車　鏡　飾り金具　銭貨,139.4506702,35.63667722,Match,Mismatch,TownMismatch,連光寺二丁目,連光寺二丁目,13224,馬引沢一丁目,,,13224,5761
13224004700,13224,47,ふながだい（たまにゅーたうんNo.16）いせき,船ヶ台(多摩ニュータウンNo.16)遺跡,多摩市 聖ヶ丘四丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.4645495,35.63151342,Match,Mismatch,TownMismatch,聖ヶ丘四丁目,,13224,聖ケ丘四丁目,,,13224,5774
13224005100,13224,51,たまにゅーたうんNo.379いせき,多摩ニュータウンNo.379遺跡,多摩市 諏訪四丁目他,[旧石器時代][縄文時代（草創期〜中期）][平安時代][中世][近世],集落,[縄文時代]住居　集石　土坑　[平安時代]土坑　[中世][近世]土坑　溝,ナイフ形石器　剥片　縄文土器　石斧　丸鑿　形石斧　石槍　有茎尖頭器　土師器　須恵器　陶磁器,139.4582404,35.62642053,Match,Mismatch,TownMismatch,諏訪四丁目他,諏訪四丁目,13224,聖ケ丘四丁目,,,13224,5778
13224007100,13224,71,たまにゅーたうんNo.63いせき,多摩ニュータウンNo.63遺跡,多摩市 鶴牧一丁目,[縄文時代（早期〜中期）][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　鉄製品　紡錘車　陶磁器,139.4187426,35.62607249,Match,Mismatch,TownMismatch,鶴牧一丁目,鶴牧一丁目,13224,山王下一丁目,,,13224,5798
13224007400,13224,74,たまにゅーたうんNo.272いせき,多摩ニュータウンNo.272遺跡,多摩市 山王下二丁目,[縄文時代（前期）],包蔵地,,,139.4221759,35.62568179,Match,Mismatch,TownMismatch,山王下二丁目,山王下二丁目,13224,鶴牧一丁目,,,13224,5801
13224007900,13224,79,たまにゅーたうんNo.271いせき,多摩ニュータウンNo.271遺跡,多摩市 落合一丁目,[旧石器時代][縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[平安時代]住居　集石　土坑　[中世][近世]掘立柱　建物群　井戸　土坑　地下式土坑　削平面　溝,ナイフ形石器　石核　縄文土器　石器　土師器　須恵器　陶器（灰釉）　陶磁器　瓦　石製品　木製品　銭貨,139.4280123,35.62840765,Match,Mismatch,TownMismatch,落合一丁目,落合一丁目,13224,愛宕四丁目,,,13224,5806
13224008000,13224,80,たまにゅーたうんNo.452いせき,多摩ニュータウンNo.452遺跡,多摩市 落合一丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[奈良時代]住居　[奈良時代][平安時代]住居　集石　土坑　溝　[平安時代]住居　集石　土坑　[中世]建物　焼土　井戸　土坑　地下式土坑　溝　[中世][近世]ピット　柱穴列　杭列　[近世]建物　土坑　焼土　井戸　溝　柵列　石組　木橋,ナイフ形石器　細石刃　石核　縄文土器　石器　弥生土器　匂玉　土師器　須恵器　陶器（灰釉）　砥石　鉄製品　紡錘車　土錘　陶硯　瓦　陶磁器　舶載陶磁器　石製品　鉄製品　銅製品　煙管　木製品　木桶　銭貨,139.4289393,35.62914489,Match,Mismatch,TownMismatch,落合一丁目,落合一丁目,13224,愛宕四丁目,,,13224,5807
13224008100,13224,81,たまにゅーたうんNo.451いせき,多摩ニュータウンNo.451遺跡,多摩市 落合一丁目,[縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[平安時代]住居　柱穴群　[中世]地下式土坑　[近世]建物　柱穴群　井戸　炭窯,縄文土器　石器　土師器　須恵器　瓦　陶磁器　土師質土器　舶載陶磁器　板碑,139.4301753,35.62992624,Match,Mismatch,TownMismatch,落合一丁目,落合一丁目,13224,愛宕四丁目,,,13224,5808
13224010700,13224,107,たまにゅーたうんNo.450いせき,多摩ニュータウンNo.450遺跡,多摩市 愛宕三丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]敷石住居　集石　土坑　[奈良時代]住居　[平安時代]住居　集石　土坑　埋甕　[中世]竪穴状遺構　柱穴群　地下式土坑　段切状遺構　[中世][近世]建物　ピット　土坑　集石　井戸　溝　[近世]段切状遺構,ナイフ形石器　尖頭器　掻器　削器　剥片　縄文土器　石器　弥生土器　土師器　須恵器　陶器（灰釉・緑釉）　土製品　砥石　鉄製品　瓦　炭化物　陶磁器　土師質土器　舶載陶磁器　砥石　石臼　石鍋　釘　板碑置台　板碑　土製品　銭貨,139.4338199,35.63222081,Match,Mismatch,TownMismatch,愛宕三丁目,愛宕三丁目,13224,乞田,,,13224,5830
13224011700,13224,117,たまにゅーたうんNo.284いせき,多摩ニュータウンNo.284遺跡,多摩市 乞田,[中世][近世],塚,,,139.443124,35.63478797,Match,Mismatch,TownMismatch,乞田,乞田,13224,貝取,,,13224,5838
13224012100,13224,121,たまにゅーたうんNo.467いせき,多摩ニュータウンNo.467遺跡,多摩市 豊ヶ丘一丁目,[旧石器時代][縄文時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[平安時代]住居　[中世]地下式土坑,ナイフ形石器　礫器　削器　剥片　土師器　陶磁器　土製品,139.4374999,35.62987332,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,5842
13224012200,13224,122,たまにゅーたうんNo.39いせき,多摩ニュータウンNo.39遺跡,多摩市 豊ヶ丘一丁目,[縄文時代（早期〜前期）],包蔵地,,縄文土器　剥片,139.4352039,35.62771761,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,5843
13224012300,13224,123,たまにゅーたうんNo.40いせき,多摩ニュータウンNo.40遺跡,多摩市 豊ヶ丘一丁目,[縄文時代][奈良時代][平安時代][中世],包蔵地,,縄文土器　土師器　須恵器　燈明皿,139.4344272,35.62773854,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,5844
13224012400,13224,124,たまにゅーたうんNo.41いせき,多摩ニュータウンNo.41遺跡,多摩市 豊ヶ丘一丁目,[奈良時代][平安時代],包蔵地,,須恵器,139.4337748,35.62712461,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,5845
13224012500,13224,125,たまにゅーたうんNo.465いせき,多摩ニュータウンNo.465遺跡,多摩市 豊ヶ丘二丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.4361996,35.62375487,Match,Mismatch,TownMismatch,豊ヶ丘二丁目,,13224,豊ケ丘二丁目,,,13224,5846
13224012600,13224,126,たまにゅーたうんNo.53いせき,多摩ニュータウンNo.53遺跡,多摩市 豊ヶ丘二丁目,[奈良時代][平安時代],包蔵地,,土師器　須恵器,139.4353069,35.62199669,Match,Mismatch,TownMismatch,豊ヶ丘二丁目,,13224,豊ケ丘二丁目,,,13224,5847
13224014000,13224,140,たまにゅーたうんNo.277いせき,多摩ニュータウンNo.277遺跡,多摩市 豊ヶ丘五丁目,[時代不明],包蔵地,,,139.4336933,35.6169452,Match,Mismatch,TownMismatch,豊ヶ丘五丁目,,13224,豊ケ丘五丁目,,,13224,5861
13224014100,13224,141,たまにゅーたうんNo.54いせき,多摩ニュータウンNo.54遺跡,多摩市 豊ヶ丘三丁目,[縄文時代（早期・中期）][奈良時代][平安時代],包蔵地,,縄文土器　剥片　土師器,139.4368519,35.61915003,Match,Mismatch,TownMismatch,豊ヶ丘三丁目,,13224,豊ケ丘三丁目,,,13224,5862
13224014200,13224,142,たまにゅーたうんNo.466いせき,多摩ニュータウンNo.466遺跡,多摩市 豊ヶ丘二丁目,[旧石器時代][縄文時代（早期〜中期）][中世][近世],集落,[縄文時代]住居　集石　土坑　[中世][近世]竪穴状遺構　土坑　段切り　溝,剥片石器　縄文土器　打斧　石鏃　石皿　剥片　陶器　カワラケ,139.4362339,35.6267409,Match,Mismatch,TownMismatch,豊ヶ丘二丁目,,13224,豊ケ丘二丁目,,,13224,5863
13224014300,13224,143,かいどりいせき,貝取遺跡,多摩市 関戸,[縄文時代（早期・中期）][奈良時代][平安時代],集落,[奈良時代][平安時代]掘立柱建物 柵列,縄文土器 石器 土師器 瓦,139.4441539,35.63579249,Match,Mismatch,TownMismatch,関戸,関戸,13224,貝取,,,13224,5864
13224015400,13224,154,たまにゅーたうんNo.121いせき,多摩ニュータウンNo.121遺跡,多摩市 唐木田一丁目,[縄文時代（早期〜前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土製けつ状耳飾　瓦,139.3953661,35.610425,Mismatch,Mismatch,LGCAndTownMismatch,唐木田一丁目,唐木田一丁目,13201,別所二丁目,,,13224,5875
13224015500,13224,155,たまにゅーたうんNo.122いせき,多摩ニュータウンNo.122遺跡,多摩市 唐木田一丁目,[縄文時代（前期〜中期）][平安時代],集落,[縄文時代]住居　土坑　[平安時代]土坑　道路　溝,縄文土器　石器　須恵器,139.3960527,35.61115071,Mismatch,Mismatch,LGCAndTownMismatch,唐木田一丁目,唐木田一丁目,13201,別所二丁目,,,13224,5876
13224015600,13224,156,たまにゅーたうんNo.123いせき,多摩ニュータウンNo.123遺跡,多摩市 唐木田一丁目,[縄文時代（早期〜前期）],包蔵地,[時代不明]土坑,縄文土器　石器,139.396602,35.61156938,Mismatch,Mismatch,LGCAndTownMismatch,唐木田一丁目,唐木田一丁目,13201,別所二丁目,,,13224,5877
13224015700,13224,157,たまにゅーたうんNo.124いせき,多摩ニュータウンNo.124遺跡,多摩市 唐木田三丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.3981384,35.61219041,Mismatch,Mismatch,LGCAndTownMismatch,唐木田三丁目,唐木田三丁目,13201,別所二丁目,,,13224,5878
13224017100,13224,171,たまにゅーたうんNo.55いせき,多摩ニュータウンNo.55遺跡,多摩市 豊ヶ丘五丁目,[縄文時代（早期〜前期）],包蔵地,,縄文土器　石器　剥片,139.4331097,35.61594044,Match,Mismatch,TownMismatch,豊ヶ丘五丁目,,13224,豊ケ丘五丁目,,,13224,5890
13224017200,13224,172,たまにゅーたうんNo.56いせき,多摩ニュータウンNo.56遺跡,多摩市 南野二丁目,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.4343794,35.61042857,Match,Mismatch,TownMismatch,南野二丁目,南野二丁目,13224,豊ケ丘六丁目,,,13224,5891
13224018400,13224,184,てらかたおおやしき,寺方大屋敷,多摩市 東寺方六号,[中世],城館跡,,,139.4410571,35.64203438,Match,Mismatch,TownMismatch,東寺方六号,東寺方,13224,桜ケ丘四丁目,,,13224,5900
13224019200,13224,192,たまにゅーたうんNo.746いせき,多摩ニュータウンNo.746遺跡,多摩市 山王下一丁目,[縄文時代（前期）],包蔵地,,縄文土器,139.41785,35.62484459,Match,Mismatch,TownMismatch,山王下一丁目,山王下一丁目,13224,鶴牧一丁目,,,13224,5906
13224019600,13224,196,たまにゅーたうんNo.23いせき,多摩ニュータウンNo.23遺跡,多摩市 諏訪一丁目,[中世][近世],墓地,,五輪塔,139.4502409,35.63487571,Match,Mismatch,TownMismatch,諏訪一丁目,諏訪一丁目,13224,馬引沢一丁目,,,13224,5910
13224020000,13224,200,たまにゅーたうんNo.520いせき,多摩ニュータウンNo.520遺跡,多摩市 聖ヶ丘五丁目,[縄文時代（草創期〜晩期）][弥生時代][奈良時代][平安時代][近世],包蔵地・集落,※稲城市No.86遺跡と一連の多摩ニュータウン遺跡　[縄文時代]住居跡　墓壙　土器埋設土坑　集石　焼土跡　ピット群　陥し穴土坑　土器捨て場　[平安時代]長方形土坑　円形土坑　[近世]建物跡　炭焼窯　土坑　溝,縄文土器　土偶　土製けつ状耳飾　耳栓　土製円盤　有舌尖頭器　垂飾　石鏃　石錘　石匙　礫器　打斧　磨斧　磨石　石皿　台石　有孔磨製石鏃　須恵器　陶磁器　銭貨,139.4644293,35.62729765,Match,Mismatch,TownMismatch,聖ヶ丘五丁目,,13224,聖ケ丘五丁目,,,13224,5913
