"JASID","LGC","Admin_no","Site_no","SiteName","SiteType","Note","P","J","Y","K","N","H","Ka","Na","Mu","Se","E","D","U","Lon","Lat"
11202502900,11202,65,29,"中原遺跡","集落跡 古墳","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3614993",36.11657822,NA
11202503000,11202,65,30,"天神山遺跡","集落跡 古墳群","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3653563",36.11726112,NA
11202503100,11202,65,31,"松原遺跡","集落跡","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3646694",36.11598068,NA
11202503200,11202,65,32,"鹿島遺跡","集落跡 城館跡","",1,1,NA,1,1,1,1,1,1,1,NA,NA,"139.3613048",36.10749778,NA
11202503300,11202,65,33,"八軒遺跡","集落跡 寺院跡","",1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,"139.3568138",36.10988816,NA
11202503400,11202,65,34,"下新田遺跡","集落跡","",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3680378",36.10688582,NA
11202503500,11202,65,35,"荒神脇遺跡","集落跡 古墳群","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3672998",36.10373426,NA
11202503600,11202,65,36,"丸山浦遺跡","集落跡","",1,NA,1,1,1,1,1,1,NA,NA,NA,NA,"139.3715169",36.1027121,NA
11202503700,11202,65,37,"丸山遺跡","集落跡","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3718859",36.10113625,NA
11202503800,11202,65,38,"熊野遺跡","集落跡 古墳群 墓","",NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,"139.3664037",36.10139179,NA
11202503900,11202,65,39,"元境内遺跡","集落跡 古墳群 経塚 寺院跡 城館跡","",1,NA,1,1,1,1,1,1,1,1,NA,NA,"139.361824",36.10319473,NA
11202504000,11202,65,40,"諏訪脇遺跡","集落跡 古墳群 寺院跡","",1,NA,1,1,1,1,1,1,1,1,NA,NA,"139.3578179",36.10362063,NA
11202504100,11202,65,41,"野原宮脇遺跡","集落跡 古墳群 寺院跡","",1,NA,1,1,1,1,1,1,1,1,NA,NA,"139.3546042",36.1046441,NA
11202504200,11202,65,42,"野原古墳群","集落跡 古墳群 寺院跡 戦争遺跡掩体壕","",1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,"139.3613048",36.10749778,NA
11202504300,11202,65,43,"田村陣屋跡","集落跡 城館跡","",NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3379603",36.10668269,NA
11202504400,11202,65,44,"須賀広宮脇遺跡","集落跡","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3409507",36.10556026,NA
11202504500,11202,65,45,"本田・東台遺跡","集落跡 御嶽塚","",1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,"139.345484",36.1057732,NA
11202504600,11202,65,46,"小江川下原遺跡","集落跡","",1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3325702",36.10749751,NA
11202504700,11202,65,47,"小江川上原遺跡","集落跡 古墳群","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3317795",36.10575141,NA
11202504800,11202,65,48,"田中遺跡","集落跡 古墳群","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3283382",36.10632635,NA
11202504900,11202,65,49,"山ノ神遺跡","集落跡","",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3216802",36.10955034,NA
11202505000,11202,65,50,"原谷遺跡","集落跡 古代官道","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3315195",36.11488246,NA
11202505100,11202,65,51,"板井中島遺跡","集落跡 城館跡 参道","",1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,"139.3181356",36.11404317,NA
11202505200,11202,65,52,"天神（伊勢）遺跡","集落跡","1",1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,"139.3100686",36.11266078,NA
11202505300,11202,65,53,"桜山遺跡","集落跡 古墳","1",1,NA,1,1,1,1,1,1,NA,NA,NA,NA,"139.3075018",36.11009344,NA
11202505400,11202,65,54,"立野遺跡","集落跡 古墳群","",1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3078685",36.10801975,NA
11202505500,11202,65,55,"岩比田遺跡","集落跡","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3131854",36.10683476,NA
11202505600,11202,65,56,"氷川遺跡","集落跡 古墳群 寺院跡","",NA,NA,1,1,1,1,1,1,1,1,NA,NA,"139.3174022",36.10856287,NA
11202505700,11202,65,57,"向比遺跡","集落跡 古墳","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3140627",36.1047365,NA
11202505800,11202,65,58,"塩西原遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3126571",36.10226765,NA
11202505900,11202,65,59,"荒井遺跡","古墳","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3154072",36.10335395,NA
11202506000,11202,65,60,"塩西遺跡","集落跡 古墳群 城館跡","1",1,NA,1,1,1,1,1,1,1,1,NA,NA,"139.3201129",36.10399585,NA
11202506100,11202,65,61,"塩古墳群","集落跡 古墳（方） 前方後方墳","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3161406",36.10058879,NA
11202506200,11202,65,62,"塩新田遺跡","集落跡 古墳","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3155294",36.09821857,NA
11202506300,11202,65,63,"諸ヶ谷遺跡","集落跡 古墳","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3195675",36.0969774,NA
11202506400,11202,65,64,"塩丸山遺跡","集落跡 古墳","1",1,NA,1,1,1,1,1,1,1,1,NA,NA,"139.3226848",36.10047805,NA
11202506500,11202,65,65,"栗崎遺跡","集落跡 古墳 寺院跡","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3212054",36.0934766,NA
11202506600,11202,65,66,"神田遺跡","集落跡","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3235302",36.09599549,NA
11202506700,11202,65,67,"船川遺跡","集落跡","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3271229",36.10359435,NA
11202506800,11202,65,68,"新山遺跡","集落跡 古墳群 塚","",1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3271229",36.1011184,NA
11202506900,11202,65,69,"内神遺跡","集落跡","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3307157",36.10312478,NA
11202507000,11202,65,70,"西古墳群","集落跡 古墳群","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3307157",36.1018868,NA
11202507100,11202,65,71,"諏訪木遺跡","集落跡","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"139.3302825",36.09851079,NA
11202507200,11202,65,72,"漆畑遺跡","集落跡 古墳","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3402834",36.10141172,NA
11202507300,11202,65,73,"石橋山遺跡","集落跡 古墳群","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3435063",36.1002591,NA
11202507400,11202,65,74,"高根横穴墓群","古墳群","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3403891",36.09603268,NA
11202507500,11202,65,75,"観音岩遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3402834",36.09500806,NA
11202507600,11202,65,76,"前谷遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3380643",36.09539229,NA
11202507700,11202,65,77,"日向遺跡","塚","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3384342",36.09291608,NA
11202507800,11202,65,78,"唐人山遺跡","集落跡 古墳","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3383813",36.08954318,NA
11202507900,11202,65,79,"小堤遺跡","集落跡","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.333045",36.09214758,NA
11202508000,11202,65,80,"片尻山遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3353169",36.0947519,NA
11202508100,11202,65,81,"釜場遺跡","集落跡 寺院跡","",NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,"139.333664",36.09851079,NA
11202508200,11202,65,82,"富士塚遺跡","塚","",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"139.3299806",36.0984661,NA
11202508300,11202,65,83,"山神遺跡","散布地","",NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,"139.3164288",36.11902293,NA
11202508400,11202,65,84,"北方遺跡","墓","",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139.3200481",36.12288898,NA
11202508500,11202,65,85,"千代西原遺跡","集落跡","1",1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,"139.3151364",36.12398003,NA
11202508600,11202,65,86,"小堤山遺跡","","",NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,"139.3327129",36.09607737,NA
11218700100,11218,67,1,"見目古墳群","集落跡 古墳群","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2683112,36.13663524
11218700200,11218,67,2,"東台遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.282886,36.14124778
11218700300,11218,67,3,"下菅沼遺跡","集落跡","",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2977258,36.141378
11218700400,11218,67,4,"如意遺跡","集落跡","",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.2645052,36.13033226
11218700500,11218,67,5,"八幡遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2662388,36.12701446
11218700600,11218,67,6,"龍宮寺跡","寺院跡","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",139.2655011,36.1271055
11218700700,11218,67,7,"荒井遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2643571,36.12514676
11218700800,11218,67,8,"箱崎古墳群","古墳群","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2612546,36.12405674
11218700900,11218,67,9,"北塚古墳","古墳群","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2714024,36.1280901
11218701000,11218,67,10,"五所遺跡","集落跡","",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2734155,36.12881516
11218701100,11218,67,11,"塚原古墳群","その他","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2777629,36.13177818
11218701200,11218,67,12,"東福寺跡","寺院跡","",NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,"",139.2790166,36.12720164
11218701300,11218,67,13,"上本田遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.284113,36.12035935
11218701400,11218,67,14,"上大塚古墳群","古墳群 古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2887648,36.12196422
11218701500,11218,67,15,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2862126,36.12238006
11218701600,11218,67,16,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2879399,36.12218583
11218701700,11218,67,17,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2883414,36.12234628
11218701800,11218,67,18,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2897723,36.12264003
11218701900,11218,67,19,"下大塚遺跡","集落跡","",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2938341,36.12286657
11218702000,11218,67,20,"ます塚古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2997987,36.13020651
11218702100,11218,67,21,"鹿島古墳群","古墳群 古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3043015,36.13423042
11218702500,11218,67,25,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2978113,36.149628
11218703600,11218,67,36,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2987704,36.13435085
11218703700,11218,67,37,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2988576,36.13417261
11218703800,11218,67,38,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2989862,36.13444463
11218703900,11218,67,39,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2555429,36.13026169
11218703900,11218,67,39,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2992192,36.13448198
11218704000,11218,67,40,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2529665,36.13046269
11218704000,11218,67,40,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2992104,36.13425061
11218704000,11218,67,40,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2993427,36.13414038
11218704100,11218,67,41,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2990744,36.13410018
11218704200,11218,67,42,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2994171,36.1344928
11218704300,11218,67,43,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2995007,36.13421927
11218704400,11218,67,44,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2996455,36.13426618
11218704600,11218,67,46,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2998807,36.13412972
11218704700,11218,67,47,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3001193,36.13437696
11218704800,11218,67,48,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3005498,36.13419677
11218704900,11218,67,49,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3007058,36.13439005
11218705000,11218,67,50,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3009845,36.13418095
11218705100,11218,67,51,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3011837,36.13436912
11218705200,11218,67,52,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3013385,36.1343323
11218705300,11218,67,53,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3015138,36.13432503
11218705400,11218,67,54,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.301721,36.1342738
11218705500,11218,67,55,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3018973,36.13425434
11218705600,11218,67,56,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3021854,36.1342413
11218705700,11218,67,57,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3023387,36.13419174
11218705800,11218,67,58,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3025225,36.1341281
11218705900,11218,67,59,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3026648,36.13409074
11218706000,11218,67,60,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3027304,36.13395349
11218706100,11218,67,61,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3029783,36.13406506
11218706200,11218,67,62,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3033021,36.13403357
11218706300,11218,67,63,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3035687,36.1340115
11218706400,11218,67,64,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3038552,36.13399194
11218706500,11218,67,65,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3040748,36.13398089
11218706700,11218,67,67,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3042364,36.13381514
11218706800,11218,67,68,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3044632,36.13393851
11218706900,11218,67,69,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3037859,36.13383412
11218707000,11218,67,70,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3050124,36.13386874
11218707100,11218,67,71,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3047585,36.1336552
11218707200,11218,67,72,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3053418,36.13380972
11218707300,11218,67,73,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3053208,36.1335253
11218707400,11218,67,74,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3055456,36.13381144
11218707500,11218,67,75,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3057102,36.133781
11218707600,11218,67,76,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3055358,36.13341994
11218707700,11218,67,77,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3058056,36.13334968
11218707800,11218,67,78,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.305846,36.13363093
11218707900,11218,67,79,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3058633,36.13377215
11218708000,11218,67,80,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3059577,36.13419672
11218708100,11218,67,81,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3061389,36.13402401
11218708200,11218,67,82,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3062379,36.13368674
11218708300,11218,67,83,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3063426,36.13322128
11218708500,11218,67,85,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3071565,36.13321515
11218708600,11218,67,86,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3064707,36.13395124
11218708700,11218,67,87,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3064272,36.13417852
11218708800,11218,67,88,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3066624,36.1340369
11218708900,11218,67,89,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2377983,36.12302809
11218709000,11218,67,90,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.306975,36.1345185
11218709100,11218,67,91,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3070668,36.13406222
11218709200,11218,67,92,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3074072,36.13388776
11218709300,11218,67,93,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3074729,36.1336541
11218709400,11218,67,94,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3076861,36.13452736
11218710900,11218,67,109,"舟山遺跡","集落跡 窯跡 墓","",NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,"",139.3033452,36.12965921
11218711000,11218,67,110,"荷鞍ヶ谷戸遺跡","窯跡","",NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"",139.3062998,36.12366262
11218711100,11218,67,111,"清水山古墳群","窯跡","",NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.3076212,36.12720214
11218711200,11218,67,112,"姥ヶ谷遺跡","集落跡","",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3123194,36.12682648
11218711300,11218,67,113,"平方前古墳群","古墳 古墳群 散布地","",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3083613,36.124711
11218711400,11218,67,114,"万願寺跡","寺院跡","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",139.3073133,36.12064296
11218711500,11218,67,115,"竹之花遺跡","集落跡 寺院跡","",NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,"",139.3021204,36.12334324
11218711600,11218,67,116,"諦光寺跡","寺院跡","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3032867,36.12245193
11218711700,11218,67,117,"春日丘遺跡","集落跡","",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3002483,36.11293891
11218711800,11218,67,118,"大塚古墳","その他","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2573214,36.12135875
11218711900,11218,67,119,"畠山館跡・畠山重忠墓","墓 その他","",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"",139.2664723,36.12754148
11218712000,11218,67,120,"本田城跡","その他","",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"",139.2793983,36.11792113
11218712100,11218,67,121,"本田陣屋","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",139.2811859,36.11654514
11218712200,11218,67,122,"堀の内遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2929214,36.13177558
11218712300,11218,67,123,"堀の内遺跡","その他","",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",139.3056674,36.14164735
11218712400,11218,67,124,"堀の内遺跡","古墳","",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",139.2787667,36.13999534
11218712500,11218,67,125,"権田塚","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2979335,36.14969894
11218712600,11218,67,126,"大林II遺跡","集落跡 墓","",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",139.2704607,36.14823774
11218712700,11218,67,127,"大林I遺跡","集落跡 墓","",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",139.2751801,36.14988634
11218712800,11218,67,128,"西柏房遺跡","集落跡 その他","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2872958,36.11193078
11218712900,11218,67,129,"北篠場北遺跡","集落跡","",NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,"",139.2994196,36.12134853
11218713000,11218,67,130,"北篠場II遺跡","集落跡","",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"",139.2987503,36.12056926
11218713100,11218,67,131,"円阿弥遺跡","集落跡","",NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,"",139.2968337,36.12024604
11218713200,11218,67,132,"権現堂遺跡","集落跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"",139.2959621,36.11799852
11218713300,11218,67,133,"焼谷遺跡","集落跡","",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.2912184,36.11482735
11218713400,11218,67,134,"鹿島遺跡","集落跡","",NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.3069559,36.13281414
11218713500,11218,67,135,"川端遺跡","集落跡","",NA,1,NA,1,1,1,1,1,1,1,1,NA,"",139.2707206,36.13217122
11218713700,11218,67,137,"川端遺跡","集落跡","",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2845595,36.11584965
11218713800,11218,67,138,"宮入遺跡","集落跡","",1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,"",139.274128,36.10774178
11218713900,11218,67,139,"牛潜遺跡","集落跡","",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.2693453,36.10741689
11218714000,11218,67,140,"強戸遺跡","集落跡","",NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"",139.3126623,36.14733108
11218714100,11218,67,141,"中里遺跡","集落跡","",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.3072491,36.14407428
11218714200,11218,67,142,"瀬山遺跡","集落跡","",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,"",139.3077688,36.1483885
11218714300,11218,67,143,"北後遺跡","集落跡","",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.3092996,36.15058618
11218714400,11218,67,144,"大門遺跡","集落跡","",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.3061926,36.15050781
11218714500,11218,67,145,"南台遺跡","集落跡","",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.3060643,36.15294473
11218714600,11218,67,146,"下開発遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2958582,36.15374786
11218714700,11218,67,147,"北立野東遺跡","集落跡","",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.2869772,36.15314959
11218714800,11218,67,148,"北立野西遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",139.2840207,36.15161086
11218715100,11218,67,151,"淵ノ上遺跡","集落跡","",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",139.2578941,36.12291621
11218715200,11218,67,152,"田島遺跡","集落跡","",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",139.2589353,36.11926302
11218715300,11218,67,153,"中谷遺跡","集落跡","",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.2659103,36.11920553
11218715400,11218,67,154,"上本田東遺跡","集落跡","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.281844,36.11533347
11218715500,11218,67,155,"黒野谷遺跡","集落跡","",NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",139.2803024,36.11338556
11218715600,11218,67,156,"田向遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.2779141,36.10706477
11218715700,11218,67,157,"鷹ノ巣遺跡","集落跡","",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"",139.2852125,36.10648923
11218715800,11218,67,158,"上篠場遺跡","散布地","",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",139.2974834,36.11401188
11218715900,11218,67,159,"下篠場遺跡","散布地","",NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"",139.3046427,36.11844114
11218716000,11218,67,160,"万願寺遺跡","集落跡","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",139.3055462,36.12031468
11218716100,11218,67,161,"百済木遺跡","集落跡","",NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"",139.3103181,36.12015749
