fid,JASID,SiteName,Lon,Lat,P,J,Y,K,N,H,M,Alt,属性1
"252","11207007000",,139.0868034,35.98055482,"0","1","0","0","0","0","0",300.200012207031,台地段丘
"253","11207007100",,139.0520935,35.98208283,"0","1","0","0","0","0","0",314.799987792969,丘陵地
"254","11207007200",田ノ沢原・曾利原遺跡,139.0767441,35.97873505,"0","1","0","0","0","0","0",252.800003051758,台地段丘
"255","11207007300",氷雨塚古墳,139.0620155,35.97608175,"0","0","0","1","0","0","0",213.699996948242,
"256","11207007400",,139.0588914,35.9759845,"0","1","0","0","1","1","0",233.899993896484,丘陵地
"257","11207007500",大沼遺跡,139.0715942,35.97716531,"0","0","1","0","0","0","0",251.800003051758,丘陵地
"258","11207007600",嫩桑館,139.0550804,35.97321996,"0","1","0","1","0","0","1",250.899993896484,丘陵地
"259","11207007700",,139.0527459,35.97081653,"0","1","0","0","0","0","0",252.899993896484,丘陵地
"260","11207007800",,139.0361602,35.96710018,"0","1","0","0","0","0","0",341.700012207031,丘陵地
"261","11207007900",諏訪遺跡,139.0620155,35.96949671,"0","1","0","0","0","0","0",261,丘陵地
"262","11207008000",橋立岩陰遺跡,139.057861,35.95734,"1","1","1","1","0","0","0",467.5,台地段丘
"263","11207008100",岩合岩陰遺跡,139.0591596,35.94414078,"0","1","0","0","0","0","0",428.700012207031,山地
"264","11207008200",,139.0600007,35.94409909,"0","1","0","0","0","0","0",446.399993896484,山地
"265","11207008300",長尾城,139.1083865,36.03645615,"0","0","0","0","0","0","1",177.300003051758,台地段丘
"266","11207008400",諏訪遺跡,139.099357,36.04145823,"0","0","0","0","0","0","1",182.399993896484,台地段丘
"267","11207008500",宮崎城,139.0894645,36.0211492,"0","0","0","0","0","0","1",193.899993896484,丘陵地
"268","11207008600",永田城跡,139.0715373,36.00590822,"0","0","0","0","0","0","1",226.100006103516,丘陵地
"269","11207008700",銭本道遺跡,139.055664,36.037685,"0","0","0","1","0","0","0",233.899993896484,丘陵地
"270","11207008800",太田条里遺跡,139.055664,36.037685,"0","0","0","0","0","0","0",233.899993896484,丘陵地
"271","11207008900",,139.055664,36.037685,"0","1","0","0","0","0","0",233.899993896484,丘陵地
"272","11207009000",金室古墳群1号墳,139.0796218,36.00931163,"0","0","0","1","0","0","0",200.199996948242,丘陵地
"273","11207009100",金室古墳群2号墳,139.0797591,36.00972821,"0","0","0","1","0","0","0",199.899993896484,丘陵地
"274","11207009200",金室古墳群3号墳,139.0800287,36.00997966,"0","0","0","1","0","0","0",200.399993896484,丘陵地
"275","11207009300",金室古墳群4号墳,139.0797053,36.01025514,"0","0","0","1","0","0","0",199.100006103516,丘陵地
"276","11207009400",金室古墳群5号墳,139.0806689,36.01086685,"0","0","0","1","0","0","0",200.399993896484,丘陵地
"277","11207009500",金室古墳群6号墳,139.0800681,36.01086685,"0","0","0","1","0","0","0",198,丘陵地
"278","11207009600",金室古墳群7号墳,139.0803576,36.01108829,"0","0","0","1","0","0","0",198.699996948242,丘陵地
"279","11207009700",金室古墳群8号墳,139.0810786,36.01121326,"0","0","0","1","0","0","0",200,丘陵地
"280","11207009800",金室古墳群9号墳,139.0813899,36.01168611,"0","0","0","1","0","0","0",194.100006103516,丘陵地
"281","11207009900",金室古墳群10号墳,139.0820199,36.01184036,"0","0","0","1","0","0","0",195.5,丘陵地
"282","11207010000",金室古墳群11号墳,139.0821058,36.01300674,"0","0","0","1","0","0","0",187.199996948242,丘陵地
"283","11207010100",金室古墳群12号墳,139.0822199,36.01360956,"0","0","0","1","0","0","0",186.600006103516,丘陵地
"284","11207010200",,139.0747529,35.97873505,"0","0","0","1","0","0","0",252.199996948242,台地段丘
"285","11207010300",飯塚招木古墳群1号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"286","11207010400",飯塚招木古墳群2号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"287","11207010500",飯塚招木古墳群3号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"288","11207010600",飯塚招木古墳群4号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"289","11207010700",飯塚招木古墳群5号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"290","11207010800",飯塚招木古墳群6号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"291","11207010900",飯塚招木古墳群7号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"292","11207011000",飯塚招木古墳群8号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"293","11207011100",飯塚招木古墳群9号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"294","11207011200",飯塚招木古墳群10号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"295","11207011300",飯塚招木古墳群11号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"296","11207011400",飯塚招木古墳群12号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"297","11207011500",飯塚招木古墳群13号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"298","11207011600",飯塚招木古墳群14号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"299","11207011700",飯塚招木古墳群15号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"300","11207011800",飯塚招木古墳群16号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"301","11207011900",飯塚招木古墳群17号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"302","11207012000",飯塚招木古墳群18号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"303","11207012100",飯塚招木古墳群19号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"304","11207012200",飯塚招木古墳群20号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"305","11207012300",飯塚招木古墳群21号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"306","11207012400",飯塚招木古墳群22号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"307","11207012500",飯塚招木古墳群23号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"308","11207012600",飯塚招木古墳群24号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"309","11207012700",飯塚招木古墳群25号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"310","11207012800",飯塚招木古墳群26号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"311","11207012900",飯塚招木古墳群27号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"312","11207013000",飯塚招木古墳群28号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"313","11207013100",飯塚招木古墳群29号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"314","11207013200",飯塚招木古墳群30号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"315","11207013300",飯塚招木古墳群31号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"316","11207013400",飯塚招木古墳群32号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"317","11207013500",飯塚招木古墳群33号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"318","11207013600",飯塚招木古墳群34号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"319","11207013700",飯塚招木古墳群35号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"320","11207013800",飯塚招木古墳群36号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"321","11207013900",飯塚招木古墳群37号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"322","11207014000",飯塚招木古墳群38号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"323","11207014100",飯塚招木古墳群39号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"324","11207014200",飯塚招木古墳群40号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"325","11207014300",飯塚招木古墳群41号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"326","11207014400",飯塚招木古墳群42号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"327","11207014500",飯塚招木古墳群43号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"328","11207014600",飯塚招木古墳群44号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"329","11207014700",飯塚招木古墳群45号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"330","11207014800",飯塚招木古墳群46号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"331","11207014900",飯塚招木古墳群47号墳,139.0970081,36.04541995,"0","0","0","1","0","0","0",179.600006103516,台地段丘
"332","11207015000",飯塚招木古墳群48号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"333","11207015100",飯塚招木古墳群49号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"334","11207015200",飯塚招木古墳群50号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"335","11207015300",飯塚招木古墳群51号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"336","11207015400",飯塚招木古墳群52号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"337","11207015500",飯塚招木古墳群53号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"338","11207015600",飯塚招木古墳群54号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"339","11207015700",飯塚招木古墳群55号墳,139.08783,36.060669,"0","0","0","1","0","0","0",188.399993896484,台地段丘
"340","11207015800",飯塚招木古墳群56号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"341","11207015900",飯塚招木古墳群57号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"342","11207016000",飯塚招木古墳群58号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"343","11207016100",飯塚招木古墳群59号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"344","11207016200",飯塚招木古墳群60号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"345","11207016300",飯塚招木古墳群61号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"346","11207016400",飯塚招木古墳群62号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"347","11207016500",飯塚招木古墳群63号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"348","11207016600",飯塚招木古墳群64号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"349","11207016700",飯塚招木古墳群65号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"350","11207016800",飯塚招木古墳群66号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"351","11207016900",飯塚招木古墳群67号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"352","11207017000",飯塚招木古墳群68号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"353","11207017100",飯塚招木古墳群69号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"354","11207017200",飯塚招木古墳群70号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"355","11207017300",飯塚招木古墳群71号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"356","11207017400",飯塚招木古墳群72号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"357","11207017500",飯塚招木古墳群73号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"358","11207017600",飯塚招木古墳群74号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"359","11207017700",飯塚招木古墳群75号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"360","11207017800",飯塚招木古墳群76号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"361","11207017900",飯塚招木古墳群77号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"362","11207018000",飯塚招木古墳群78号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"363","11207018100",飯塚招木古墳群79号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"364","11207018200",飯塚招木古墳群80号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"365","11207018300",飯塚招木古墳群81号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"366","11207018400",飯塚招木古墳群82号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"367","11207018500",飯塚招木古墳群83号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"368","11207018600",飯塚招木古墳群84号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"369","11207018700",飯塚招木古墳群85号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"370","11207018800",飯塚招木古墳群86号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"371","11207018900",飯塚招木古墳群87号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"372","11207019000",飯塚招木古墳群88号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"373","11207019100",飯塚招木古墳群89号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"374","11207019200",飯塚招木古墳群90号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"375","11207019300",飯塚招木古墳群91号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"376","11207019400",飯塚招木古墳群92号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"377","11207019500",飯塚招木古墳群93号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"378","11207019600",飯塚招木古墳群94号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"379","11207019700",飯塚招木古墳群95号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"380","11207019800",飯塚招木古墳群96号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"381","11207019900",飯塚招木古墳群97号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"382","11207020000",飯塚招木古墳群98号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"383","11207020100",飯塚招木古墳群99号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"384","11207020200",飯塚招木古墳群100号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"385","11207020300",飯塚招木古墳群101号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"386","11207020400",飯塚招木古墳群102号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"387","11207020500",飯塚招木古墳群103号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"388","11207020600",飯塚招木古墳群104号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
"389","11207020700",飯塚招木古墳群105号墳,139.0944296,36.04400732,"0","0","0","1","0","0","0",187.100006103516,丘陵地
