place_id,run_id,run_index,run_start_phase,run_end_phase,run_start_order,run_end_order,run_length
13220005400,13220005400_R1,1,Jo,Jo,2,2,1
13220005500,13220005500_R1,1,Jo,Jo,2,2,1
13220005500,13220005500_R2,2,He,He,6,6,1
13220005600,13220005600_R1,1,Jo,Jo,2,2,1
13220005700,13220005700_R1,1,Jo,Jo,2,2,1
13220005700,13220005700_R2,2,He,He,6,6,1
13220005800,13220005800_R1,1,Pa,Jo,1,2,2
13220005800,13220005800_R2,2,Na,He,5,6,2
13220005900,13220005900_R1,1,Jo,Jo,2,2,1
13220006000,13220006000_R1,1,Jo,Jo,2,2,1
13220006000,13220006000_R2,2,Na,He,5,6,2
13220006100,13220006100_R1,1,Jo,Jo,2,2,1
13220006200,13220006200_R1,1,Jo,Jo,2,2,1
13220006300,13220006300_R1,1,Jo,Jo,2,2,1
13220006400,13220006400_R1,1,Jo,Jo,2,2,1
13220006400,13220006400_R2,2,He,He,6,6,1
13220006500,13220006500_R1,1,Jo,Jo,2,2,1
13220006500,13220006500_R2,2,He,He,6,6,1
13220006600,13220006600_R1,1,Jo,Jo,2,2,1
13220006600,13220006600_R2,2,He,He,6,6,1
13220006700,13220006700_R1,1,Pa,Jo,1,2,2
13220006700,13220006700_R2,2,He,He,6,6,1
13220006800,13220006800_R1,1,He,He,6,6,1
13220006900,13220006900_R1,1,Pa,Jo,1,2,2
13220006900,13220006900_R2,2,He,He,6,6,1
13220007000,13220007000_R1,1,Pa,Pa,1,1,1
13220007100,13220007100_R1,1,Jo,Jo,2,2,1
13220007200,13220007200_R1,1,Jo,Jo,2,2,1
13220007200,13220007200_R2,2,He,He,6,6,1
13220007300,13220007300_R1,1,He,He,6,6,1
13220007400,13220007400_R1,1,Jo,Jo,2,2,1
13220007500,13220007500_R1,1,Pa,Jo,1,2,2
13220007500,13220007500_R2,2,Na,He,5,6,2
13220007600,13220007600_R1,1,Pa,Jo,1,2,2
13221000100,13221000100_R1,1,Jo,Jo,2,2,1
13221000100,13221000100_R2,2,He,He,6,6,1
13221000200,13221000200_R1,1,Jo,Jo,2,2,1
13221000200,13221000200_R2,2,He,He,6,6,1
13221000300,13221000300_R1,1,Jo,Jo,2,2,1
13221000400,13221000400_R1,1,Jo,Jo,2,2,1
13221000500,13221000500_R1,1,Jo,Jo,2,2,1
13221000500,13221000500_R2,2,Na,He,5,6,2
13221000600,13221000600_R1,1,Jo,Jo,2,2,1
13221000600,13221000600_R2,2,He,He,6,6,1
13221000700,13221000700_R1,1,He,He,6,6,1
13221000800,13221000800_R1,1,He,He,6,6,1
13221000900,13221000900_R1,1,Jo,Jo,2,2,1
13221000900,13221000900_R2,2,He,He,6,6,1
13221001000,13221001000_R1,1,He,He,6,6,1
13221001100,13221001100_R1,1,He,He,6,6,1
13221001200,13221001200_R1,1,Pa,Jo,1,2,2
13221001200,13221001200_R2,2,He,He,6,6,1
13221001300,13221001300_R1,1,Pa,Jo,1,2,2
13221001300,13221001300_R2,2,He,He,6,6,1
13221001400,13221001400_R1,1,Jo,Jo,2,2,1
13221001400,13221001400_R2,2,He,He,6,6,1
13221001500,13221001500_R1,1,He,He,6,6,1
13221001600,13221001600_R1,1,Jo,Ko,2,4,3
13221001600,13221001600_R2,2,He,He,6,6,1
13221001700,13221001700_R1,1,Jo,Jo,2,2,1
13221001700,13221001700_R2,2,He,He,6,6,1
13221001800,13221001800_R1,1,Jo,Jo,2,2,1
13221001900,13221001900_R1,1,Jo,Jo,2,2,1
13221002000,13221002000_R1,1,Pa,Jo,1,2,2
13221002000,13221002000_R2,2,He,He,6,6,1
13221002100,13221002100_R1,1,Jo,Jo,2,2,1
13221002100,13221002100_R2,2,He,He,6,6,1
13221002200,13221002200_R1,1,Jo,Jo,2,2,1
13221002200,13221002200_R2,2,He,He,6,6,1
13221002300,13221002300_R1,1,Jo,Jo,2,2,1
13221002300,13221002300_R2,2,He,He,6,6,1
13221002400,13221002400_R1,1,He,He,6,6,1
13221002500,13221002500_R1,1,Jo,Jo,2,2,1
13221002500,13221002500_R2,2,He,He,6,6,1
13221002600,13221002600_R1,1,Jo,Jo,2,2,1
13221002600,13221002600_R2,2,He,He,6,6,1
13221002700,13221002700_R1,1,Jo,Jo,2,2,1
13221002700,13221002700_R2,2,He,He,6,6,1
13221002800,13221002800_R1,1,Jo,Jo,2,2,1
13221002800,13221002800_R2,2,He,He,6,6,1
13221002900,13221002900_R1,1,Jo,Jo,2,2,1
13221002900,13221002900_R2,2,He,He,6,6,1
13221003000,13221003000_R1,1,Jo,Jo,2,2,1
13221003000,13221003000_R2,2,He,He,6,6,1
13221003100,13221003100_R1,1,Jo,Jo,2,2,1
13221003200,13221003200_R1,1,He,He,6,6,1
13221003300,13221003300_R1,1,He,He,6,6,1
13221003400,13221003400_R1,1,Jo,Jo,2,2,1
13221003400,13221003400_R2,2,He,He,6,6,1
13221003500,13221003500_R1,1,He,He,6,6,1
13221003600,13221003600_R1,1,Jo,Jo,2,2,1
13221003700,13221003700_R1,1,He,He,6,6,1
13221003800,13221003800_R1,1,Jo,Jo,2,2,1
13221003900,13221003900_R1,1,He,He,6,6,1
13221004000,13221004000_R1,1,He,He,6,6,1
13221004100,13221004100_R1,1,He,He,6,6,1
13221004200,13221004200_R1,1,Pa,Jo,1,2,2
13221004300,13221004300_R1,1,Jo,Jo,2,2,1
13221004400,13221004400_R1,1,Jo,Jo,2,2,1
13221004500,13221004500_R1,1,Jo,Jo,2,2,1
13221004600,13221004600_R1,1,Ya,Ya,3,3,1
13221004700,13221004700_R1,1,Me,Me,7,7,1
13221004800,13221004800_R1,1,He,He,6,6,1
13221004900,13221004900_R1,1,Jo,Jo,2,2,1
13221004900,13221004900_R2,2,He,He,6,6,1
13221005000,13221005000_R1,1,Jo,Jo,2,2,1
13221005000,13221005000_R2,2,He,He,6,6,1
13221005100,13221005100_R1,1,He,He,6,6,1
13221005200,13221005200_R1,1,Jo,Jo,2,2,1
13221005200,13221005200_R2,2,He,He,6,6,1
13221005300,13221005300_R1,1,Jo,Jo,2,2,1
13221005300,13221005300_R2,2,He,He,6,6,1
13221005400,13221005400_R1,1,He,He,6,6,1
13221005500,13221005500_R1,1,Jo,Jo,2,2,1
13221005500,13221005500_R2,2,He,He,6,6,1
13221005600,13221005600_R1,1,He,He,6,6,1
13221005700,13221005700_R1,1,He,He,6,6,1
13221005800,13221005800_R1,1,Jo,Jo,2,2,1
13221005800,13221005800_R2,2,He,Me,6,7,2
13221005900,13221005900_R1,1,He,He,6,6,1
13221006000,13221006000_R1,1,He,He,6,6,1
13221006100,13221006100_R1,1,He,He,6,6,1
13221006200,13221006200_R1,1,Pa,Jo,1,2,2
13221006200,13221006200_R2,2,Me,Me,7,7,1
13221006300,13221006300_R1,1,Jo,Jo,2,2,1
13221006500,13221006500_R1,1,Pa,Jo,1,2,2
13221006600,13221006600_R1,1,Jo,Jo,2,2,1
13221006700,13221006700_R1,1,He,He,6,6,1
13221006800,13221006800_R1,1,He,He,6,6,1
13221006900,13221006900_R1,1,Jo,Jo,2,2,1
13221007000,13221007000_R1,1,Jo,Jo,2,2,1
13221007100,13221007100_R1,1,Jo,Jo,2,2,1
13221007100,13221007100_R2,2,He,He,6,6,1
13221007200,13221007200_R1,1,Jo,Jo,2,2,1
13221007200,13221007200_R2,2,He,He,6,6,1
13221007300,13221007300_R1,1,He,He,6,6,1
13221007400,13221007400_R1,1,He,He,6,6,1
13221007500,13221007500_R1,1,He,He,6,6,1
13221007600,13221007600_R1,1,Ko,He,4,6,3
13221007700,13221007700_R1,1,Pa,Me,1,7,7
13222000100,13222000100_R1,1,Jo,Jo,2,2,1
13222000200,13222000200_R1,1,Pa,Jo,1,2,2
13222000300,13222000300_R1,1,Pa,Jo,1,2,2
13222000300,13222000300_R2,2,He,He,6,6,1
13222000400,13222000400_R1,1,Pa,Jo,1,2,2
13222000500,13222000500_R1,1,Pa,Jo,1,2,2
13222000600,13222000600_R1,1,Pa,Jo,1,2,2
13222000700,13222000700_R1,1,Pa,Ya,1,3,3
13222000700,13222000700_R2,2,Na,He,5,6,2
13222000800,13222000800_R1,1,Pa,Jo,1,2,2
13222000900,13222000900_R1,1,Pa,Jo,1,2,2
13222001000,13222001000_R1,1,Pa,Jo,1,2,2
13222001100,13222001100_R1,1,Pa,Ya,1,3,3
13222001200,13222001200_R1,1,Pa,Jo,1,2,2
13222001300,13222001300_R1,1,Pa,Jo,1,2,2
13222001400,13222001400_R1,1,Pa,Jo,1,2,2
13222001500,13222001500_R1,1,Pa,Jo,1,2,2
13222001600,13222001600_R1,1,Pa,Jo,1,2,2
13222001700,13222001700_R1,1,Pa,Jo,1,2,2
13222001800,13222001800_R1,1,Pa,Jo,1,2,2
13222001900,13222001900_R1,1,Jo,Jo,2,2,1
13222002000,13222002000_R1,1,Jo,Jo,2,2,1
13222002100,13222002100_R1,1,Pa,Jo,1,2,2
13222002200,13222002200_R1,1,Jo,Jo,2,2,1
13222002300,13222002300_R1,1,Pa,Jo,1,2,2
13222002400,13222002400_R1,1,Pa,Jo,1,2,2
13222002500,13222002500_R1,1,Jo,Jo,2,2,1
13222002600,13222002600_R1,1,Jo,Jo,2,2,1
13222002700,13222002700_R1,1,Jo,Jo,2,2,1
13222002800,13222002800_R1,1,Pa,Jo,1,2,2
13222002900,13222002900_R1,1,Jo,Jo,2,2,1
13222003000,13222003000_R1,1,Pa,Jo,1,2,2
13222003100,13222003100_R1,1,Jo,Ya,2,3,2
13222003200,13222003200_R1,1,Jo,Jo,2,2,1
13222003300,13222003300_R1,1,Jo,Jo,2,2,1
13222003400,13222003400_R1,1,Pa,Jo,1,2,2
13222003500,13222003500_R1,1,Pa,Jo,1,2,2
13222003600,13222003600_R1,1,Pa,Jo,1,2,2
13222003700,13222003700_R1,1,Pa,Jo,1,2,2
13222003800,13222003800_R1,1,Pa,Jo,1,2,2
13222003900,13222003900_R1,1,Pa,Jo,1,2,2
13222004000,13222004000_R1,1,Pa,Jo,1,2,2
13222004100,13222004100_R1,1,Pa,Jo,1,2,2
13222004200,13222004200_R1,1,Jo,Ya,2,3,2
13222004300,13222004300_R1,1,Jo,Jo,2,2,1
13222004400,13222004400_R1,1,Jo,Jo,2,2,1
13222004500,13222004500_R1,1,Pa,Pa,1,1,1
13222004600,13222004600_R1,1,Jo,Jo,2,2,1
13222004700,13222004700_R1,1,Jo,Jo,2,2,1
13222004800,13222004800_R1,1,Jo,Jo,2,2,1
13222004900,13222004900_R1,1,Pa,Pa,1,1,1
13222005000,13222005000_R1,1,Jo,Jo,2,2,1
13222005100,13222005100_R1,1,Jo,Jo,2,2,1
13222005200,13222005200_R1,1,Jo,Jo,2,2,1
13222005300,13222005300_R1,1,Jo,Jo,2,2,1
13222005400,13222005400_R1,1,Jo,Jo,2,2,1
13222005500,13222005500_R1,1,Jo,Jo,2,2,1
13222005600,13222005600_R1,1,Jo,Jo,2,2,1
13222005700,13222005700_R1,1,Jo,Jo,2,2,1
13222005800,13222005800_R1,1,Jo,Jo,2,2,1
13222005900,13222005900_R1,1,Jo,Jo,2,2,1
13222006000,13222006000_R1,1,He,He,6,6,1
13222006100,13222006100_R1,1,He,He,6,6,1
13222006200,13222006200_R1,1,Jo,Jo,2,2,1
13222006300,13222006300_R1,1,Jo,Jo,2,2,1
13222006400,13222006400_R1,1,Jo,Jo,2,2,1
13222006500,13222006500_R1,1,Jo,Jo,2,2,1
13222006600,13222006600_R1,1,Jo,Jo,2,2,1
13222006700,13222006700_R1,1,Jo,Jo,2,2,1
13222006800,13222006800_R1,1,Jo,Jo,2,2,1
13222006900,13222006900_R1,1,Jo,Jo,2,2,1
13222007000,13222007000_R1,1,Jo,Jo,2,2,1
13222007100,13222007100_R1,1,Jo,Jo,2,2,1
13222007200,13222007200_R1,1,Jo,Jo,2,2,1
13222007300,13222007300_R1,1,Jo,Jo,2,2,1
13222007400,13222007400_R1,1,Jo,Jo,2,2,1
13222007500,13222007500_R1,1,Jo,Jo,2,2,1
13222007600,13222007600_R1,1,Jo,Jo,2,2,1
13222007700,13222007700_R1,1,Jo,Jo,2,2,1
13222007800,13222007800_R1,1,Jo,Jo,2,2,1
13222007900,13222007900_R1,1,Jo,Jo,2,2,1
13222008000,13222008000_R1,1,Jo,Jo,2,2,1
13222008100,13222008100_R1,1,Jo,Jo,2,2,1
13222008200,13222008200_R1,1,Jo,Jo,2,2,1
13222008300,13222008300_R1,1,He,He,6,6,1
13222008400,13222008400_R1,1,Jo,Jo,2,2,1
13222008500,13222008500_R1,1,Jo,Jo,2,2,1
13222008600,13222008600_R1,1,Jo,Jo,2,2,1
13222008700,13222008700_R1,1,Jo,Jo,2,2,1
13222008800,13222008800_R1,1,Jo,Jo,2,2,1
13222008900,13222008900_R1,1,Jo,Jo,2,2,1
13222009000,13222009000_R1,1,Jo,Jo,2,2,1
13222009000,13222009000_R2,2,He,He,6,6,1
13222009100,13222009100_R1,1,Jo,Jo,2,2,1
13222009200,13222009200_R1,1,Jo,Jo,2,2,1
13222009300,13222009300_R1,1,Jo,Jo,2,2,1
13222009400,13222009400_R1,1,Jo,Jo,2,2,1
13222009500,13222009500_R1,1,Jo,Jo,2,2,1
13222009600,13222009600_R1,1,Jo,Jo,2,2,1
13222009700,13222009700_R1,1,Jo,Jo,2,2,1
13222009800,13222009800_R1,1,Jo,Jo,2,2,1
13222009900,13222009900_R1,1,Jo,Jo,2,2,1
13222010000,13222010000_R1,1,Jo,Jo,2,2,1
13222010100,13222010100_R1,1,Jo,Jo,2,2,1
13222010200,13222010200_R1,1,Pa,Jo,1,2,2
13222010300,13222010300_R1,1,Jo,Jo,2,2,1
13222010400,13222010400_R1,1,Pa,Jo,1,2,2
13222010500,13222010500_R1,1,Jo,Jo,2,2,1
13222010500,13222010500_R2,2,He,He,6,6,1
13222010600,13222010600_R1,1,Pa,Jo,1,2,2
13222010700,13222010700_R1,1,Jo,Jo,2,2,1
13222010800,13222010800_R1,1,Jo,Jo,2,2,1
13222010900,13222010900_R1,1,Jo,Jo,2,2,1
13222011000,13222011000_R1,1,Jo,Jo,2,2,1
13222011100,13222011100_R1,1,Jo,Jo,2,2,1
13222011200,13222011200_R1,1,Jo,Jo,2,2,1
13222011300,13222011300_R1,1,Jo,Jo,2,2,1
13222011400,13222011400_R1,1,Pa,Jo,1,2,2
13222011400,13222011400_R2,2,He,He,6,6,1
13222011500,13222011500_R1,1,Jo,Jo,2,2,1
13222011600,13222011600_R1,1,Jo,Jo,2,2,1
13222011700,13222011700_R1,1,Jo,Jo,2,2,1
13222011800,13222011800_R1,1,Jo,Jo,2,2,1
13222011900,13222011900_R1,1,Jo,Jo,2,2,1
13222012000,13222012000_R1,1,Pa,Jo,1,2,2
13222012100,13222012100_R1,1,Jo,Jo,2,2,1
13222012200,13222012200_R1,1,He,He,6,6,1
13222012300,13222012300_R1,1,Jo,Jo,2,2,1
13222012400,13222012400_R1,1,Jo,Jo,2,2,1
13222012500,13222012500_R1,1,Jo,Jo,2,2,1
13222012600,13222012600_R1,1,Jo,Jo,2,2,1
13222012700,13222012700_R1,1,Jo,Jo,2,2,1
13222012800,13222012800_R1,1,Jo,Jo,2,2,1
13222012900,13222012900_R1,1,Jo,Jo,2,2,1
13222013000,13222013000_R1,1,Jo,Jo,2,2,1
13222013100,13222013100_R1,1,Pa,Pa,1,1,1
13222013200,13222013200_R1,1,Jo,Jo,2,2,1
13222013300,13222013300_R1,1,Jo,Jo,2,2,1
13222013400,13222013400_R1,1,Jo,Jo,2,2,1
13222013500,13222013500_R1,1,Jo,Jo,2,2,1
13222013600,13222013600_R1,1,Pa,Jo,1,2,2
13222013700,13222013700_R1,1,Jo,Jo,2,2,1
13222013800,13222013800_R1,1,Pa,Jo,1,2,2
13223000100,13223000100_R1,1,Jo,Jo,2,2,1
13223000100,13223000100_R2,2,He,He,6,6,1
13223000200,13223000200_R1,1,Jo,Jo,2,2,1
13223000300,13223000300_R1,1,Jo,Jo,2,2,1
13223000400,13223000400_R1,1,Jo,Jo,2,2,1
13223000400,13223000400_R2,2,Ko,Ko,4,4,1
13223000500,13223000500_R1,1,Ko,Ko,4,4,1
13223000600,13223000600_R1,1,Jo,Jo,2,2,1
13223000600,13223000600_R2,2,Ko,Ko,4,4,1
13223000700,13223000700_R1,1,Jo,Jo,2,2,1
13223000800,13223000800_R1,1,Jo,He,2,6,5
13223000900,13223000900_R1,1,Ko,Ko,4,4,1
13223001000,13223001000_R1,1,Jo,Jo,2,2,1
13223001000,13223001000_R2,2,Ko,Ko,4,4,1
13223001100,13223001100_R1,1,Jo,Jo,2,2,1
13223001200,13223001200_R1,1,Jo,Jo,2,2,1
13223001200,13223001200_R2,2,Ko,Ko,4,4,1
13223001300,13223001300_R1,1,Pa,Ko,1,4,4
13223001300,13223001300_R2,2,He,He,6,6,1
13223001400,13223001400_R1,1,He,He,6,6,1
13223001500,13223001500_R1,1,Jo,Jo,2,2,1
13223001500,13223001500_R2,2,He,He,6,6,1
13223001600,13223001600_R1,1,He,He,6,6,1
13223001700,13223001700_R1,1,Jo,Jo,2,2,1
13223001700,13223001700_R2,2,Ko,Ko,4,4,1
13223001800,13223001800_R1,1,Pa,Ko,1,4,4
13223001800,13223001800_R2,2,He,Me,6,7,2
13223001900,13223001900_R1,1,Jo,Jo,2,2,1
13223002000,13223002000_R1,1,Jo,Jo,2,2,1
13223002100,13223002100_R1,1,Jo,Jo,2,2,1
13223002200,13223002200_R1,1,Jo,Jo,2,2,1
13223002200,13223002200_R2,2,He,He,6,6,1
13223002300,13223002300_R1,1,Jo,Jo,2,2,1
13223002300,13223002300_R2,2,He,He,6,6,1
13223002400,13223002400_R1,1,Jo,Jo,2,2,1
13223002500,13223002500_R1,1,Ko,Ko,4,4,1
13223002600,13223002600_R1,1,Jo,Jo,2,2,1
13223002600,13223002600_R2,2,Ko,Ko,4,4,1
13223002700,13223002700_R1,1,Jo,Jo,2,2,1
13223002800,13223002800_R1,1,Jo,Jo,2,2,1
13223002900,13223002900_R1,1,Jo,Jo,2,2,1
13223003000,13223003000_R1,1,Pa,Jo,1,2,2
13223003000,13223003000_R2,2,Ko,Ko,4,4,1
13223003100,13223003100_R1,1,Pa,Jo,1,2,2
13223003200,13223003200_R1,1,Jo,Jo,2,2,1
13223003300,13223003300_R1,1,Pa,Jo,1,2,2
13223003400,13223003400_R1,1,Pa,Jo,1,2,2
13223003500,13223003500_R1,1,Jo,Jo,2,2,1
13223003600,13223003600_R1,1,Jo,Jo,2,2,1
13223003800,13223003800_R1,1,Jo,Ko,2,4,3
13223003900,13223003900_R1,1,Jo,Jo,2,2,1
13223004000,13223004000_R1,1,Ko,Ko,4,4,1
13224000100,13224000100_R1,1,Jo,Jo,2,2,1
13224000100,13224000100_R2,2,Ko,He,4,6,3
13224000700,13224000700_R1,1,Jo,Jo,2,2,1
13224000800,13224000800_R1,1,Jo,Jo,2,2,1
13224000800,13224000800_R2,2,Na,He,5,6,2
13224000900,13224000900_R1,1,Jo,Jo,2,2,1
13224000900,13224000900_R2,2,He,He,6,6,1
13224001000,13224001000_R1,1,Pa,Jo,1,2,2
13224001000,13224001000_R2,2,Ko,Me,4,7,4
13224001200,13224001200_R1,1,Jo,Jo,2,2,1
13224001200,13224001200_R2,2,He,He,6,6,1
13224001300,13224001300_R1,1,Jo,Jo,2,2,1
13224001600,13224001600_R1,1,Jo,Jo,2,2,1
13224001600,13224001600_R2,2,Na,He,5,6,2
13224001700,13224001700_R1,1,He,He,6,6,1
13224001800,13224001800_R1,1,Jo,Jo,2,2,1
13224001900,13224001900_R1,1,Jo,Jo,2,2,1
13224001900,13224001900_R2,2,Na,He,5,6,2
13224002000,13224002000_R1,1,Jo,Jo,2,2,1
13224002000,13224002000_R2,2,He,He,6,6,1
13224002200,13224002200_R1,1,Jo,Jo,2,2,1
13224002200,13224002200_R2,2,Na,He,5,6,2
13224002300,13224002300_R1,1,Jo,Jo,2,2,1
13224002300,13224002300_R2,2,Na,He,5,6,2
13224002400,13224002400_R1,1,Jo,Jo,2,2,1
13224002500,13224002500_R1,1,Jo,Jo,2,2,1
13224002600,13224002600_R1,1,Jo,Jo,2,2,1
13224002700,13224002700_R1,1,Jo,Jo,2,2,1
13224002700,13224002700_R2,2,Na,Me,5,7,3
13224002900,13224002900_R1,1,Jo,Jo,2,2,1
13224002900,13224002900_R2,2,He,He,6,6,1
13224003000,13224003000_R1,1,Jo,Jo,2,2,1
13224003100,13224003100_R1,1,Jo,Jo,2,2,1
13224003100,13224003100_R2,2,He,He,6,6,1
13224003200,13224003200_R1,1,Jo,Jo,2,2,1
13224003200,13224003200_R2,2,Na,Na,5,5,1
13224003300,13224003300_R1,1,Jo,Jo,2,2,1
13224003300,13224003300_R2,2,Na,Na,5,5,1
13224003400,13224003400_R1,1,Jo,Jo,2,2,1
13224003400,13224003400_R2,2,Na,Me,5,7,3
13224003500,13224003500_R1,1,Pa,Pa,1,1,1
13224003500,13224003500_R2,2,Na,He,5,6,2
13224003600,13224003600_R1,1,Jo,Jo,2,2,1
13224003700,13224003700_R1,1,Jo,Jo,2,2,1
13224003700,13224003700_R2,2,Na,Me,5,7,3
13224003800,13224003800_R1,1,Jo,Jo,2,2,1
13224003900,13224003900_R1,1,Jo,Jo,2,2,1
13224003900,13224003900_R2,2,Me,Me,7,7,1
13224004000,13224004000_R1,1,Me,Me,7,7,1
13224004100,13224004100_R1,1,Jo,Jo,2,2,1
13224004100,13224004100_R2,2,He,He,6,6,1
13224004200,13224004200_R1,1,Jo,Jo,2,2,1
13224004200,13224004200_R2,2,He,He,6,6,1
13224004300,13224004300_R1,1,Jo,Jo,2,2,1
13224004400,13224004400_R1,1,Jo,Jo,2,2,1
13224004400,13224004400_R2,2,He,He,6,6,1
13224004500,13224004500_R1,1,He,He,6,6,1
13224004600,13224004600_R1,1,Jo,Jo,2,2,1
13224004600,13224004600_R2,2,He,He,6,6,1
13224004700,13224004700_R1,1,Jo,Jo,2,2,1
13224004700,13224004700_R2,2,He,He,6,6,1
13224004800,13224004800_R1,1,Jo,Jo,2,2,1
13224004800,13224004800_R2,2,Na,Na,5,5,1
13224004800,13224004800_R3,3,Me,Me,7,7,1
13224004900,13224004900_R1,1,Jo,Jo,2,2,1
13224004900,13224004900_R2,2,Na,He,5,6,2
13224005000,13224005000_R1,1,Pa,Jo,1,2,2
13224005000,13224005000_R2,2,Me,Me,7,7,1
13224005100,13224005100_R1,1,Pa,Jo,1,2,2
13224005100,13224005100_R2,2,He,Me,6,7,2
13224005200,13224005200_R1,1,Jo,Jo,2,2,1
13224005300,13224005300_R1,1,Jo,Jo,2,2,1
13224005400,13224005400_R1,1,Jo,Jo,2,2,1
13224005400,13224005400_R2,2,He,He,6,6,1
13224005600,13224005600_R1,1,Na,He,5,6,2
13224005700,13224005700_R1,1,Jo,Jo,2,2,1
13224005800,13224005800_R1,1,Jo,Jo,2,2,1
13224005800,13224005800_R2,2,Na,He,5,6,2
13224005900,13224005900_R1,1,Jo,Jo,2,2,1
13224005900,13224005900_R2,2,Na,He,5,6,2
13224006000,13224006000_R1,1,Jo,Jo,2,2,1
13224006000,13224006000_R2,2,He,Me,6,7,2
13224006100,13224006100_R1,1,Jo,Jo,2,2,1
13224006100,13224006100_R2,2,Ko,Me,4,7,4
13224006200,13224006200_R1,1,Pa,Me,1,7,7
13224006300,13224006300_R1,1,Jo,Jo,2,2,1
13224006300,13224006300_R2,2,Na,He,5,6,2
13224006400,13224006400_R1,1,Jo,Ya,2,3,2
13224006400,13224006400_R2,2,Na,He,5,6,2
13224006500,13224006500_R1,1,Jo,Jo,2,2,1
13224006500,13224006500_R2,2,Ko,He,4,6,3
13224006600,13224006600_R1,1,Jo,Jo,2,2,1
13224006600,13224006600_R2,2,He,He,6,6,1
13224006700,13224006700_R1,1,Jo,Jo,2,2,1
13224006800,13224006800_R1,1,Jo,Jo,2,2,1
13224006800,13224006800_R2,2,Na,He,5,6,2
13224006900,13224006900_R1,1,Jo,Jo,2,2,1
13224006900,13224006900_R2,2,Na,He,5,6,2
13224007000,13224007000_R1,1,Jo,Jo,2,2,1
13224007000,13224007000_R2,2,Na,Me,5,7,3
13224007100,13224007100_R1,1,Jo,Jo,2,2,1
13224007100,13224007100_R2,2,He,Me,6,7,2
13224007200,13224007200_R1,1,Jo,Jo,2,2,1
13224007300,13224007300_R1,1,Jo,Jo,2,2,1
13224007400,13224007400_R1,1,Jo,Jo,2,2,1
13224007500,13224007500_R1,1,Na,He,5,6,2
13224007600,13224007600_R1,1,Pa,Jo,1,2,2
13224007600,13224007600_R2,2,Na,Me,5,7,3
13224007700,13224007700_R1,1,Jo,Jo,2,2,1
13224007800,13224007800_R1,1,Na,He,5,6,2
13224007900,13224007900_R1,1,Pa,Jo,1,2,2
13224007900,13224007900_R2,2,Na,Me,5,7,3
13224008000,13224008000_R1,1,Pa,Me,1,7,7
13224008100,13224008100_R1,1,Jo,Jo,2,2,1
13224008100,13224008100_R2,2,Na,Me,5,7,3
13224008200,13224008200_R1,1,Jo,Jo,2,2,1
13224008200,13224008200_R2,2,Me,Me,7,7,1
13224008300,13224008300_R1,1,Jo,Jo,2,2,1
13224008400,13224008400_R1,1,Jo,Jo,2,2,1
13224008400,13224008400_R2,2,Na,He,5,6,2
13224008500,13224008500_R1,1,Jo,Jo,2,2,1
13224008600,13224008600_R1,1,Jo,Jo,2,2,1
13224008700,13224008700_R1,1,Pa,Jo,1,2,2
13224008700,13224008700_R2,2,Na,Me,5,7,3
13224008800,13224008800_R1,1,Me,Me,7,7,1
13224008900,13224008900_R1,1,Jo,Jo,2,2,1
13224009000,13224009000_R1,1,Jo,Jo,2,2,1
13224009100,13224009100_R1,1,Jo,Jo,2,2,1
13224009200,13224009200_R1,1,Jo,Jo,2,2,1
13224009200,13224009200_R2,2,Ko,Ko,4,4,1
13224009300,13224009300_R1,1,Pa,Jo,1,2,2
13224009300,13224009300_R2,2,He,He,6,6,1
13224009400,13224009400_R1,1,Jo,Jo,2,2,1
13224009500,13224009500_R1,1,Jo,Jo,2,2,1
13224009600,13224009600_R1,1,Pa,Jo,1,2,2
13224009600,13224009600_R2,2,Me,Me,7,7,1
13224009700,13224009700_R1,1,Jo,Jo,2,2,1
13224009800,13224009800_R1,1,Jo,Jo,2,2,1
13224010200,13224010200_R1,1,Jo,Jo,2,2,1
13224010400,13224010400_R1,1,Jo,Jo,2,2,1
13224010500,13224010500_R1,1,Jo,Jo,2,2,1
13224010500,13224010500_R2,2,Na,Me,5,7,3
13224010600,13224010600_R1,1,Jo,Jo,2,2,1
13224010700,13224010700_R1,1,Pa,Ya,1,3,3
13224010700,13224010700_R2,2,Na,Me,5,7,3
13224010800,13224010800_R1,1,Me,Me,7,7,1
13224010900,13224010900_R1,1,Jo,Jo,2,2,1
13224011300,13224011300_R1,1,Pa,Jo,1,2,2
13224011400,13224011400_R1,1,Jo,Jo,2,2,1
13224011500,13224011500_R1,1,Me,Me,7,7,1
13224011600,13224011600_R1,1,Jo,Jo,2,2,1
13224011600,13224011600_R2,2,Na,He,5,6,2
13224011800,13224011800_R1,1,Na,He,5,6,2
13224011900,13224011900_R1,1,Pa,Jo,1,2,2
13224011900,13224011900_R2,2,Na,Me,5,7,3
13224012000,13224012000_R1,1,Na,He,5,6,2
13224012100,13224012100_R1,1,Pa,Jo,1,2,2
13224012100,13224012100_R2,2,Na,Me,5,7,3
13224012200,13224012200_R1,1,Jo,Jo,2,2,1
13224012300,13224012300_R1,1,Jo,Jo,2,2,1
13224012300,13224012300_R2,2,Na,Me,5,7,3
13224012400,13224012400_R1,1,Na,He,5,6,2
13224012500,13224012500_R1,1,Jo,Jo,2,2,1
13224012500,13224012500_R2,2,Na,He,5,6,2
