place_id,gap_id,gap_index,gap_start_phase,gap_end_phase,gap_start_order,gap_end_order,gap_length,between_run_from,between_run_to
13213013500,13213013500_G1,1,Ya,Na,3,5,3,13213013500_R1,13213013500_R2
13213013600,13213013600_G1,1,Ya,Na,3,5,3,13213013600_R1,13213013600_R2
13213013700,13213013700_G1,1,Ya,He,3,6,4,13213013700_R1,13213013700_R2
13213014300,13213014300_G1,1,Ya,Ya,3,3,1,13213014300_R1,13213014300_R2
13213014900,13213014900_G1,1,Ya,Ya,3,3,1,13213014900_R1,13213014900_R2
13213015500,13213015500_G1,1,Ya,Ko,3,4,2,13213015500_R1,13213015500_R2
13213015700,13213015700_G1,1,Ya,Ko,3,4,2,13213015700_R1,13213015700_R2
13213015900,13213015900_G1,1,Ya,He,3,6,4,13213015900_R1,13213015900_R2
13213016000,13213016000_G1,1,Ya,He,3,6,4,13213016000_R1,13213016000_R2
13214000200,13214000200_G1,1,Ya,Ko,3,4,2,13214000200_R1,13214000200_R2
13214000500,13214000500_G1,1,Ya,Ko,3,4,2,13214000500_R1,13214000500_R2
13214000700,13214000700_G1,1,Ya,Ko,3,4,2,13214000700_R1,13214000700_R2
13214000900,13214000900_G1,1,Ya,Ko,3,4,2,13214000900_R1,13214000900_R2
13214001900,13214001900_G1,1,Ya,Ko,3,4,2,13214001900_R1,13214001900_R2
13214002200,13214002200_G1,1,Ya,Na,3,5,3,13214002200_R1,13214002200_R2
13214002300,13214002300_G1,1,Ya,Ko,3,4,2,13214002300_R1,13214002300_R2
13214002400,13214002400_G1,1,Ya,Ko,3,4,2,13214002400_R1,13214002400_R2
13214002500,13214002500_G1,1,Ya,Ko,3,4,2,13214002500_R1,13214002500_R2
13214002600,13214002600_G1,1,Ya,Ko,3,4,2,13214002600_R1,13214002600_R2
13214002800,13214002800_G1,1,Ya,Ko,3,4,2,13214002800_R1,13214002800_R2
13214002900,13214002900_G1,1,Ya,Ko,3,4,2,13214002900_R1,13214002900_R2
13214003000,13214003000_G1,1,Ya,Ko,3,4,2,13214003000_R1,13214003000_R2
13214003400,13214003400_G1,1,Ya,Ko,3,4,2,13214003400_R1,13214003400_R2
13214003700,13214003700_G1,1,Ya,Ko,3,4,2,13214003700_R1,13214003700_R2
13214003800,13214003800_G1,1,Ya,Ko,3,4,2,13214003800_R1,13214003800_R2
13214003900,13214003900_G1,1,Ya,Ko,3,4,2,13214003900_R1,13214003900_R2
13214004000,13214004000_G1,1,Ya,Ko,3,4,2,13214004000_R1,13214004000_R2
13214004700,13214004700_G1,1,Ya,Ko,3,4,2,13214004700_R1,13214004700_R2
13214005700,13214005700_G1,1,Ya,Ko,3,4,2,13214005700_R1,13214005700_R2
13215000100,13215000100_G1,1,Ya,Na,3,5,3,13215000100_R1,13215000100_R2
13215000200,13215000200_G1,1,Ya,Na,3,5,3,13215000200_R1,13215000200_R2
13215000500,13215000500_G1,1,Ya,Na,3,5,3,13215000500_R1,13215000500_R2
13215000600,13215000600_G1,1,Ya,Ko,3,4,2,13215000600_R1,13215000600_R2
13215000700,13215000700_G1,1,Ya,Na,3,5,3,13215000700_R1,13215000700_R2
13215000800,13215000800_G1,1,Ya,Ko,3,4,2,13215000800_R1,13215000800_R2
13215000900,13215000900_G1,1,Ya,Na,3,5,3,13215000900_R1,13215000900_R2
13215001200,13215001200_G1,1,Ya,Ya,3,3,1,13215001200_R1,13215001200_R2
13215001200,13215001200_G2,2,Na,Na,5,5,1,13215001200_R2,13215001200_R3
13215001300,13215001300_G1,1,Ya,Ko,3,4,2,13215001300_R1,13215001300_R2
13215001500,13215001500_G1,1,Ya,Ko,3,4,2,13215001500_R1,13215001500_R2
13215002100,13215002100_G1,1,Ya,Ko,3,4,2,13215002100_R1,13215002100_R2
13215002200,13215002200_G1,1,Ya,Ya,3,3,1,13215002200_R1,13215002200_R2
13215002200,13215002200_G2,2,Na,Na,5,5,1,13215002200_R2,13215002200_R3
13215002400,13215002400_G1,1,Ya,Ya,3,3,1,13215002400_R1,13215002400_R2
13215002400,13215002400_G2,2,Na,Na,5,5,1,13215002400_R2,13215002400_R3
13215002600,13215002600_G1,1,Ya,Na,3,5,3,13215002600_R1,13215002600_R2
13218000300,13218000300_G1,1,Ya,Na,3,5,3,13218000300_R1,13218000300_R2
13218000600,13218000600_G1,1,Ya,Na,3,5,3,13218000600_R1,13218000600_R2
13218000700,13218000700_G1,1,Ya,Na,3,5,3,13218000700_R1,13218000700_R2
13218001300,13218001300_G1,1,Ya,Na,3,5,3,13218001300_R1,13218001300_R2
13218001400,13218001400_G1,1,Ya,Ya,3,3,1,13218001400_R1,13218001400_R2
13219000700,13219000700_G1,1,Ya,Ya,3,3,1,13219000700_R1,13219000700_R2
13219000900,13219000900_G1,1,Ya,Ko,3,4,2,13219000900_R1,13219000900_R2
13219001900,13219001900_G1,1,Ya,Ya,3,3,1,13219001900_R1,13219001900_R2
13219001900,13219001900_G2,2,Na,He,5,6,2,13219001900_R2,13219001900_R3
13219002000,13219002000_G1,1,Ya,Ko,3,4,2,13219002000_R1,13219002000_R2
13219002200,13219002200_G1,1,Ya,Ya,3,3,1,13219002200_R1,13219002200_R2
13219004000,13219004000_G1,1,Ya,Ya,3,3,1,13219004000_R1,13219004000_R2
13219004401,13219004401_G1,1,Ya,Ya,3,3,1,13219004401_R1,13219004401_R2
13219004401,13219004401_G2,2,Na,He,5,6,2,13219004401_R2,13219004401_R3
13219004500,13219004500_G1,1,Ya,Ko,3,4,2,13219004500_R1,13219004500_R2
13219004600,13219004600_G1,1,Na,He,5,6,2,13219004600_R1,13219004600_R2
13219005000,13219005000_G1,1,Ya,Ya,3,3,1,13219005000_R1,13219005000_R2
13219005100,13219005100_G1,1,Na,He,5,6,2,13219005100_R1,13219005100_R2
13219005400,13219005400_G1,1,Ya,Ya,3,3,1,13219005400_R1,13219005400_R2
13219005900,13219005900_G1,1,Ya,Ya,3,3,1,13219005900_R1,13219005900_R2
13219006000,13219006000_G1,1,Na,Na,5,5,1,13219006000_R1,13219006000_R2
13219006200,13219006200_G1,1,Ya,Ya,3,3,1,13219006200_R1,13219006200_R2
13219006300,13219006300_G1,1,Ya,Ya,3,3,1,13219006300_R1,13219006300_R2
13219006400,13219006400_G1,1,Ya,Ya,3,3,1,13219006400_R1,13219006400_R2
13219006500,13219006500_G1,1,He,He,6,6,1,13219006500_R1,13219006500_R2
13220000200,13220000200_G1,1,Ya,Na,3,5,3,13220000200_R1,13220000200_R2
13220000400,13220000400_G1,1,Ya,Na,3,5,3,13220000400_R1,13220000400_R2
13220001200,13220001200_G1,1,Ya,Na,3,5,3,13220001200_R1,13220001200_R2
13220001400,13220001400_G1,1,Ya,Na,3,5,3,13220001400_R1,13220001400_R2
13220001600,13220001600_G1,1,Ya,Na,3,5,3,13220001600_R1,13220001600_R2
13220001700,13220001700_G1,1,Ya,Na,3,5,3,13220001700_R1,13220001700_R2
13220001800,13220001800_G1,1,Ya,Na,3,5,3,13220001800_R1,13220001800_R2
13220001900,13220001900_G1,1,Ya,Ko,3,4,2,13220001900_R1,13220001900_R2
13220002000,13220002000_G1,1,Ya,Na,3,5,3,13220002000_R1,13220002000_R2
13220002100,13220002100_G1,1,Ya,Na,3,5,3,13220002100_R1,13220002100_R2
13220002200,13220002200_G1,1,Ya,Na,3,5,3,13220002200_R1,13220002200_R2
13220002300,13220002300_G1,1,Ya,Na,3,5,3,13220002300_R1,13220002300_R2
13220002400,13220002400_G1,1,Ya,Na,3,5,3,13220002400_R1,13220002400_R2
13220002500,13220002500_G1,1,Ya,Na,3,5,3,13220002500_R1,13220002500_R2
13220002600,13220002600_G1,1,Ya,Na,3,5,3,13220002600_R1,13220002600_R2
13220002700,13220002700_G1,1,Ya,Na,3,5,3,13220002700_R1,13220002700_R2
13220002800,13220002800_G1,1,Ya,Na,3,5,3,13220002800_R1,13220002800_R2
13220003000,13220003000_G1,1,Ya,Na,3,5,3,13220003000_R1,13220003000_R2
13220003100,13220003100_G1,1,Ya,Na,3,5,3,13220003100_R1,13220003100_R2
13220003200,13220003200_G1,1,Ya,Na,3,5,3,13220003200_R1,13220003200_R2
13220003400,13220003400_G1,1,Ya,Na,3,5,3,13220003400_R1,13220003400_R2
13220003500,13220003500_G1,1,Ya,Na,3,5,3,13220003500_R1,13220003500_R2
13220004700,13220004700_G1,1,Ya,Ko,3,4,2,13220004700_R1,13220004700_R2
13220005000,13220005000_G1,1,Ya,Na,3,5,3,13220005000_R1,13220005000_R2
13220005200,13220005200_G1,1,Ya,Na,3,5,3,13220005200_R1,13220005200_R2
13220005500,13220005500_G1,1,Ya,Na,3,5,3,13220005500_R1,13220005500_R2
13220005700,13220005700_G1,1,Ya,Na,3,5,3,13220005700_R1,13220005700_R2
13220005800,13220005800_G1,1,Ya,Ko,3,4,2,13220005800_R1,13220005800_R2
13220006000,13220006000_G1,1,Ya,Ko,3,4,2,13220006000_R1,13220006000_R2
13220006400,13220006400_G1,1,Ya,Na,3,5,3,13220006400_R1,13220006400_R2
13220006500,13220006500_G1,1,Ya,Na,3,5,3,13220006500_R1,13220006500_R2
13220006600,13220006600_G1,1,Ya,Na,3,5,3,13220006600_R1,13220006600_R2
13220006700,13220006700_G1,1,Ya,Na,3,5,3,13220006700_R1,13220006700_R2
13220006900,13220006900_G1,1,Ya,Na,3,5,3,13220006900_R1,13220006900_R2
13220007200,13220007200_G1,1,Ya,Na,3,5,3,13220007200_R1,13220007200_R2
13220007500,13220007500_G1,1,Ya,Ko,3,4,2,13220007500_R1,13220007500_R2
13221000100,13221000100_G1,1,Ya,Na,3,5,3,13221000100_R1,13221000100_R2
13221000200,13221000200_G1,1,Ya,Na,3,5,3,13221000200_R1,13221000200_R2
13221000500,13221000500_G1,1,Ya,Ko,3,4,2,13221000500_R1,13221000500_R2
13221000600,13221000600_G1,1,Ya,Na,3,5,3,13221000600_R1,13221000600_R2
13221000900,13221000900_G1,1,Ya,Na,3,5,3,13221000900_R1,13221000900_R2
13221001200,13221001200_G1,1,Ya,Na,3,5,3,13221001200_R1,13221001200_R2
13221001300,13221001300_G1,1,Ya,Na,3,5,3,13221001300_R1,13221001300_R2
13221001400,13221001400_G1,1,Ya,Na,3,5,3,13221001400_R1,13221001400_R2
13221001600,13221001600_G1,1,Na,Na,5,5,1,13221001600_R1,13221001600_R2
13221001700,13221001700_G1,1,Ya,Na,3,5,3,13221001700_R1,13221001700_R2
13221002000,13221002000_G1,1,Ya,Na,3,5,3,13221002000_R1,13221002000_R2
13221002100,13221002100_G1,1,Ya,Na,3,5,3,13221002100_R1,13221002100_R2
13221002200,13221002200_G1,1,Ya,Na,3,5,3,13221002200_R1,13221002200_R2
13221002300,13221002300_G1,1,Ya,Na,3,5,3,13221002300_R1,13221002300_R2
13221002500,13221002500_G1,1,Ya,Na,3,5,3,13221002500_R1,13221002500_R2
13221002600,13221002600_G1,1,Ya,Na,3,5,3,13221002600_R1,13221002600_R2
13221002700,13221002700_G1,1,Ya,Na,3,5,3,13221002700_R1,13221002700_R2
13221002800,13221002800_G1,1,Ya,Na,3,5,3,13221002800_R1,13221002800_R2
13221002900,13221002900_G1,1,Ya,Na,3,5,3,13221002900_R1,13221002900_R2
13221003000,13221003000_G1,1,Ya,Na,3,5,3,13221003000_R1,13221003000_R2
13221003400,13221003400_G1,1,Ya,Na,3,5,3,13221003400_R1,13221003400_R2
13221004900,13221004900_G1,1,Ya,Na,3,5,3,13221004900_R1,13221004900_R2
13221005000,13221005000_G1,1,Ya,Na,3,5,3,13221005000_R1,13221005000_R2
13221005200,13221005200_G1,1,Ya,Na,3,5,3,13221005200_R1,13221005200_R2
13221005300,13221005300_G1,1,Ya,Na,3,5,3,13221005300_R1,13221005300_R2
13221005500,13221005500_G1,1,Ya,Na,3,5,3,13221005500_R1,13221005500_R2
13221005800,13221005800_G1,1,Ya,Na,3,5,3,13221005800_R1,13221005800_R2
13221006200,13221006200_G1,1,Ya,He,3,6,4,13221006200_R1,13221006200_R2
13221007100,13221007100_G1,1,Ya,Na,3,5,3,13221007100_R1,13221007100_R2
13221007200,13221007200_G1,1,Ya,Na,3,5,3,13221007200_R1,13221007200_R2
13222000300,13222000300_G1,1,Ya,Na,3,5,3,13222000300_R1,13222000300_R2
13222000700,13222000700_G1,1,Ko,Ko,4,4,1,13222000700_R1,13222000700_R2
13222009000,13222009000_G1,1,Ya,Na,3,5,3,13222009000_R1,13222009000_R2
13222010500,13222010500_G1,1,Ya,Na,3,5,3,13222010500_R1,13222010500_R2
13222011400,13222011400_G1,1,Ya,Na,3,5,3,13222011400_R1,13222011400_R2
13223000100,13223000100_G1,1,Ya,Na,3,5,3,13223000100_R1,13223000100_R2
13223000400,13223000400_G1,1,Ya,Ya,3,3,1,13223000400_R1,13223000400_R2
13223000600,13223000600_G1,1,Ya,Ya,3,3,1,13223000600_R1,13223000600_R2
13223001000,13223001000_G1,1,Ya,Ya,3,3,1,13223001000_R1,13223001000_R2
13223001200,13223001200_G1,1,Ya,Ya,3,3,1,13223001200_R1,13223001200_R2
13223001300,13223001300_G1,1,Na,Na,5,5,1,13223001300_R1,13223001300_R2
13223001500,13223001500_G1,1,Ya,Na,3,5,3,13223001500_R1,13223001500_R2
13223001700,13223001700_G1,1,Ya,Ya,3,3,1,13223001700_R1,13223001700_R2
13223001800,13223001800_G1,1,Na,Na,5,5,1,13223001800_R1,13223001800_R2
13223002200,13223002200_G1,1,Ya,Na,3,5,3,13223002200_R1,13223002200_R2
13223002300,13223002300_G1,1,Ya,Na,3,5,3,13223002300_R1,13223002300_R2
13223002600,13223002600_G1,1,Ya,Ya,3,3,1,13223002600_R1,13223002600_R2
13223003000,13223003000_G1,1,Ya,Ya,3,3,1,13223003000_R1,13223003000_R2
13224000100,13224000100_G1,1,Ya,Ya,3,3,1,13224000100_R1,13224000100_R2
13224000800,13224000800_G1,1,Ya,Ko,3,4,2,13224000800_R1,13224000800_R2
13224000900,13224000900_G1,1,Ya,Na,3,5,3,13224000900_R1,13224000900_R2
13224001000,13224001000_G1,1,Ya,Ya,3,3,1,13224001000_R1,13224001000_R2
13224001200,13224001200_G1,1,Ya,Na,3,5,3,13224001200_R1,13224001200_R2
13224001600,13224001600_G1,1,Ya,Ko,3,4,2,13224001600_R1,13224001600_R2
13224001900,13224001900_G1,1,Ya,Ko,3,4,2,13224001900_R1,13224001900_R2
13224002000,13224002000_G1,1,Ya,Na,3,5,3,13224002000_R1,13224002000_R2
13224002200,13224002200_G1,1,Ya,Ko,3,4,2,13224002200_R1,13224002200_R2
13224002300,13224002300_G1,1,Ya,Ko,3,4,2,13224002300_R1,13224002300_R2
13224002700,13224002700_G1,1,Ya,Ko,3,4,2,13224002700_R1,13224002700_R2
13224002900,13224002900_G1,1,Ya,Na,3,5,3,13224002900_R1,13224002900_R2
13224003100,13224003100_G1,1,Ya,Na,3,5,3,13224003100_R1,13224003100_R2
13224003200,13224003200_G1,1,Ya,Ko,3,4,2,13224003200_R1,13224003200_R2
13224003300,13224003300_G1,1,Ya,Ko,3,4,2,13224003300_R1,13224003300_R2
13224003400,13224003400_G1,1,Ya,Ko,3,4,2,13224003400_R1,13224003400_R2
13224003500,13224003500_G1,1,Jo,Ko,2,4,3,13224003500_R1,13224003500_R2
13224003700,13224003700_G1,1,Ya,Ko,3,4,2,13224003700_R1,13224003700_R2
13224003900,13224003900_G1,1,Ya,He,3,6,4,13224003900_R1,13224003900_R2
13224004100,13224004100_G1,1,Ya,Na,3,5,3,13224004100_R1,13224004100_R2
13224004200,13224004200_G1,1,Ya,Na,3,5,3,13224004200_R1,13224004200_R2
13224004400,13224004400_G1,1,Ya,Na,3,5,3,13224004400_R1,13224004400_R2
13224004600,13224004600_G1,1,Ya,Na,3,5,3,13224004600_R1,13224004600_R2
13224004700,13224004700_G1,1,Ya,Na,3,5,3,13224004700_R1,13224004700_R2
13224004800,13224004800_G1,1,Ya,Ko,3,4,2,13224004800_R1,13224004800_R2
13224004800,13224004800_G2,2,He,He,6,6,1,13224004800_R2,13224004800_R3
13224004900,13224004900_G1,1,Ya,Ko,3,4,2,13224004900_R1,13224004900_R2
13224005000,13224005000_G1,1,Ya,He,3,6,4,13224005000_R1,13224005000_R2
13224005100,13224005100_G1,1,Ya,Na,3,5,3,13224005100_R1,13224005100_R2
13224005400,13224005400_G1,1,Ya,Na,3,5,3,13224005400_R1,13224005400_R2
13224005800,13224005800_G1,1,Ya,Ko,3,4,2,13224005800_R1,13224005800_R2
13224005900,13224005900_G1,1,Ya,Ko,3,4,2,13224005900_R1,13224005900_R2
13224006000,13224006000_G1,1,Ya,Na,3,5,3,13224006000_R1,13224006000_R2
13224006100,13224006100_G1,1,Ya,Ya,3,3,1,13224006100_R1,13224006100_R2
13224006300,13224006300_G1,1,Ya,Ko,3,4,2,13224006300_R1,13224006300_R2
13224006400,13224006400_G1,1,Ko,Ko,4,4,1,13224006400_R1,13224006400_R2
13224006500,13224006500_G1,1,Ya,Ya,3,3,1,13224006500_R1,13224006500_R2
13224006600,13224006600_G1,1,Ya,Na,3,5,3,13224006600_R1,13224006600_R2
13224006800,13224006800_G1,1,Ya,Ko,3,4,2,13224006800_R1,13224006800_R2
13224006900,13224006900_G1,1,Ya,Ko,3,4,2,13224006900_R1,13224006900_R2
13224007000,13224007000_G1,1,Ya,Ko,3,4,2,13224007000_R1,13224007000_R2
13224007100,13224007100_G1,1,Ya,Na,3,5,3,13224007100_R1,13224007100_R2
13224007600,13224007600_G1,1,Ya,Ko,3,4,2,13224007600_R1,13224007600_R2
13224007900,13224007900_G1,1,Ya,Ko,3,4,2,13224007900_R1,13224007900_R2
13224008100,13224008100_G1,1,Ya,Ko,3,4,2,13224008100_R1,13224008100_R2
13224008200,13224008200_G1,1,Ya,He,3,6,4,13224008200_R1,13224008200_R2
13224008400,13224008400_G1,1,Ya,Ko,3,4,2,13224008400_R1,13224008400_R2
13224008700,13224008700_G1,1,Ya,Ko,3,4,2,13224008700_R1,13224008700_R2
13224009200,13224009200_G1,1,Ya,Ya,3,3,1,13224009200_R1,13224009200_R2
13224009300,13224009300_G1,1,Ya,Na,3,5,3,13224009300_R1,13224009300_R2
13224009600,13224009600_G1,1,Ya,He,3,6,4,13224009600_R1,13224009600_R2
13224010500,13224010500_G1,1,Ya,Ko,3,4,2,13224010500_R1,13224010500_R2
13224010700,13224010700_G1,1,Ko,Ko,4,4,1,13224010700_R1,13224010700_R2
13224011600,13224011600_G1,1,Ya,Ko,3,4,2,13224011600_R1,13224011600_R2
13224011900,13224011900_G1,1,Ya,Ko,3,4,2,13224011900_R1,13224011900_R2
13224012100,13224012100_G1,1,Ya,Ko,3,4,2,13224012100_R1,13224012100_R2
13224012300,13224012300_G1,1,Ya,Ko,3,4,2,13224012300_R1,13224012300_R2
13224012500,13224012500_G1,1,Ya,Ko,3,4,2,13224012500_R1,13224012500_R2
13224013400,13224013400_G1,1,Ya,Ko,3,4,2,13224013400_R1,13224013400_R2
13224013500,13224013500_G1,1,Ya,Ko,3,4,2,13224013500_R1,13224013500_R2
13224013700,13224013700_G1,1,Ya,Ko,3,4,2,13224013700_R1,13224013700_R2
13224013800,13224013800_G1,1,Ya,Ko,3,4,2,13224013800_R1,13224013800_R2
13224013900,13224013900_G1,1,Ya,Ko,3,4,2,13224013900_R1,13224013900_R2
13224014100,13224014100_G1,1,Ya,Ko,3,4,2,13224014100_R1,13224014100_R2
13224014200,13224014200_G1,1,Ya,He,3,6,4,13224014200_R1,13224014200_R2
13224014300,13224014300_G1,1,Ya,Ko,3,4,2,13224014300_R1,13224014300_R2
13224014500,13224014500_G1,1,Ya,Ko,3,4,2,13224014500_R1,13224014500_R2
13224014800,13224014800_G1,1,Ya,He,3,6,4,13224014800_R1,13224014800_R2
13224014900,13224014900_G1,1,Ya,Na,3,5,3,13224014900_R1,13224014900_R2
13224015100,13224015100_G1,1,Ya,Ko,3,4,2,13224015100_R1,13224015100_R2
13224015300,13224015300_G1,1,Ya,Na,3,5,3,13224015300_R1,13224015300_R2
13224015400,13224015400_G1,1,Ya,Ko,3,4,2,13224015400_R1,13224015400_R2
13224015500,13224015500_G1,1,Ya,Na,3,5,3,13224015500_R1,13224015500_R2
13224017200,13224017200_G1,1,Ya,Ko,3,4,2,13224017200_R1,13224017200_R2
13224017500,13224017500_G1,1,Ya,Ko,3,4,2,13224017500_R1,13224017500_R2
13224017800,13224017800_G1,1,Ya,He,3,6,4,13224017800_R1,13224017800_R2
13224018600,13224018600_G1,1,Ya,Ko,3,4,2,13224018600_R1,13224018600_R2
13224018700,13224018700_G1,1,Ya,Ko,3,4,2,13224018700_R1,13224018700_R2
13224018800,13224018800_G1,1,Ya,Ko,3,4,2,13224018800_R1,13224018800_R2
13224018900,13224018900_G1,1,Ya,Ko,3,4,2,13224018900_R1,13224018900_R2
13224020000,13224020000_G1,1,Ko,Ko,4,4,1,13224020000_R1,13224020000_R2
13224020400,13224020400_G1,1,Ya,Ya,3,3,1,13224020400_R1,13224020400_R2
13224020500,13224020500_G1,1,Ya,Ya,3,3,1,13224020500_R1,13224020500_R2
13224020600,13224020600_G1,1,Ya,Na,3,5,3,13224020600_R1,13224020600_R2
13224021000,13224021000_G1,1,Ya,Ya,3,3,1,13224021000_R1,13224021000_R2
13224021500,13224021500_G1,1,Ya,Na,3,5,3,13224021500_R1,13224021500_R2
13224021800,13224021800_G1,1,Ya,Ya,3,3,1,13224021800_R1,13224021800_R2
13224022100,13224022100_G1,1,Ya,Ya,3,3,1,13224022100_R1,13224022100_R2
13224022400,13224022400_G1,1,Ya,Na,3,5,3,13224022400_R1,13224022400_R2
13224022900,13224022900_G1,1,Ya,Na,3,5,3,13224022900_R1,13224022900_R2
13224023000,13224023000_G1,1,Ya,Na,3,5,3,13224023000_R1,13224023000_R2
13224023100,13224023100_G1,1,Ya,Ya,3,3,1,13224023100_R1,13224023100_R2
13224023200,13224023200_G1,1,Ya,Ko,3,4,2,13224023200_R1,13224023200_R2
13224023300,13224023300_G1,1,Ya,Na,3,5,3,13224023300_R1,13224023300_R2
13224023600,13224023600_G1,1,Ya,Ko,3,4,2,13224023600_R1,13224023600_R2
13224023700,13224023700_G1,1,Ya,Na,3,5,3,13224023700_R1,13224023700_R2
13224023800,13224023800_G1,1,Ya,Na,3,5,3,13224023800_R1,13224023800_R2
13224024000,13224024000_G1,1,Ya,Na,3,5,3,13224024000_R1,13224024000_R2
13224024800,13224024800_G1,1,Ya,Ko,3,4,2,13224024800_R1,13224024800_R2
13224025400,13224025400_G1,1,Ya,Ko,3,4,2,13224025400_R1,13224025400_R2
13224025900,13224025900_G1,1,Ya,Ko,3,4,2,13224025900_R1,13224025900_R2
13224026100,13224026100_G1,1,Ya,Ya,3,3,1,13224026100_R1,13224026100_R2
13224026200,13224026200_G1,1,Ya,Ko,3,4,2,13224026200_R1,13224026200_R2
13224026400,13224026400_G1,1,Ya,Ko,3,4,2,13224026400_R1,13224026400_R2
13224026700,13224026700_G1,1,Ya,Na,3,5,3,13224026700_R1,13224026700_R2
13224026800,13224026800_G1,1,Ya,Ko,3,4,2,13224026800_R1,13224026800_R2
13224026900,13224026900_G1,1,Ya,Ko,3,4,2,13224026900_R1,13224026900_R2
13224027100,13224027100_G1,1,Ya,Ya,3,3,1,13224027100_R1,13224027100_R2
13224027500,13224027500_G1,1,Ya,Ko,3,4,2,13224027500_R1,13224027500_R2
13224027600,13224027600_G1,1,Ya,Ko,3,4,2,13224027600_R1,13224027600_R2
13224027700,13224027700_G1,1,Ya,He,3,6,4,13224027700_R1,13224027700_R2
13224028500,13224028500_G1,1,Ya,Ko,3,4,2,13224028500_R1,13224028500_R2
13224028700,13224028700_G1,1,Ya,Ko,3,4,2,13224028700_R1,13224028700_R2
13224028800,13224028800_G1,1,Ya,Ko,3,4,2,13224028800_R1,13224028800_R2
13224029100,13224029100_G1,1,Ya,Ko,3,4,2,13224029100_R1,13224029100_R2
13224029200,13224029200_G1,1,Ya,Ko,3,4,2,13224029200_R1,13224029200_R2
13224029300,13224029300_G1,1,Ya,Ko,3,4,2,13224029300_R1,13224029300_R2
13224029800,13224029800_G1,1,Ya,Ko,3,4,2,13224029800_R1,13224029800_R2
13224030000,13224030000_G1,1,Ya,Ko,3,4,2,13224030000_R1,13224030000_R2
13224030300,13224030300_G1,1,Ya,Ko,3,4,2,13224030300_R1,13224030300_R2
13224030500,13224030500_G1,1,Ya,He,3,6,4,13224030500_R1,13224030500_R2
13224030600,13224030600_G1,1,Ya,Ko,3,4,2,13224030600_R1,13224030600_R2
13224030700,13224030700_G1,1,Na,Na,5,5,1,13224030700_R1,13224030700_R2
13224031000,13224031000_G1,1,Ya,Ko,3,4,2,13224031000_R1,13224031000_R2
13224031300,13224031300_G1,1,Ya,Na,3,5,3,13224031300_R1,13224031300_R2
13224031500,13224031500_G1,1,Ya,Ko,3,4,2,13224031500_R1,13224031500_R2
13224031600,13224031600_G1,1,Ya,Ko,3,4,2,13224031600_R1,13224031600_R2
13224031700,13224031700_G1,1,Ya,Na,3,5,3,13224031700_R1,13224031700_R2
13224031800,13224031800_G1,1,Ya,Ko,3,4,2,13224031800_R1,13224031800_R2
13224031900,13224031900_G1,1,Ya,Ko,3,4,2,13224031900_R1,13224031900_R2
13224032000,13224032000_G1,1,Ya,Na,3,5,3,13224032000_R1,13224032000_R2
13224032100,13224032100_G1,1,Ya,Ko,3,4,2,13224032100_R1,13224032100_R2
13224032200,13224032200_G1,1,He,He,6,6,1,13224032200_R1,13224032200_R2
13224032300,13224032300_G1,1,Ya,Na,3,5,3,13224032300_R1,13224032300_R2
13224032600,13224032600_G1,1,Ya,Na,3,5,3,13224032600_R1,13224032600_R2
13225000100,13225000100_G1,1,Ya,Ko,3,4,2,13225000100_R1,13225000100_R2
13225000200,13225000200_G1,1,Ya,He,3,6,4,13225000200_R1,13225000200_R2
13225000500,13225000500_G1,1,Ya,Ko,3,4,2,13225000500_R1,13225000500_R2
13225000900,13225000900_G1,1,Ya,Ya,3,3,1,13225000900_R1,13225000900_R2
13225000900,13225000900_G2,2,Na,He,5,6,2,13225000900_R2,13225000900_R3
13225001000,13225001000_G1,1,Ya,Ko,3,4,2,13225001000_R1,13225001000_R2
13225001000,13225001000_G2,2,He,He,6,6,1,13225001000_R2,13225001000_R3
13225001300,13225001300_G1,1,Ya,Ya,3,3,1,13225001300_R1,13225001300_R2
13225001700,13225001700_G1,1,Ya,Ko,3,4,2,13225001700_R1,13225001700_R2
13225001800,13225001800_G1,1,Ya,Ya,3,3,1,13225001800_R1,13225001800_R2
13225001900,13225001900_G1,1,Ko,Ko,4,4,1,13225001900_R1,13225001900_R2
13225002100,13225002100_G1,1,Ya,Ya,3,3,1,13225002100_R1,13225002100_R2
13225002200,13225002200_G1,1,Ya,Ko,3,4,2,13225002200_R1,13225002200_R2
13225002200,13225002200_G2,2,He,He,6,6,1,13225002200_R2,13225002200_R3
13225002300,13225002300_G1,1,Ya,Ya,3,3,1,13225002300_R1,13225002300_R2
13225002300,13225002300_G2,2,Na,Na,5,5,1,13225002300_R2,13225002300_R3
13225002400,13225002400_G1,1,Ya,Na,3,5,3,13225002400_R1,13225002400_R2
13225002500,13225002500_G1,1,Ya,Ya,3,3,1,13225002500_R1,13225002500_R2
13225002600,13225002600_G1,1,Jo,Ko,2,4,3,13225002600_R1,13225002600_R2
13225002700,13225002700_G1,1,Ya,Ya,3,3,1,13225002700_R1,13225002700_R2
13225002900,13225002900_G1,1,Ya,Ya,3,3,1,13225002900_R1,13225002900_R2
13225003000,13225003000_G1,1,Ya,Ko,3,4,2,13225003000_R1,13225003000_R2
13225003200,13225003200_G1,1,Ya,Ko,3,4,2,13225003200_R1,13225003200_R2
13225003300,13225003300_G1,1,Ya,Na,3,5,3,13225003300_R1,13225003300_R2
