ID,都道府県,遺跡群名,遺跡名,地点地区名,文化層石器文化,遺跡群名読み方,遺跡名読み方,地点区名読み方,所在地,緯度,Latitude,経度,Longitude,測地系,標高,ナイフ形石器,台形（様）石器,斧形石器,剥片尖頭器,角錐状石器三稜尖頭器,槍先形尖頭器,両面調整石器,細石刃細石核等,神子柴型石斧,有茎（舌）尖頭器,掻器削器,彫器,砥石,叩石,台石,礫器,その他の石器,草創期土器,ブロック･ユニット,礫群配石,炭化物集中,その他の遺構,特記事項,文献,調査歴,作成年月日,作成者,更新年月日,更新者
420456 ,長崎県,,石原遺跡,12区,第Ⅵｆ層,,Ishihara,Loc.12/Layer VIf,雲仙市国見町宮田名字石原,325058 ,32.835556 ,1301831 ,130.300278 ,世界,63 ,,○,,,,,,,,,,,,,,,,,○,,,ピット,ＡＴ下位,国見町教育委員会2003/国見町教育委員会2005,発掘調査,,,,
420458 ,長崎県,,石原遺跡,3区,第Ⅲｂ層,,Ishihara,Loc.3/Layer IIIb,雲仙市国見町宮田名字石原,325058 ,32.835556 ,1301831 ,130.300278 ,世界,60 ,,○,,,,,,,,,,,,,,,,,,,,,縄文早期包含層,国見町教育委員会2003,発掘調査,,,,
420459 ,長崎県,,石原遺跡,1区,第Ⅲｂ層,,Ishihara,Loc.1/Layer IIIb,雲仙市国見町宮田名字石原,325058 ,32.835556 ,1301831 ,130.300278 ,世界,60 ,,○,,,,,,,,,,,,,,,,,,,,,表土,国見町教育委員会2003,発掘調査,,,,
420481 ,長崎県,,百花台東遺跡,,第2文化層,,Hyakkadaihigashi,Layer 2,雲仙市国見町多比良字百花台堀囲,324907 ,32.818611 ,1301740 ,130.283333 ,世界,235 ,,○,,,,,,,,,,,,,,,,,○,,,,,同志社大学文学部文化学科1994,発掘調査,,,,
420486 ,長崎県,,魚洗川Ｂ遺跡,,第Ⅳ層,,Iwarego B,Layer IV,雲仙市国見町土黒横道上,324830 ,32.800000 ,1301752 ,130.283889 ,世界,260 ,○,○,,,,,,,,,○,,,,,,,,○,,,,,長崎県教育委員会1989c,発掘調査,,,,
420489 ,長崎県,,湾頭遺跡,,,,Wando,,雲仙市小浜町,324128 ,32.685556 ,1301109 ,130.185833 ,世界,120 ,,○,,,,,,,,,,,,,,,,,,,,,,小浜町教育委員会1995,発掘調査,,,,
430004 ,熊本県,,石飛東遺跡,,Ⅴ-2文化層,,Ishitobi-higashi,,水俣市石坂川字石飛,320824 ,32.134444 ,1302908 ,130.485556 ,世界,620 ,○,○,,,,,,,,,,,,○,,,,,,,,,,熊本県教育委員会1986/熊本県教育委員会1994b,発掘調査,20051225,江本　直,,
430005 ,熊本県,,石飛東遺跡,,Ⅴ-3文化層,,Ishitobi-higashi,,水俣市石坂川字石飛,320824 ,32.134444 ,1302908 ,130.485556 ,世界,620 ,○,○,,,,,,,,,,,,,,,,,,,,,,熊本県教育委員会1986/熊本県教育委員会1994b,発掘調査,20051225,江本　直,,
430006 ,熊本県,,鬼嶽遺跡,,,,Onidake,,水俣市葛渡字鬼嶽,320836 ,32.135000 ,1302751 ,130.450278 ,世界,500 ,,○,,,,,,,,,,,,,,,,,,,,,,熊本県教育委員会1994b,表面採集,20051225,村崎孝宏,,
430027 ,熊本県,,大野Ｄ遺跡,A区,Ⅶa～b層,,Ouno-D,,人吉市大野,320935 ,32.151389 ,1304640 ,130.766667 ,世界,360 ,,○,,,,,,,,,,,,,,,RF/楔形石器/石核,,○,,,,,人吉市教育委員会2002,発掘調査,20051225,和田好史,,
430028 ,熊本県,,大野Ｄ遺跡,B区,Ⅶa～b層,,Ouno-D,,人吉市大野,320935 ,32.151389 ,1304640 ,130.766667 ,世界,355 ,,○,,,,,,,,,,,,,,,RF/楔形石器/石核,,○,,,,,人吉市教育委員会2002,発掘調査,20051225,和田好史,,
430029 ,熊本県,,大野Ｄ遺跡,C区,Ⅶa～b層,,Ouno-D,,人吉市大野,320935 ,32.151389 ,1304640 ,130.766667 ,世界,350 ,,○,,,,,,,,,,,,,,,RF/楔形石器/石核,,○,,,,,人吉市教育委員会2002,発掘調査,20051225,和田好史,,
430046 ,熊本県,,血気ヶ峰遺跡,,第Ⅰ石器文化,,Chike-gamine,,人吉市鬼木町血気ヶ峰,321354 ,32.217778 ,1304637 ,130.768611 ,世界,160 ,○,△,,,,,,,,,,,,,,,,,,,,,未報告、文化層２面,和田好史2001,発掘調査,20051225,和田好史,,
430052 ,熊本県,,夏女遺跡,,,,Natsume,,球磨郡錦町木上字夏女,321427 ,32.235278 ,1305011 ,130.833611 ,世界,189 ,,○,,,,,,,,,,,,,,,,,,,,,,熊本県教育委員会1993b/熊本県教育委員会1994b,発掘調査,20051225,木崎康弘,,
430079 ,熊本県,,耳切遺跡,A地点,第Ⅰ石器文化,,Mimikiri,"Loc,A",阿蘇郡小国町西里,330854 ,33.134444 ,1310818 ,131.135556 ,世界,774 ,,○,,,,,,,,,○,,,,,,,,○,,○,,,熊本県教育委員会1999b/村崎孝宏2000/村崎孝宏2003,発掘調査,20051225,村崎孝宏,,
430080 ,熊本県,,耳切遺跡,,第Ⅱ石器文化,,Mimikiri,,阿蘇郡小国町西里,330854 ,33.134444 ,1310818 ,131.135556 ,世界,774 ,○,○,,,,,,,,,○,,,,,,,,○,,○,,,熊本県教育委員会1999b/村崎孝宏2000,発掘調査,20051225,村崎孝宏,,
430083 ,熊本県,,耳切遺跡,C地点,,,Mimikiri,"Loc,C",阿蘇郡小国町西里,330853 ,33.134167 ,1310814 ,131.134444 ,世界,763 ,,○,○,,,,,,,,,,,,,,,,○,,,,,熊本県教育委員会1999b,発掘調査,20051225,村崎孝宏,,
430084 ,熊本県,,耳切遺跡,D地点,第Ⅰ石器文化,,Mimikiri,"Loc,D",阿蘇郡小国町西里,330853 ,33.134167 ,1310809 ,131.135833 ,世界,756 ,,○,,,,,,,,,○,,,,,,,,○,,,,,熊本県教育委員会1999b,発掘調査,20051225,村崎孝宏,,
430165 ,熊本県,,河原第14遺跡,,,,Kawahara-№14,,阿蘇郡西原村大字河原字大野,324747 ,32.785278 ,1305450 ,130.900000 ,世界,530 ,○,○,,,,,,,,,,,,,,,石核/剥片,,○,,○,,*旧表記 : 西原Ｆ遺跡,肥後考古学会1985/熊本大学考古学研究室1999/熊本県教育委員会1994b,発掘調査,20051225,小谷桂太郎,,
430290 ,熊本県,,曲野遺跡,,Ⅵ層,,Magano,,宇城市松橋町曲野,323933 ,32.650833 ,1304140 ,130.683333 ,世界,22 ,,○,○,,,,,,,,○,,,○,,,RF/UF/石核/剥片,,,,,,,熊本県教育委員会1984/江本直1985/肥後考古学会1985/村崎孝宏2003,発掘調査,20051225,江本　直,,
430291 ,熊本県,,沈目遺跡,,Ⅵ層,,Shizume,,下益城郡城南町沈目,324159 ,32.685833 ,1304453 ,130.734167 ,世界,30 ,,○,,,,,,,,,○,,,,,,RF/UF/石核/剥片,,,,,,,城南町教育委員会2001/木崎康弘2005,発掘調査,20051225,木崎康弘,,
430296 ,熊本県,,石の本遺跡,８区,Ⅵa～b層,,Ishi-nomoto,,熊本市平山町石の本,325010 ,32.833333 ,1304801 ,130.800278 ,世界,75 ,,○,○,,,,,,,,○,,,,,○,石錐/尖頭状石器/ピック/RF,,○,○,○,,"AT(Ⅴa層),暗色帯(Ⅴb層)",熊本県教育委員会1999b,発掘調査,20051225,池田朋生,,
430297 ,熊本県,,石の本遺跡,20区,,,Ishi-nomoto,,熊本市平山町石の本,325012 ,32.833889 ,1304759 ,130.785833 ,世界,85 ,○,○,,,,,,,,,,,,,,,,,,,,,,熊本県教育委員会2001a,表面採集,20051225,池田朋生,,
430299 ,熊本県,,石の本遺跡,38区南,Ⅵb層,,Ishi-nomoto,,熊本市平山町石の本,325018 ,32.835556 ,1304757 ,130.785278 ,世界,90 ,,○,,,,,,,,,,,,,,,,,,,,,"AT(Ⅴa層),暗色帯(Ⅴc層)",熊本県教育委員会2001a,表面採集,20051225,池田朋生,,
430303 ,熊本県,,石の本遺跡,54区,Ⅴf～Ⅵa層,,Ishi-nomoto,,熊本市平山町石の本,325013 ,32.834167 ,1304745 ,130.784722 ,世界,104 ,△,,○,,,,,,,,○,,,○,○,,,,○,,○,,"AT(Ⅴd層),暗色帯(Ⅴe～g層)",熊本県教育委員会2001b,発掘調査,20051225,池田朋生,,
430304 ,熊本県,,石の本遺跡,55区,Ⅴe～Ⅵb層,,Ishi-nomoto,,熊本市平山町石の本,325015 ,32.834722 ,1304742 ,130.783889 ,世界,104 ,○,○,,,,,,,,,○,,,○,○,,抉入石器,,○,○,○,,"AT(Ⅴd層),暗色帯(Ⅴe～g層)",熊本県教育委員会2001b,発掘調査,20051225,池田朋生,,
430313 ,熊本県,,上高橋遺跡,,,,Kami-takahashi,,熊本市高橋町上高橋,324723 ,32.784167 ,1303931 ,130.650278 ,世界,80 ,○,○,,,,,,,,,,,,,,,,,,,,,,古森政次1982/肥後考古学会1985/熊本県教育委員会1994b,表面採集,20051225,村崎孝宏,,
430335 ,熊本県,,吉井原遺跡,,,,Yoshii-baru,,山鹿市鹿央町合里字吉井原,325755 ,32.951389 ,1304009 ,130.669167 ,世界,100 ,,○,,,,,,,,,,,,,,,,,,,,,,肥後考古学会1985/熊本県教育委員会1994b,表面採集,20051225,村崎孝宏,,
440005 ,大分県,,台ノ原遺跡,,,,Dainohara,,宇佐市大字四日市字台ノ原,333148 ,33.518889 ,1311905 ,131.318056 ,世界,49 ,○,○,,,,,,,,,,,,,,,,,,,,,,大分県教育委員会1975,採集資料,20090720,宮田剛,,
440017 ,大分県,田良原遺跡群,A地点遺跡,,,Tarabaru,Loc.A,,臼杵市野津町八里合田良原,330313 ,33.050833 ,1314340 ,131.716667 ,世界,110 ,○,○,,,,,,,,,○,○,,,,,,,,,,,,吉留秀敏2006,採集資料,20090720,宮田剛,,
440023 ,大分県,,新生遺跡,,,,Shinshou,,臼杵市野津町都原字新生,330402 ,33.067222 ,1314249 ,131.702500 ,世界,105 ,○,○,,,,,,,,,○,,,,,,,,,,,,,野津町教育委員会1984,発掘調査,20050312,荻幸二,,
440030 ,大分県,,中安遺跡,第2・3次調査区,,,Nakayasu,2nd/3rd,大分市大字城原字中安,331359 ,33.219167 ,1314354 ,131.717778 ,世界,42 ,○,○,,,,,,,,,○,,,,,,石核/RF/UF,,,,,,,大分市教育委員会2005,発掘調査,20050910,荻幸二,,
440031 ,大分県,,机張原遺跡,,,,Kichobaru,,大分市大字高崎字女狐,331330 ,33.216667 ,1313252 ,131.533889 ,世界,140 ,○,○,,,,,,,,,○,,,,,,,,○,,,,,大分県教育委員会1996,発掘調査,20050312,荻幸二,,
440037 ,大分県,丹生遺跡群,,第2地点,,Niu,,Loc.2,大分市大字丹生字野間,331241 ,33.200278 ,1314209 ,131.702500 ,世界,64 ,,,○,,,,,,,,○,,,,,○,,,,,,,,財団法人古代学協会1992,発掘調査,20050915,荻幸二,,
440041 ,大分県,丹生遺跡群,,第9地点,,Niu,,Loc.9,大分市大字丹生字誓願寺,331305 ,33.218056 ,1314214 ,131.701111 ,世界,82 ,,,○,,,,,,,,,,○,,,○,石核,,,,,,,財団法人古代学協会1992,発掘調査,20050915,荻幸二,,
440072 ,大分県,,杉塚遺跡,,,,Suguduka,,玖珠郡玖珠町大字四日市,331910 ,33.316667 ,1310451 ,131.066944 ,世界,510 ,○,○,,,,,,,,,,,,,,,,,,,,,,吉留秀敏1983,採集資料,20090720,宮田剛,,
440135 ,大分県,,草葉第２遺跡,,,,Kusaba No.2,,日田市大字渡里字本村,332027 ,33.335278 ,1305549 ,130.919167 ,世界,132 ,○,○,,,,,,,,,,,,,,,,,,,,,,大分県教育委員会1985,発掘調査,20050429,荻幸二,,
440160 ,大分県,,片島道下遺跡,,,,Katashimamichishita,,豊後大野市大野町片島字道下,330134 ,33.017778 ,1313156 ,131.518333 ,世界,250 ,○,○,,,,,,,,,,,,,,,,,,,,,片島D地点と同じ,橘昌信1980a,採集資料,20090720,宮田剛,,
440168 ,大分県,,今峠遺跡,,,,Imatouge,,豊後大野市大野町田代字今峠,330146 ,33.018333 ,1313129 ,131.519167 ,世界,238 ,○,○,,,,,,,,,○,○,,,,,石核,,,,,,,橘昌信1978/賀川光夫ほか1980,発掘調査,20090720,宮田剛,,
440169 ,大分県,,大塚遺跡,,,,Ohtsuka,,豊後大野市大野町田代字大塚,330149 ,33.019167 ,1313120 ,131.516667 ,世界,250 ,○,○,,,,,,,,,○,,,,,,,,,,,,,坂本嘉弘ほか1977/清水宗昭1983/橘昌信1980b/鳥養孝好・清水宗昭・橋詰啓史1973,発掘調査,20090720,宮田剛,,
440178 ,大分県,駒方遺跡群,Ｃ遺跡,,下部石器群,Komagata,C,Layer lower,豊後大野市大野町中原字古屋,330117 ,33.018611 ,1313020 ,131.500000 ,世界,241 ,○,○,,,,,,,,,,,,,,,剥片,,○,,,,,大分県教育委員会1984,発掘調査,20050406,荻幸二,,
440182 ,大分県,,大野高校校庭遺跡,,,,Ohnokoukou koutei,,豊後大野市大野町田中字龍頭,330241 ,33.033611 ,1313026 ,131.501667 ,世界,200 ,○,○,,,,,,,,,,,,,,,,,,,,,,鳥養孝好・清水宗昭・橋詰啓史1973/橘昌信1979,採集資料,20090720,宮田剛,,
440193 ,大分県,,ゴルフセンター横遺跡,,,,Gorfcenter yoko,,豊後大野市三重町芦刈,325952 ,32.983889 ,1313656 ,131.601667 ,世界,151 ,,○,,,,,,,,,○,,,,,,,,,,,,,土井和幸1983,採集資料,20090720,宮田剛,,
440200 ,大分県,,牟礼越遺跡,第1文化層,,,Murenkoshi,Culture Layer 1,豊後大野市三重町百枝字牟礼越,330001 ,33.000278 ,1313453 ,131.567500 ,世界,165 ,,○,○,,,,,,,,○,○,○,○,,○,磨石,,○,,,,,三重町教育委員会1999,発掘調査,20050312,荻幸二,,
450038 ,宮崎県,,矢野原遺跡,,第Ⅰ文化層,,Yanoharu,,延岡市北方町辰字境谷,323521 ,32.583611 ,1312952 ,131.483889 ,世界,106 ,○,○,○,,,,,,,,○,○,,○,,,剥片/石核,,○,○,,,,谷口・山田・日高1995/秋成・藤木・松本2003,発掘調査,20050830,松本茂,,
450100 ,宮崎県,,山田遺跡,（第１次調査地点）,第Ⅰ期（Ⅹb～ⅩⅠ層）,,Yamada,,延岡市小川町4157他,323432 ,32.567222 ,1313438 ,131.568889 ,世界,46 ,,,○,,,,,,,,○,,,,,○,二次加工剥片/微細剥離ある剥片/剥片/石核,,○,○,○,,,赤崎2007,発掘調査,20091010,松本茂,,
450180 ,宮崎県,,尾立第２遺跡,,Ⅰ期,,Odate 2,,児湯郡都農町大字川北字湯牟田・俵石・竜ヶ平,321512 ,32.250556 ,1313136 ,131.518333 ,世界,80 ,,,○,,,,,,,,,,,○,,,,,,,,,,岸田2008,発掘調査,20091010,松本茂,,
450181 ,宮崎県,,尾立第２遺跡,,Ⅱ期,,Odate 2,,児湯郡都農町大字川北字湯牟田・俵石・竜ヶ平,321512 ,32.250556 ,1313136 ,131.518333 ,世界,80 ,○,,○,,,,,,,,○,,,○,,○,二次加工剥片/微細剥離ある剥片/剥片/石核/原石,,○,○,,,,岸田2008,発掘調査,20091010,松本茂,,
450187 ,宮崎県,,立野第５遺跡,,Ⅷ層,,Tateno 5,,児湯郡都農町大字川北字竜ヶ平,321456 ,32.235000 ,1313115 ,131.518056 ,世界,129 ,○,○,,,,,,,,,○,,,○,○,,二次加工剥片/微細剥離剥片/剥片/石核,,○,○,○,,AT直下の環状ブロック群,日高2007,発掘調査,20091010,松本茂,,
450193 ,宮崎県,,後牟田遺跡,第１地点,第Ⅱ文化層,,Ushiromuta,Loc.1,児湯郡川南町大字平田字後牟田地内,321152 ,32.183889 ,1313150 ,131.516667 ,世界,54 ,○,○,○,,,,,,,,○,,,○,,,基部加工石器/磨石/石皿/剥片/石核,,○,,,,,後牟田遺跡調査団・川南町教育委員会2002,発掘調査,20050910,島岡武,,
450205 ,宮崎県,,後牟田遺跡,第３地点北区,第Ⅱ文化層,,Ushiromuta,Loc.3 north area,児湯郡川南町大字平田字後牟田地内,321152 ,32.183889 ,1313150 ,131.516667 ,世界,54 ,,,○,,,,,,,,,,,○,,,磨石/石皿/剥片,,○,,,,,後牟田遺跡調査団・川南町教育委員会2002,発掘調査,20050910,島岡武,,
450206 ,宮崎県,,後牟田遺跡,第３地点北区,第Ⅲ文化層,,Ushiromuta,Loc.3 north area,児湯郡川南町大字平田字後牟田地内,321152 ,32.183889 ,1313150 ,131.516667 ,世界,54 ,,,○,,,,,,,,,,,○,,,基部加工石器/側縁加工石器/小型側縁基部加工石器/小型刃部加工石器/鋸歯縁削器/扇形石器/錐形石器/磨石/石皿,,○,○,,,,後牟田遺跡調査団・川南町教育委員会2002,発掘調査,20050910,島岡武,,
450211 ,宮崎県,,後牟田遺跡,第３地点南区,第Ⅱ文化層,,Ushiromuta,Loc.3 south area,児湯郡川南町大字平田字後牟田地内,321152 ,32.183889 ,1313150 ,131.516667 ,世界,54 ,○,○,,,,,,,,,○,○,,,,,基部加工石器/石皿/剥片,,○,,,,,後牟田遺跡調査団・川南町教育委員会2002,発掘調査,20050910,島岡武,,
450212 ,宮崎県,,後牟田遺跡,第３地点南区,第Ⅱb文化層,,Ushiromuta,Loc.3 south area,児湯郡川南町大字平田字後牟田地内,321152 ,32.183889 ,1313150 ,131.516667 ,世界,54 ,,○,,,,,,,,,○,,,,,,楔形石器/磨石/剥片/石核,,,,,,,後牟田遺跡調査団・川南町教育委員会2002,発掘調査,20050910,島岡武,,
450259 ,宮崎県,,中ノ迫第３遺跡,,Ⅰ期,,Nakanosako 3,,児湯郡川南町大字川南字中ノ迫,321134 ,32.184444 ,1312924 ,131.484444 ,世界,94 ,,,○,,,,,,,,,,,,,,,,,,,,,谷口・今塩屋・森本・岡田2005/渡辺2007,発掘調査,20050830,松本茂,20091010,松本茂
450264 ,宮崎県,,前ノ田村上第１遺跡,,,,Maenodamurakami 1,,児湯郡川南町大字川南字須田久保,321118 ,32.185556 ,1312933 ,131.484167 ,世界,62 ,,○,,,,,,,,,,○,,,,,二次加工剥片/剥片,,○,,,,彫器と削片の接合　剥片尖頭器転用の彫器か,谷口・今塩屋・森本・岡田2005/河野2005,発掘調査,20050830,松本茂,20091010,松本茂
450271 ,宮崎県,,国光原遺跡,,第１文化層,,Kokkoubaru,,児湯郡川南町大字川南字湯牟田,321026 ,32.168333 ,1313004 ,131.501111 ,世界,70 ,,○,,,,,,,,,,,,,,○,剥片/石核,,,,,,,谷口・今塩屋・森本・岡田2005/安藤2007,発掘調査,20050830,松本茂,20091010,松本茂
450272 ,宮崎県,,国光原遺跡,,第２文化層,,Kokkoubaru,,児湯郡川南町大字川南字湯牟田,321026 ,32.168333 ,1313004 ,131.501111 ,世界,70 ,,,△,,,,,,,,○,,,○,,,二次加工剥片/剥片,,△,,,,,谷口・今塩屋・森本・岡田2005/安藤2007,発掘調査,20050830,松本茂,20091010,松本茂
450293 ,宮崎県,,野首第１遺跡,第一次調査区（県道整備）,Ⅰ期,,Nokubi 1,Loc.1,児湯郡高鍋町大字上江字青木4067他,320903 ,32.150833 ,1312915 ,131.484722 ,世界,28 ,○,,○,,,,,,,,○,,,○,,,磨石/二次加工ある剥片/微細剥離ある剥片/剥片/石核,,○,○,,,,田中・藤木・飯田2004,発掘調査,20050830,松本茂,20091010,松本茂
450297 ,宮崎県,,野首第２遺跡,第一次調査区,第Ⅱ期,,Nokubi 2,,児湯郡高鍋町大字上江字青木,320855 ,32.134722 ,1312912 ,131.483889 ,世界,33 ,○,○,,,,,,,,,,,,○,,,二次加工剥片/剥片/石核,,○,○,,,,重留・嶋田・松本2005/尾園・重留・松本2007,発掘調査,20050830,松本茂,20091010,松本茂
450298 ,宮崎県,,野首第２遺跡,第一次調査区,第Ⅲ期,,Nokubi 2,,児湯郡高鍋町大字上江字青木,320855 ,32.134722 ,1312912 ,131.483889 ,世界,33 ,○,○,,,,,,,,,,○,,○,,,研磨痕ある剥片/二次加工剥片/剥片/石核,,○,○,,,研磨痕ある剥片は石斧破片か,重留・嶋田・松本2005/尾園・重留・松本2007,発掘調査,20050830,松本茂,20091010,松本茂
450299 ,宮崎県,,野首第２遺跡,第一次調査区,第Ⅳ期,,Nokubi 2,,児湯郡高鍋町大字上江字青木,320855 ,32.134722 ,1312912 ,131.483889 ,世界,33 ,○,○,○,,,,,,,,○,,,,,,二次加工剥片/微細剥離剥片/剥片/石核,,○,○,,,,重留・嶋田・松本2005/尾園・重留・松本2007,発掘調査,20050830,松本茂,20091010,松本茂
450301 ,宮崎県,,野首第２遺跡,第一次調査区,第Ⅵ期,,Nokubi 2,,児湯郡高鍋町大字上江字青木,320855 ,32.134722 ,1312912 ,131.483889 ,世界,33 ,○,○,,,,,,,,,○,,,○,,○,楔形石器/磨石/剥片/石核,,○,○,,,,重留・嶋田・松本2005/尾園・重留・松本2007,発掘調査,20050830,松本茂,20091010,松本茂
450304 ,宮崎県,,南中原第１遺跡,一次調査区,,,Minaminakabaru 1,Loc.1,児湯郡高鍋町大字上江字野首,320845 ,32.134722 ,1312908 ,131.485556 ,世界,45 ,,,△,,,,,,,,,,,,,,,,,,,,打製石斧（斧形石器）は偽石器の可能性,堀口2007,発掘調査,20091010,松本茂,,
450324 ,宮崎県,,唐木戸第３遺跡,,第Ⅰ文化層,,Karakido 3,,児湯郡高鍋町大字上江字北唐木戸,320756 ,32.118333 ,1312817 ,131.468611 ,世界,79 ,,○,,,,,,,,,,,,○,○,,磨石,,○,,,,,鵜戸・金丸2005,発掘調査,20050830,松本茂,,
450338 ,宮崎県,,牧内第１遺跡,Ａ区（二次調査区）,Ⅹ～ⅩⅠ層,,Makiuchi 1,Loc.A,児湯郡高鍋町大字上江字牧内,320736 ,32.118333 ,1312752 ,131.450556 ,世界,86 ,,○,,,,,,,,,○,,,○,,,剥片,,,△,,,,松田2001/松田2002/吉本2003/松田・小山・重留・藤木2007,発掘調査,20050830,松本茂,20091010,松本茂
450373 ,宮崎県,,音明寺第２遺跡,Ｂ～Ｅ区,第Ⅰ文化層,,Onmyouji 2,Loc.B-E,児湯郡新富町大字新田字音明寺,320701 ,32.116944 ,1312731 ,131.450278 ,世界,90 ,,,○,,,,,,,,,,,○,,○,磨石/剥片/石核,,○,○,,,,山口2003,発掘調査,20050830,松本茂,20091010,松本茂
450397 ,宮崎県,,東畦原第１遺跡,第三次調査区,第Ⅰ期,,Higashiunewara 1,Loc.3,児湯郡新富町大字新田字下迫口,320654 ,32.101111 ,1312724 ,131.451111 ,世界,87 ,,○,,,,,,,,,○,,,○,,,剥片,,○,○,,,,大山2006,発掘調査,20050830,松本茂,20091010,松本茂
450402 ,宮崎県,,東畦原第１遺跡,第四次調査区,第Ⅱ期,,Higashiunewara 1,Loc.4,児湯郡新富町大字新田字下迫口,320657 ,32.101944 ,1312728 ,131.452222 ,世界,90 ,○,,○,,,,,,,,,,,○,○,,使用痕剥片/磨石/剥片/石核,,○,○,,,,大山2006,発掘調査,20050830,松本茂,20091010,松本茂
450433 ,宮崎県,,尾小原遺跡,一次調査Ｂ・Ｃ区,Ⅲ期,,Okobaru,Loc.1B/C,児湯郡新富町大字新田字尾小原,320534 ,32.084444 ,1312600 ,131.433333 ,世界,71 ,○,○,,,,,,,,,,,,○,,,周縁加工石器/二次加工剥片/剥片,,△,○,,,,吉本2003/吉本・堀田2004/新町2006,発掘調査,20050830,松本茂,20091010,松本茂
450451 ,宮崎県,,西畦原第２遺跡,第三次調査区,第Ⅲ文化層,,Nishiunewara 2,Loc.3,児湯郡新富町大字新田字吐合,320628 ,32.102222 ,1312652 ,131.433889 ,世界,80 ,○,,○,,,,,,,,,,,○,○,,微細剥離剥片/磨石/剥片/石核,,○,○,,,,安藤2005,発掘調査,20050830,松本茂,20091010,松本茂
450480 ,宮崎県,,都於郡城跡,,,,Tonokohri,,西都市大字都於郡,320325 ,32.051389 ,1312226 ,131.368333 ,世界,99 ,,,○,,,,,,,,,,,,,,,,,,,,,松本2000,採集資料,20050830,松本茂,,
450487 ,宮崎県,,野地遺跡,,,,Noji,,宮崎市佐土原町西上那珂字野地,320150 ,32.016667 ,1312406 ,131.401667 ,世界,87 ,,,○,,,,,,,,,,,,,,,,,,,,,斉藤・木村1991/金丸・小谷1995,採集資料,20050830,松本茂,,
450559 ,宮崎県,高浜地区（仮）遺跡群,高野原遺跡,第５地点,第Ⅱ文化層,Takahama,Takanoharu,Loc.5,宮崎市高岡町高浜1470-1･2，1471，1472-2,315630 ,31.933333 ,1311758 ,131.285556 ,世界,78 ,,○,,,,,,,,,○,,,,○,,楔形石器/剥片/石核,,○,○,,,,日髙・竹井・栁田2004,発掘調査,20050830,松本茂,,
450560 ,宮崎県,高浜地区（仮）遺跡群,高野原遺跡,第５地点,第Ⅲ文化層,Takahama,Takanoharu,Loc.5,宮崎市高岡町高浜1470-1･2，1471，1472-2,315630 ,31.933333 ,1311758 ,131.285556 ,世界,78 ,○,○,,,,,,,,,○,,,○,○,,剥片/石核,,○,○,,,,日髙・竹井・栁田2004,発掘調査,20050830,松本茂,,
450582 ,宮崎県,船引地区遺跡群,下猪ノ原遺跡,第２地区,,Funahiki chiku,Shimoinoharu,Loc.2,宮崎郡清武町大字船引字下猪ノ原,315205 ,31.868056 ,1312222 ,131.367222 ,世界,62 ,○,○,,,,,,,,,○,,,○,,,剥片/石核,,○,○,,,,井田・秋成2005b,発掘調査,20050718,秋成　雅博,,
450622 ,宮崎県,船引地区遺跡群,清武上猪ノ原遺跡,第５地区,第Ⅱ文化層,Funahiki chiku,Kiyotake-Kamiinoharu,Loc.5,宮崎郡清武町大字船引字上猪ノ原,315158 ,31.852222 ,1312225 ,131.368056 ,世界,62 ,○,○,,,,,,,,,,,,,,,剥片/石核,,○,○,,,整理作業中,秋成・今村・若杉2006/秋成2009,発掘調査,20091010,松本茂,,
460010 ,鹿児島県,,向得原遺跡,,,,Mukaebaru,,鹿児島郡吉田町本名向得原,314104 ,31.684444 ,1303231 ,130.533611 ,世界,229 ,,○,,,,,,,,,,,,,,,剥片/石鏃/石核,,,,,,,吉田町教育委員会1998,発掘調査,20050629,桑波田武志,,
